query_cpt,query_name,query_year,Ly_ans_cpts,Ly_ans_names,Ly_ans_years,Ly_rel_years,Uy_ans_cpts,Uy_ans_names,Uy_ans_years,Uy_rel_years
chemical_mesh_d009526,Nialamide,1959,"['gene_4128', 'gene_4129']","['MAOA', 'MAOB']","[1978, 1928]","[1989, 1989]",[],[],[],[]
chemical_mesh_d010197,Pancuronium,1967,['gene_1137'],['CHRNA4'],[1981],[1989],[],[],[],[]
chemical_mesh_d014403,Tubocurarine,1943,"['gene_1137', 'gene_1139']","['CHRNA4', 'CHRNA7']","[1981, 1994]","[1989, 1996]",[],[],[],[]
chemical_mesh_c045954,RS 43179,1985,['gene_240'],['ALOX5'],[1980],[1989],[],[],[],[]
chemical_mesh_d008454,Mazindol,1970,"['gene_6531', 'gene_6532', 'gene_6530']","['SLC6A3', 'SLC6A4', 'SLC6A2']","[1960, 1980, 1989]","[1989, 1989, 1989]",[],[],[],[]
chemical_mesh_d017336,Loratadine,1984,['gene_3269'],['HRH1'],[1973],[1989],[],[],[],[]
chemical_mesh_c006069,mequitazine,1975,['gene_3269'],['HRH1'],[1973],[1989],[],[],[],[]
chemical_mesh_c006656,azatadine,1972,['gene_3269'],['HRH1'],[1973],[1989],[],[],[],[]
chemical_mesh_d011346,Prochlorperazine,1957,['gene_1813'],['DRD2'],[1976],[1989],[],[],[],[]
chemical_mesh_d025443,Dihydroergocryptine,1967,['gene_1813'],['DRD2'],[1976],[1989],[],[],[],[]
chemical_mesh_c040624,sulotroban,1984,['gene_6915'],['TBXA2R'],[1980],[1989],[],[],[],[]
chemical_mesh_c052035,trandolapril,1987,['gene_1636'],['ACE'],[1949],[1989],[],[],[],[]
chemical_mesh_d004317,Doxorubicin,1969,"['gene_7153', 'gene_7155']","['TOP2A', 'TOP2B']","[1978, 1991]","[1989, 1993]",[],[],[],[]
chemical_mesh_d020109,Devazepide,1987,['gene_886'],['CCKAR'],[1988],[1989],[],[],[],[]
chemical_mesh_c054501,quinaprilat,1987,['gene_1636'],['ACE'],[1949],[1989],[],[],[],[]
chemical_mesh_d014801,Vitamin A,1920,"['gene_5914', 'gene_5915', 'gene_5916']","['RARA', 'RARB', 'RARG']","[1966, 1985, 1981]","[1989, 1991, 1992]",[],[],[],[]
chemical_mesh_d018170,Sumatriptan,1988,"['gene_3351', 'gene_3352']","['HTR1B', 'HTR1D']","[1985, 1988]","[1989, 1989]",[],[],[],[]
chemical_mesh_d015474,Isotretinoin,1947,"['gene_5914', 'gene_5916', 'gene_5915']","['RARA', 'RARG', 'RARB']","[1966, 1981, 1985]","[1989, 1990, 1994]",[],[],[],[]
chemical_mesh_c046943,brequinar,1985,['gene_1723'],['DHODH'],[1989],[1989],[],[],[],[]
chemical_mesh_c044660,LY 171883,1985,['gene_10800'],['CYSLTR1'],[1987],[1989],[],[],[],[]
chemical_mesh_d004087,Dihydroergotamine,1945,"['gene_3352', 'gene_3351']","['HTR1D', 'HTR1B']","[1988, 1985]","[1989, 1989]",[],[],[],[]
chemical_mesh_d017311,Amlodipine,1986,"['gene_779', 'gene_775']","['CACNA1S', 'CACNA1C']","[1984, 1981]","[1989, 2005]",[],[],[],[]
chemical_mesh_c011581,picotamide,1978,['gene_6915'],['TBXA2R'],[1980],[1989],['gene_6916'],['TBXAS1'],[1976],[2011]
chemical_mesh_d000255,Adenosine Triphosphate,1937,"['gene_135', 'gene_134', 'gene_140']","['ADORA2A', 'ADORA1', 'ADORA3']","[1985, 1982, 1989]","[1989, 1993, 1998]",['gene_136'],['ADORA2B'],[1992],[2012]
chemical_mesh_c052555,spirapril,1987,['gene_1636'],['ACE'],[1949],[1989],[],[],[],[]
chemical_mesh_c062101,sufotidine,1989,['gene_3274'],['HRH2'],[1972],[1989],[],[],[],[]
chemical_mesh_c055267,tandospirone,1987,['gene_3350'],['HTR1A'],[1974],[1989],[],[],[],[]
chemical_mesh_c043648,acrivastine,1985,['gene_3269'],['HRH1'],[1973],[1989],[],[],[],[]
chemical_mesh_c047726,quinelorane,1986,['gene_1813'],['DRD2'],[1976],[1989],[],[],[],[]
chemical_mesh_d003024,Clozapine,1970,"['gene_3356', 'gene_3358', 'gene_1815', 'gene_150', 'gene_152', 'gene_3359', 'gene_9177']","['HTR2A', 'HTR2C', 'DRD4', 'ADRA2A', 'ADRA2C', 'HTR3A', 'HTR3B']","[1980, 1986, 1991, 1983, 1989, 1985, 1999]","[1989, 1990, 1991, 2000, 2001, 2001, 2002]",['gene_170572'],['HTR3C'],[2003],[2018]
chemical_mesh_c046649,ropinirole,1985,"['gene_1813', 'gene_1814']","['DRD2', 'DRD3']","[1976, 1970]","[1989, 2004]",['gene_1815'],['DRD4'],[1991],[2012]
chemical_mesh_c060942,candoxatrilat,1989,['gene_4311'],['MME'],[1919],[1989],[],[],[],[]
chemical_mesh_d017292,Doxazosin,1980,"['gene_146', 'gene_147', 'gene_148']","['ADRA1D', 'ADRA1B', 'ADRA1A']","[1963, 1989, 1989]","[1989, 1994, 1994]",[],[],[],[]
chemical_mesh_d010546,Perphenazine,1957,['gene_1813'],['DRD2'],[1976],[1989],[],[],[],[]
chemical_mesh_c008522,metylperon,1965,['gene_1813'],['DRD2'],[1976],[1989],[],[],[],[]
chemical_mesh_d018818,Fenoldopam,1982,['gene_1812'],['DRD1'],[1981],[1989],[],[],[],[]
chemical_mesh_c038616,epanolol,1984,['gene_153'],['ADRB1'],[1975],[1989],[],[],[],[]
chemical_mesh_c055603,temocapril hydrochloride,1988,['gene_1636'],['ACE'],[1949],[1989],[],[],[],[]
chemical_mesh_d004878,Ergotamine,1911,"['gene_3350', 'gene_3351', 'gene_3352']","['HTR1A', 'HTR1B', 'HTR1D']","[1974, 1985, 1988]","[1989, 1989, 1989]",[],[],[],[]
chemical_mesh_c050898,ditekiren,1986,['gene_5972'],['REN'],[1940],[1989],[],[],[],[]
chemical_mesh_d005277,Fenfluramine,1954,"['gene_3352', 'gene_3356', 'gene_6532', 'gene_3358']","['HTR1D', 'HTR2A', 'SLC6A4', 'HTR2C']","[1988, 1980, 1980, 1986]","[1989, 1989, 1992, 1994]",['gene_10280'],['SIGMAR1'],[1986],[2018]
chemical_mesh_d000661,Amphetamine,1940,"['gene_6531', 'gene_6571', 'gene_6530']","['SLC6A3', 'SLC18A2', 'SLC6A2']","[1960, 1981, 1989]","[1989, 1993, 1995]",[],[],[],[]
chemical_mesh_d003913,Dextroamphetamine,1946,"['gene_6531', 'gene_6571', 'gene_6530']","['SLC6A3', 'SLC18A2', 'SLC6A2']","[1960, 1981, 1989]","[1989, 1994, 1996]",[],[],[],[]
chemical_mesh_c004648,testosterone enanthate,1954,['gene_367'],['AR'],[1970],[1989],[],[],[],[]
chemical_mesh_c052134,libenzapril,1987,['gene_1636'],['ACE'],[1949],[1989],[],[],[],[]
chemical_mesh_c049331,racecadotril,1986,['gene_4311'],['MME'],[1919],[1989],[],[],[],[]
chemical_mesh_d020909,Acarbose,1979,"['gene_279', 'gene_8972', 'gene_2548']","['AMY2A', 'MGAM', 'GAA']","[1948, 1980, 1967]","[1989, 2006, 2007]",[],[],[],[]
chemical_mesh_c016131,testosterone 17 beta-cypionate,1951,['gene_367'],['AR'],[1970],[1989],[],[],[],[]
chemical_mesh_d020110,Pinacidil,1980,"['gene_3767', 'gene_10060', 'gene_6833']","['KCNJ11', 'ABCC9', 'ABCC8']","[1990, 1996, 1823]","[1990, 1996, 1996]",[],[],[],[]
chemical_mesh_d005905,Glyburide,1968,"['gene_3767', 'gene_6833']","['KCNJ11', 'ABCC8']","[1990, 1823]","[1990, 1997]",[],[],[],[]
chemical_mesh_c063449,zileuton,1990,['gene_240'],['ALOX5'],[1980],[1990],[],[],[],[]
chemical_mesh_c060013,vapiprost,1989,['gene_6915'],['TBXA2R'],[1980],[1990],[],[],[],[]
chemical_mesh_c053238,onapristone,1989,['gene_5241'],['PGR'],[1947],[1990],[],[],[],[]
chemical_mesh_c017114,carfentanil,1978,['gene_4988'],['OPRM1'],[1945],[1990],[],[],[],[]
chemical_mesh_c024763,talipexole,1981,['gene_1813'],['DRD2'],[1976],[1990],[],[],[],[]
chemical_mesh_d017332,Cetirizine,1987,['gene_3269'],['HRH1'],[1973],[1990],[],[],[],[]
chemical_mesh_d001977,Brompheniramine,1958,['gene_3269'],['HRH1'],[1973],[1990],[],[],[],[]
chemical_mesh_d002354,Carteolol,1974,"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1990, 1990]",[],[],[],[]
chemical_mesh_d003000,Clonidine,1966,"['gene_151', 'gene_150', 'gene_152']","['ADRA2B', 'ADRA2A', 'ADRA2C']","[1986, 1983, 1989]","[1990, 1990, 1997]",[],[],[],[]
chemical_mesh_c016986,apraclonidine,1978,"['gene_151', 'gene_150']","['ADRA2B', 'ADRA2A']","[1986, 1983]","[1990, 1992]",[],[],[],[]
chemical_mesh_d010643,Phenoxybenzamine,1953,"['gene_148', 'gene_150', 'gene_147', 'gene_146']","['ADRA1A', 'ADRA2A', 'ADRA1B', 'ADRA1D']","[1989, 1983, 1989, 1963]","[1990, 1993, 1995, 1998]",[],[],[],[]
chemical_mesh_d013881,Thioridazine,1958,['gene_1813'],['DRD2'],[1976],[1990],[],[],[],[]
chemical_mesh_d018967,Risperidone,1988,"['gene_1813', 'gene_3356']","['DRD2', 'HTR2A']","[1976, 1980]","[1990, 1993]",[],[],[],[]
chemical_mesh_c033600,indorenate,1981,['gene_3350'],['HTR1A'],[1974],[1990],[],[],[],[]
chemical_mesh_d006919,Hydroxyzine,1956,['gene_3269'],['HRH1'],[1973],[1990],[],[],[],[]
chemical_mesh_c054518,ceronapril,1989,['gene_1636'],['ACE'],[1949],[1990],[],[],[],[]
chemical_mesh_c058081,ecopipam,1988,"['gene_1812', 'gene_1816']","['DRD1', 'DRD5']","[1981, 1990]","[1990, 2005]",[],[],[],[]
chemical_mesh_d009627,Nomifensine,1973,['gene_6530'],['SLC6A2'],[1989],[1990],[],[],[],[]
chemical_mesh_c054583,sergolexole,1988,['gene_3356'],['HTR2A'],[1980],[1990],[],[],[],[]
chemical_mesh_c066736,amesergide,1990,['gene_3356'],['HTR2A'],[1980],[1990],[],[],[],[]
chemical_mesh_c121345,desloratadine,1987,['gene_3269'],['HRH1'],[1973],[1990],[],[],[],[]
chemical_mesh_d017316,Fadrozole,1987,['gene_1588'],['CYP19A1'],[1964],[1990],[],[],[],[]
chemical_mesh_c061133,tamibarotene,1988,['gene_5914'],['RARA'],[1966],[1990],[],[],[],[]
chemical_mesh_c010642,"3,3',5-triiodothyroacetic acid",1954,"['gene_7068', 'gene_7067']","['THRB', 'THRA']","[1974, 1948]","[1990, 2001]",[],[],[],[]
chemical_mesh_d015650,"24,25-Dihydroxyvitamin D 3",1972,['gene_7421'],['VDR'],[1980],[1990],[],[],[],[]
chemical_mesh_d013974,Thyroxine,1921,"['gene_7068', 'gene_7067']","['THRB', 'THRA']","[1974, 1948]","[1990, 1994]",[],[],[],[]
chemical_mesh_d002112,Calcifediol,1968,['gene_7421'],['VDR'],[1980],[1990],[],[],[],[]
chemical_mesh_c059141,verlukast,1989,['gene_10800'],['CYSLTR1'],[1987],[1990],[],[],[],[]
chemical_mesh_c045359,setoperone,1985,['gene_3356'],['HTR2A'],[1980],[1990],[],[],[],[]
chemical_mesh_c051752,nefazodone,1989,"['gene_3356', 'gene_3358']","['HTR2A', 'HTR2C']","[1980, 1986]","[1990, 1994]",[],[],[],[]
chemical_mesh_d014196,Trazodone,1970,"['gene_3356', 'gene_3358', 'gene_3357', 'gene_6532']","['HTR2A', 'HTR2C', 'HTR2B', 'SLC6A4']","[1980, 1986, 1994, 1980]","[1990, 1994, 2000, 2002]",[],[],[],[]
chemical_mesh_c065581,remikiren,1990,['gene_5972'],['REN'],[1940],[1990],[],[],[],[]
chemical_mesh_d001507,Beclomethasone,1967,['gene_2908'],['NR3C1'],[1972],[1990],[],[],[],[]
chemical_mesh_c057364,nitecapone,1988,['gene_1312'],['COMT'],[1958],[1990],[],[],[],[]
chemical_mesh_d020105,Milrinone,1983,"['gene_5140', 'gene_5139']","['PDE3B', 'PDE3A']","[1966, 1992]","[1990, 1992]",[],[],[],[]
chemical_mesh_c071192,entacapone,1989,['gene_1312'],['COMT'],[1958],[1990],[],[],[],[]
chemical_mesh_c057921,sezolamide,1988,"['gene_760', 'gene_759', 'gene_761', 'gene_762', 'gene_763']","['CA2', 'CA1', 'CA3', 'CA4', 'CA5A']","[1952, 1953, 1927, 1972, 1830]","[1990, 1994, 1994, 1994, 1994]",[],[],[],[]
chemical_mesh_d016210,Methacholine Chloride,1935,"['gene_1131', 'gene_1129']","['CHRM3', 'CHRM2']","[1967, 1976]","[1990, 2001]",[],[],[],[]
chemical_mesh_d004025,Dicyclomine,1951,['gene_1131'],['CHRM3'],[1967],[1990],['gene_1128'],['CHRM1'],[1970],[2016]
chemical_mesh_d012601,Scopolamine,1885,"['gene_1131', 'gene_1129']","['CHRM3', 'CHRM2']","[1967, 1976]","[1990, 1993]",['gene_1128'],['CHRM1'],[1970],[2017]
chemical_mesh_c064289,efegatran,1990,['gene_2147'],['F2'],[1913],[1990],[],[],[],[]
chemical_mesh_c013915,boldenone,1957,['gene_367'],['AR'],[1970],[1990],[],[],[],[]
chemical_mesh_d009641,Norethynodrel,1957,['gene_5241'],['PGR'],[1947],[1990],[],[],[],[]
chemical_mesh_d002108,Ceruletide,1967,['gene_886'],['CCKAR'],[1988],[1990],[],[],[],[]
chemical_mesh_c008376,mestanolone,1958,['gene_367'],['AR'],[1970],[1990],[],[],[],[]
chemical_mesh_c013769,rimexolone,1976,['gene_2908'],['NR3C1'],[1972],[1990],[],[],[],[]
chemical_mesh_c007734,flunisolide,1976,['gene_2908'],['NR3C1'],[1972],[1990],[],[],[],[]
chemical_mesh_d002034,Bumetanide,1972,"['gene_6557', 'gene_6560', 'gene_6558']","['SLC12A1', 'SLC12A4', 'SLC12A2']","[1964, 1996, 1978]","[1990, 1996, 1997]",[],[],[],[]
chemical_mesh_d010074,Oxandrolone,1962,['gene_367'],['AR'],[1970],[1990],[],[],[],[]
chemical_mesh_d015761,4-Aminopyridine,1960,"['gene_3739', 'gene_3737', 'gene_3736', 'gene_3741', 'gene_3738', 'gene_3752', 'gene_3745', 'gene_3746', 'gene_3742', 'gene_3751', 'gene_3747', 'gene_3750', 'gene_3744', 'gene_9312', 'gene_3748', 'gene_3749']","['KCNA4', 'KCNA2', 'KCNA1', 'KCNA5', 'KCNA3', 'KCND3', 'KCNB1', 'KCNC1', 'KCNA6', 'KCND2', 'KCNC2', 'KCND1', 'KCNA10', 'KCNB2', 'KCNC3', 'KCNC4']","[1988, 1987, 1967, 1988, 1988, 1979, 1991, 1991, 1990, 1981, 1992, 1994, 1995, 1997, 1992, 1992]","[1990, 1990, 1991, 1991, 1991, 1992, 1993, 1993, 1995, 1996, 1996, 1999, 2000, 2000, 2002, 2002]",[],[],[],[]
chemical_mesh_c052518,WEB 2086,1979,['gene_5724'],['PTAFR'],[1986],[1991],[],[],[],[]
chemical_mesh_d000638,Amiodarone,1967,"['gene_153', 'gene_3752', 'gene_3757', 'gene_6331', 'gene_3784', 'gene_3764']","['ADRB1', 'KCND3', 'KCNH2', 'SCN5A', 'KCNQ1', 'KCNJ8']","[1975, 1979, 1961, 1975, 1995, 1995]","[1991, 1992, 1999, 1999, 2001, 2009]",['gene_6336'],['SCN10A'],[1985],[2022]
chemical_mesh_d064747,Lansoprazole,1988,['gene_495'],['ATP4A'],[1970],[1991],[],[],[],[]
chemical_mesh_d008942,Mitoxantrone,1978,"['gene_7155', 'gene_7153']","['TOP2B', 'TOP2A']","[1991, 1978]","[1991, 1993]",[],[],[],[]
chemical_mesh_c059539,midostaurin,1989,"['gene_5578', 'gene_3791', 'gene_2322', 'gene_5156', 'gene_5579', 'gene_5582', 'gene_3815', 'gene_5159']","['PRKCA', 'KDR', 'FLT3', 'PDGFRA', 'PRKCB', 'PRKCG', 'KIT', 'PDGFRB']","[1986, 1990, 1990, 1990, 1987, 1987, 1885, 1986]","[1991, 2002, 2002, 2003, 2004, 2004, 2005, 2006]",[],[],[],[]
chemical_mesh_d010862,Pilocarpine,1878,"['gene_1131', 'gene_1129']","['CHRM3', 'CHRM2']","[1967, 1976]","[1991, 1993]",[],[],[],[]
chemical_mesh_d008691,Methadone,1947,"['gene_4988', 'gene_2903', 'gene_2906']","['OPRM1', 'GRIN2A', 'GRIN2D']","[1945, 1993, 1986]","[1991, 2009, 2010]","['gene_2902', 'gene_2904']","['GRIN1', 'GRIN2B']","[1975, 1989]","[2013, 2016]"
chemical_mesh_d009173,Mycophenolic Acid,1933,"['gene_3614', 'gene_3615']","['IMPDH1', 'IMPDH2']","[1961, 1993]","[1991, 2000]",[],[],[],[]
chemical_mesh_c034022,homochlorocyclizine,1960,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_c009871,diphenylpyraline,1951,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_d008468,Meclizine,1954,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_c058249,ebastine,1968,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_c047340,levocabastine,1968,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_c073340,ranitidine bismuth citrate,1991,['gene_3274'],['HRH2'],[1972],[1991],[],[],[],[]
chemical_mesh_d003533,Cyproheptadine,1945,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_c005430,phenindamine,1947,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_c068874,raltitrexed,1987,['gene_7298'],['TYMS'],[1960],[1991],[],[],[],[]
chemical_mesh_d002211,Capsaicin,1948,['gene_7442'],['TRPV1'],[1991],[1991],[],[],[],[]
chemical_mesh_d006143,Guanabenz,1969,"['gene_150', 'gene_151']","['ADRA2A', 'ADRA2B']","[1983, 1986]","[1991, 2004]",['gene_152'],['ADRA2C'],[1989],[2014]
chemical_mesh_d002192,Canrenone,1964,['gene_4306'],['NR3C2'],[1976],[1991],[],[],[],[]
chemical_mesh_d010665,Phenylpropanolamine,1928,"['gene_153', 'gene_148', 'gene_150', 'gene_152', 'gene_154']","['ADRB1', 'ADRA1A', 'ADRA2A', 'ADRA2C', 'ADRB2']","[1975, 1989, 1983, 1989, 1967]","[1991, 1999, 2007, 2007, 2007]",[],[],[],[]
chemical_mesh_c076884,spiraprilat,1989,['gene_1636'],['ACE'],[1949],[1991],[],[],[],[]
chemical_mesh_d010117,Oxypurinol,1966,['gene_7498'],['XDH'],[1950],[1991],[],[],[],[]
chemical_mesh_c073135,tepoxalin,1991,['gene_240'],['ALOX5'],[1980],[1991],[],[],[],[]
chemical_mesh_c055085,calcipotriene,1988,['gene_7421'],['VDR'],[1980],[1991],[],[],[],[]
chemical_mesh_c029167,ST 1435,1976,['gene_5241'],['PGR'],[1947],[1991],[],[],[],[]
chemical_mesh_c060230,seratrodast,1989,['gene_6915'],['TBXA2R'],[1980],[1991],[],[],[],[]
chemical_mesh_c062766,candoxatril,1990,['gene_4311'],['MME'],[1919],[1991],[],[],[],[]
chemical_mesh_c040210,edatrexate,1982,['gene_1719'],['DHFR'],[1961],[1991],[],[],[],[]
chemical_mesh_c063119,ramatroban,1989,"['gene_6915', 'gene_5729']","['TBXA2R', 'PTGDR']","[1980, 1964]","[1991, 2003]",[],[],[],[]
chemical_mesh_c016767,sulprostone,1977,['gene_5732'],['PTGER2'],[1963],[1991],[],[],[],[]
chemical_mesh_d019819,Budesonide,1979,['gene_2908'],['NR3C1'],[1972],[1991],[],[],[],[]
chemical_mesh_c064268,tebufelone,1990,"['gene_240', 'gene_5743']","['ALOX5', 'PTGS2']","[1980, 1981]","[1991, 1998]",[],[],[],[]
chemical_mesh_d005438,Fludrocortisone,1955,['gene_4306'],['NR3C2'],[1976],[1991],[],[],[],[]
chemical_mesh_c067172,zopolrestat,1991,['gene_231'],['AKR1B1'],[1960],[1991],[],[],[],[]
chemical_mesh_c017367,carmofur,1976,['gene_7298'],['TYMS'],[1960],[1991],[],[],[],[]
chemical_mesh_c071191,MK 458,1988,['gene_1813'],['DRD2'],[1976],[1991],[],[],[],[]
chemical_mesh_c062765,dorzolamide,1991,"['gene_760', 'gene_759', 'gene_762', 'gene_768', 'gene_377677', 'gene_766', 'gene_771', 'gene_23632']","['CA2', 'CA1', 'CA4', 'CA9', 'CA13', 'CA7', 'CA12', 'CA14']","[1952, 1953, 1972, 1976, 1973, 1967, 1979, 1979]","[1991, 1994, 1995, 2003, 2004, 2005, 2005, 2005]",[],[],[],[]
chemical_mesh_d020280,Sertraline,1983,['gene_6532'],['SLC6A4'],[1980],[1991],[],[],[],[]
chemical_mesh_d013792,Thalidomide,1956,['gene_7124'],['TNF'],[1971],[1991],[],[],[],[]
chemical_mesh_d008464,Mecamylamine,1955,['gene_1137'],['CHRNA4'],[1981],[1991],[],[],[],[]
chemical_mesh_d009241,Ipratropium,1972,"['gene_1131', 'gene_1128', 'gene_1129']","['CHRM3', 'CHRM1', 'CHRM2']","[1967, 1970, 1976]","[1991, 1993, 1993]",[],[],[],[]
chemical_mesh_c069195,sivelestat,1991,['gene_1991'],['ELANE'],[1968],[1991],[],[],[],[]
chemical_mesh_c060219,ridogrel,1989,['gene_6915'],['TBXA2R'],[1980],[1992],[],[],[],[]
chemical_mesh_c017576,norgestimate,1977,['gene_5241'],['PGR'],[1947],[1992],[],[],[],[]
chemical_mesh_c053541,bicalutamide,1988,['gene_367'],['AR'],[1970],[1992],[],[],[],[]
chemical_mesh_c076251,mozavaptan,1992,['gene_554'],['AVPR2'],[1977],[1992],[],[],[],[]
chemical_mesh_d016572,Cyclosporine,1957,"['gene_5534', 'gene_5530', 'gene_5532', 'gene_11261']","['PPP3R1', 'PPP3CA', 'PPP3CB', 'CHP1']","[1966, 1991, 1991, 1965]","[1992, 1996, 1996, 1999]","['gene_5533', 'gene_5535']","['PPP3CC', 'PPP3R2']","[2003, 1989]","[2015, 2015]"
chemical_mesh_d002998,Clonazepam,1969,"['gene_2554', 'gene_2566']","['GABRA1', 'GABRG2']","[1981, 1982]","[1992, 1992]",['gene_2562'],['GABRB3'],[1991],[2018]
chemical_mesh_c070272,valspodar,1991,['gene_5243'],['ABCB1'],[1982],[1992],[],[],[],[]
chemical_mesh_c046650,quinagolide,1987,['gene_1813'],['DRD2'],[1976],[1992],[],[],[],[]
chemical_mesh_c040968,seglitide,1989,"['gene_6752', 'gene_6751', 'gene_6753', 'gene_6754', 'gene_6755']","['SSTR2', 'SSTR1', 'SSTR3', 'SSTR4', 'SSTR5']","[1979, 1992, 1992, 1978, 1993]","[1992, 1992, 1993, 1993, 1993]",[],[],[],[]
chemical_mesh_d020117,Cisapride,1984,"['gene_3360', 'gene_3359', 'gene_3356']","['HTR4', 'HTR3A', 'HTR2A']","[1990, 1985, 1980]","[1992, 1992, 1993]",[],[],[],[]
chemical_mesh_c053006,renzapride,1987,"['gene_3360', 'gene_3359']","['HTR4', 'HTR3A']","[1990, 1985]","[1992, 1992]",[],[],[],[]
chemical_mesh_d015282,Octreotide,1982,['gene_6752'],['SSTR2'],[1979],[1992],[],[],[],[]
chemical_mesh_d020927,Dexmedetomidine,1988,"['gene_151', 'gene_150', 'gene_152']","['ADRA2B', 'ADRA2A', 'ADRA2C']","[1986, 1983, 1989]","[1992, 1994, 1999]",[],[],[],[]
chemical_mesh_c022799,clofilium,1980,"['gene_3752', 'gene_3757', 'gene_3751', 'gene_3756']","['KCND3', 'KCNH2', 'KCND2', 'KCNH1']","[1979, 1961, 1981, 1968]","[1992, 1997, 1997, 2003]",[],[],[],[]
chemical_mesh_c077073,nitisinone,1992,['gene_3242'],['HPD'],[1975],[1992],[],[],[],[]
chemical_mesh_c049837,rogletimide,1986,['gene_1588'],['CYP19A1'],[1964],[1992],[],[],[],[]
chemical_mesh_c056516,exemestane,1988,['gene_1588'],['CYP19A1'],[1964],[1992],[],[],[],[]
chemical_mesh_c065166,imidapril,1990,['gene_1636'],['ACE'],[1949],[1992],[],[],[],[]
chemical_mesh_c056424,velnacrine,1989,['gene_43'],['ACHE'],[1941],[1992],[],[],[],[]
chemical_mesh_d000527,Alprostadil,1962,['gene_5731'],['PTGER1'],[1976],[1992],[],[],[],[]
chemical_mesh_c064635,TAT 59,1990,['gene_2099'],['ESR1'],[1967],[1992],[],[],[],[]
chemical_mesh_d007217,Indoramin,1970,"['gene_146', 'gene_148', 'gene_147']","['ADRA1D', 'ADRA1A', 'ADRA1B']","[1963, 1989, 1989]","[1992, 1994, 1995]",[],[],[],[]
chemical_mesh_c035144,drospirenone,1982,"['gene_5241', 'gene_4306']","['PGR', 'NR3C2']","[1947, 1976]","[1992, 1996]",[],[],[],[]
chemical_mesh_d003918,Dextrothyroxine,1953,['gene_7068'],['THRB'],[1974],[1992],[],[],[],[]
chemical_mesh_c073482,eniluracil,1976,['gene_1806'],['DPYD'],[1957],[1992],[],[],[],[]
chemical_mesh_c097629,Org 30659,1992,['gene_5241'],['PGR'],[1947],[1992],[],[],[],[]
chemical_mesh_d003078,Colchicine,1890,"['gene_10381', 'gene_203068']","['TUBB3', 'TUBB']","[1989, 1983]","[1992, 2005]",[],[],[],[]
chemical_mesh_d010891,Piribedil,1969,['gene_1813'],['DRD2'],[1976],[1992],['gene_1814'],['DRD3'],[1970],[2016]
chemical_mesh_d002994,Clofibrate,1962,['gene_5465'],['PPARA'],[1992],[1993],[],[],[],[]
chemical_mesh_d016291,Dizocilpine Maleate,1982,"['gene_2902', 'gene_2903', 'gene_2906', 'gene_2904', 'gene_2905']","['GRIN1', 'GRIN2A', 'GRIN2D', 'GRIN2B', 'GRIN2C']","[1975, 1993, 1986, 1989, 1993]","[1993, 1993, 1993, 1994, 1994]",[],[],[],[]
chemical_mesh_d010622,Phencyclidine,1959,"['gene_2902', 'gene_2903', 'gene_2905', 'gene_2904', 'gene_2906']","['GRIN1', 'GRIN2A', 'GRIN2C', 'GRIN2B', 'GRIN2D']","[1975, 1993, 1993, 1989, 1986]","[1993, 1999, 1999, 2001, 2005]",[],[],[],[]
chemical_mesh_c080985,batimastat,1993,"['gene_4313', 'gene_4318']","['MMP2', 'MMP9']","[1985, 1984]","[1993, 1996]",[],[],[],[]
chemical_mesh_c050701,atipamezole,1986,"['gene_150', 'gene_151', 'gene_152']","['ADRA2A', 'ADRA2B', 'ADRA2C']","[1983, 1986, 1989]","[1993, 1994, 2000]",[],[],[],[]
chemical_mesh_d018817,"N-Methyl-3,4-methylenedioxyamphetamine",1975,"['gene_6532', 'gene_6531', 'gene_6530', 'gene_6571']","['SLC6A4', 'SLC6A3', 'SLC6A2', 'SLC18A2']","[1980, 1960, 1989, 1981]","[1993, 1993, 1995, 1996]",[],[],[],[]
chemical_mesh_c011825,fluphenazine depot,1968,['gene_1813'],['DRD2'],[1976],[1993],[],[],[],[]
chemical_mesh_c015568,urapidil,1977,['gene_146'],['ADRA1D'],[1963],[1993],"['gene_148', 'gene_147']","['ADRA1A', 'ADRA1B']","[1989, 1989]","[2012, 2012]"
chemical_mesh_c060956,Delequamine,1993,['gene_150'],['ADRA2A'],[1983],[1993],[],[],[],[]
chemical_mesh_c043482,moxonidine,1984,"['gene_150', 'gene_152']","['ADRA2A', 'ADRA2C']","[1983, 1989]","[1993, 1996]",['gene_151'],['ADRA2B'],[1986],[2022]
chemical_mesh_c084645,distigmine,1958,['gene_43'],['ACHE'],[1941],[1993],[],[],[],[]
chemical_mesh_c015408,oxatomide,1977,['gene_240'],['ALOX5'],[1980],[1993],[],[],[],[]
