query_cpt,query_name,query_year,Ly_ans_cpts,Ly_ans_names,Ly_ans_years,Ly_rel_years,Uy_ans_cpts,Uy_ans_names,Uy_ans_years,Uy_rel_years
chemical_mesh_d020909,Acarbose,1979,['gene_279'],['AMY2A'],[1948],[1989],"['gene_8972', 'gene_2548']","['MGAM', 'GAA']","[1980, 1967]","[2006, 2007]"
chemical_mesh_c016131,testosterone 17 beta-cypionate,1951,['gene_367'],['AR'],[1970],[1989],[],[],[],[]
chemical_mesh_d020110,Pinacidil,1980,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1996]
chemical_mesh_d005905,Glyburide,1968,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1997]
chemical_mesh_c063449,zileuton,1990,['gene_240'],['ALOX5'],[1980],[1990],[],[],[],[]
chemical_mesh_c060013,vapiprost,1989,['gene_6915'],['TBXA2R'],[1980],[1990],[],[],[],[]
chemical_mesh_c053238,onapristone,1989,['gene_5241'],['PGR'],[1947],[1990],[],[],[],[]
chemical_mesh_c017114,carfentanil,1978,['gene_4988'],['OPRM1'],[1945],[1990],[],[],[],[]
chemical_mesh_c024763,talipexole,1981,['gene_1813'],['DRD2'],[1976],[1990],[],[],[],[]
chemical_mesh_d017332,Cetirizine,1987,['gene_3269'],['HRH1'],[1973],[1990],[],[],[],[]
chemical_mesh_d001977,Brompheniramine,1958,['gene_3269'],['HRH1'],[1973],[1990],[],[],[],[]
chemical_mesh_d002354,Carteolol,1974,"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1990, 1990]",[],[],[],[]
chemical_mesh_d003000,Clonidine,1966,['gene_150'],['ADRA2A'],[1983],[1990],['gene_152'],['ADRA2C'],[1989],[1997]
chemical_mesh_c016986,apraclonidine,1978,['gene_150'],['ADRA2A'],[1983],[1992],[],[],[],[]
chemical_mesh_d010643,Phenoxybenzamine,1953,"['gene_148', 'gene_150', 'gene_147']","['ADRA1A', 'ADRA2A', 'ADRA1B']","[1989, 1983, 1989]","[1990, 1993, 1995]",['gene_146'],['ADRA1D'],[1963],[1998]
chemical_mesh_d013881,Thioridazine,1958,['gene_1813'],['DRD2'],[1976],[1990],[],[],[],[]
chemical_mesh_d018967,Risperidone,1988,"['gene_1813', 'gene_3356']","['DRD2', 'HTR2A']","[1976, 1980]","[1990, 1993]",[],[],[],[]
chemical_mesh_c033600,indorenate,1981,['gene_3350'],['HTR1A'],[1974],[1990],[],[],[],[]
chemical_mesh_d006919,Hydroxyzine,1956,['gene_3269'],['HRH1'],[1973],[1990],[],[],[],[]
chemical_mesh_c054518,ceronapril,1989,['gene_1636'],['ACE'],[1949],[1990],[],[],[],[]
chemical_mesh_c058081,ecopipam,1988,['gene_1812'],['DRD1'],[1981],[1990],['gene_1816'],['DRD5'],[1990],[2005]
chemical_mesh_d009627,Nomifensine,1973,['gene_6530'],['SLC6A2'],[1989],[1990],[],[],[],[]
chemical_mesh_c054583,sergolexole,1988,['gene_3356'],['HTR2A'],[1980],[1990],[],[],[],[]
chemical_mesh_c066736,amesergide,1990,['gene_3356'],['HTR2A'],[1980],[1990],[],[],[],[]
chemical_mesh_c121345,desloratadine,1987,['gene_3269'],['HRH1'],[1973],[1990],[],[],[],[]
chemical_mesh_d017316,Fadrozole,1987,['gene_1588'],['CYP19A1'],[1964],[1990],[],[],[],[]
chemical_mesh_c061133,tamibarotene,1988,['gene_5914'],['RARA'],[1966],[1990],[],[],[],[]
chemical_mesh_c010642,"3,3',5-triiodothyroacetic acid",1954,['gene_7068'],['THRB'],[1974],[1990],['gene_7067'],['THRA'],[1948],[2001]
chemical_mesh_d015650,"24,25-Dihydroxyvitamin D 3",1972,['gene_7421'],['VDR'],[1980],[1990],[],[],[],[]
chemical_mesh_d013974,Thyroxine,1921,"['gene_7068', 'gene_7067']","['THRB', 'THRA']","[1974, 1948]","[1990, 1994]",[],[],[],[]
chemical_mesh_d002112,Calcifediol,1968,['gene_7421'],['VDR'],[1980],[1990],[],[],[],[]
chemical_mesh_c059141,verlukast,1989,['gene_10800'],['CYSLTR1'],[1987],[1990],[],[],[],[]
chemical_mesh_c045359,setoperone,1985,['gene_3356'],['HTR2A'],[1980],[1990],[],[],[],[]
chemical_mesh_c051752,nefazodone,1989,"['gene_3356', 'gene_3358']","['HTR2A', 'HTR2C']","[1980, 1986]","[1990, 1994]",[],[],[],[]
chemical_mesh_d014196,Trazodone,1970,"['gene_3356', 'gene_3358']","['HTR2A', 'HTR2C']","[1980, 1986]","[1990, 1994]","['gene_3357', 'gene_6532']","['HTR2B', 'SLC6A4']","[1994, 1980]","[2000, 2002]"
chemical_mesh_c065581,remikiren,1990,['gene_5972'],['REN'],[1940],[1990],[],[],[],[]
chemical_mesh_d001507,Beclomethasone,1967,['gene_2908'],['NR3C1'],[1972],[1990],[],[],[],[]
chemical_mesh_c057364,nitecapone,1988,['gene_1312'],['COMT'],[1958],[1990],[],[],[],[]
chemical_mesh_d020105,Milrinone,1983,"['gene_5140', 'gene_5139']","['PDE3B', 'PDE3A']","[1966, 1992]","[1990, 1992]",[],[],[],[]
chemical_mesh_c071192,entacapone,1989,['gene_1312'],['COMT'],[1958],[1990],[],[],[],[]
chemical_mesh_c057921,sezolamide,1988,"['gene_760', 'gene_759', 'gene_761', 'gene_762', 'gene_763']","['CA2', 'CA1', 'CA3', 'CA4', 'CA5A']","[1952, 1953, 1927, 1972, 1830]","[1990, 1994, 1994, 1994, 1994]",[],[],[],[]
chemical_mesh_d016210,Methacholine Chloride,1935,['gene_1131'],['CHRM3'],[1967],[1990],['gene_1129'],['CHRM2'],[1976],[2001]
chemical_mesh_d004025,Dicyclomine,1951,['gene_1131'],['CHRM3'],[1967],[1990],['gene_1128'],['CHRM1'],[1970],[2016]
chemical_mesh_d012601,Scopolamine,1885,"['gene_1131', 'gene_1129']","['CHRM3', 'CHRM2']","[1967, 1976]","[1990, 1993]",['gene_1128'],['CHRM1'],[1970],[2017]
chemical_mesh_c013915,boldenone,1957,['gene_367'],['AR'],[1970],[1990],[],[],[],[]
chemical_mesh_d009641,Norethynodrel,1957,['gene_5241'],['PGR'],[1947],[1990],[],[],[],[]
chemical_mesh_d002108,Ceruletide,1967,['gene_886'],['CCKAR'],[1988],[1990],[],[],[],[]
chemical_mesh_c013769,rimexolone,1976,['gene_2908'],['NR3C1'],[1972],[1990],[],[],[],[]
chemical_mesh_c007734,flunisolide,1976,['gene_2908'],['NR3C1'],[1972],[1990],[],[],[],[]
chemical_mesh_d002034,Bumetanide,1972,['gene_6557'],['SLC12A1'],[1964],[1990],[],[],[],[]
chemical_mesh_d010074,Oxandrolone,1962,['gene_367'],['AR'],[1970],[1990],[],[],[],[]
chemical_mesh_d015761,4-Aminopyridine,1960,"['gene_3739', 'gene_3736', 'gene_3741', 'gene_3738', 'gene_3745', 'gene_3746']","['KCNA4', 'KCNA1', 'KCNA5', 'KCNA3', 'KCNB1', 'KCNC1']","[1988, 1967, 1988, 1988, 1991, 1991]","[1990, 1991, 1991, 1991, 1993, 1993]",[],[],[],[]
chemical_mesh_c052518,WEB 2086,1979,['gene_5724'],['PTAFR'],[1986],[1991],[],[],[],[]
chemical_mesh_d000638,Amiodarone,1967,['gene_153'],['ADRB1'],[1975],[1991],"['gene_3757', 'gene_6331', 'gene_6336']","['KCNH2', 'SCN5A', 'SCN10A']","[1961, 1975, 1985]","[1999, 1999, 2022]"
chemical_mesh_d064747,Lansoprazole,1988,['gene_495'],['ATP4A'],[1970],[1991],[],[],[],[]
chemical_mesh_d008942,Mitoxantrone,1978,"['gene_7155', 'gene_7153']","['TOP2B', 'TOP2A']","[1991, 1978]","[1991, 1993]",[],[],[],[]
chemical_mesh_c059539,midostaurin,1989,['gene_5578'],['PRKCA'],[1986],[1991],"['gene_3791', 'gene_2322', 'gene_5156', 'gene_5579', 'gene_5582', 'gene_3815', 'gene_5159']","['KDR', 'FLT3', 'PDGFRA', 'PRKCB', 'PRKCG', 'KIT', 'PDGFRB']","[1990, 1990, 1990, 1987, 1987, 1885, 1986]","[2002, 2002, 2003, 2004, 2004, 2005, 2006]"
chemical_mesh_d010862,Pilocarpine,1878,"['gene_1131', 'gene_1129']","['CHRM3', 'CHRM2']","[1967, 1976]","[1991, 1993]",[],[],[],[]
chemical_mesh_d008691,Methadone,1947,['gene_4988'],['OPRM1'],[1945],[1991],"['gene_2903', 'gene_2902', 'gene_2904']","['GRIN2A', 'GRIN1', 'GRIN2B']","[1993, 1975, 1989]","[2009, 2013, 2016]"
chemical_mesh_d009173,Mycophenolic Acid,1933,['gene_3614'],['IMPDH1'],[1961],[1991],[],[],[],[]
chemical_mesh_c034022,homochlorocyclizine,1960,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_c009871,diphenylpyraline,1951,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_d008468,Meclizine,1954,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_c058249,ebastine,1968,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_c047340,levocabastine,1968,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_c073340,ranitidine bismuth citrate,1991,['gene_3274'],['HRH2'],[1972],[1991],[],[],[],[]
chemical_mesh_d003533,Cyproheptadine,1945,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_c005430,phenindamine,1947,['gene_3269'],['HRH1'],[1973],[1991],[],[],[],[]
chemical_mesh_c068874,raltitrexed,1987,['gene_7298'],['TYMS'],[1960],[1991],[],[],[],[]
chemical_mesh_d006143,Guanabenz,1969,['gene_150'],['ADRA2A'],[1983],[1991],['gene_152'],['ADRA2C'],[1989],[2014]
chemical_mesh_d002192,Canrenone,1964,['gene_4306'],['NR3C2'],[1976],[1991],[],[],[],[]
chemical_mesh_d010665,Phenylpropanolamine,1928,['gene_153'],['ADRB1'],[1975],[1991],"['gene_148', 'gene_150', 'gene_152', 'gene_154']","['ADRA1A', 'ADRA2A', 'ADRA2C', 'ADRB2']","[1989, 1983, 1989, 1967]","[1999, 2007, 2007, 2007]"
chemical_mesh_c076884,spiraprilat,1989,['gene_1636'],['ACE'],[1949],[1991],[],[],[],[]
chemical_mesh_d010117,Oxypurinol,1966,['gene_7498'],['XDH'],[1950],[1991],[],[],[],[]
chemical_mesh_c073135,tepoxalin,1991,['gene_240'],['ALOX5'],[1980],[1991],[],[],[],[]
chemical_mesh_c055085,calcipotriene,1988,['gene_7421'],['VDR'],[1980],[1991],[],[],[],[]
chemical_mesh_c029167,ST 1435,1976,['gene_5241'],['PGR'],[1947],[1991],[],[],[],[]
chemical_mesh_c060230,seratrodast,1989,['gene_6915'],['TBXA2R'],[1980],[1991],[],[],[],[]
chemical_mesh_c062766,candoxatril,1990,['gene_4311'],['MME'],[1919],[1991],[],[],[],[]
chemical_mesh_c040210,edatrexate,1982,['gene_1719'],['DHFR'],[1961],[1991],[],[],[],[]
chemical_mesh_c063119,ramatroban,1989,['gene_6915'],['TBXA2R'],[1980],[1991],['gene_5729'],['PTGDR'],[1964],[2003]
chemical_mesh_c016767,sulprostone,1977,['gene_5732'],['PTGER2'],[1963],[1991],[],[],[],[]
chemical_mesh_d019819,Budesonide,1979,['gene_2908'],['NR3C1'],[1972],[1991],[],[],[],[]
chemical_mesh_c064268,tebufelone,1990,['gene_240'],['ALOX5'],[1980],[1991],['gene_5743'],['PTGS2'],[1981],[1998]
chemical_mesh_d005438,Fludrocortisone,1955,['gene_4306'],['NR3C2'],[1976],[1991],[],[],[],[]
chemical_mesh_c067172,zopolrestat,1991,['gene_231'],['AKR1B1'],[1960],[1991],[],[],[],[]
chemical_mesh_c017367,carmofur,1976,['gene_7298'],['TYMS'],[1960],[1991],[],[],[],[]
chemical_mesh_c071191,MK 458,1988,['gene_1813'],['DRD2'],[1976],[1991],[],[],[],[]
chemical_mesh_c062765,dorzolamide,1991,"['gene_760', 'gene_759', 'gene_762']","['CA2', 'CA1', 'CA4']","[1952, 1953, 1972]","[1991, 1994, 1995]",['gene_768'],['CA9'],[1976],[2003]
chemical_mesh_d020280,Sertraline,1983,['gene_6532'],['SLC6A4'],[1980],[1991],[],[],[],[]
chemical_mesh_d013792,Thalidomide,1956,['gene_7124'],['TNF'],[1971],[1991],[],[],[],[]
chemical_mesh_d008464,Mecamylamine,1955,['gene_1137'],['CHRNA4'],[1981],[1991],[],[],[],[]
chemical_mesh_d009241,Ipratropium,1972,"['gene_1131', 'gene_1128', 'gene_1129']","['CHRM3', 'CHRM1', 'CHRM2']","[1967, 1970, 1976]","[1991, 1993, 1993]",[],[],[],[]
chemical_mesh_c069195,sivelestat,1991,['gene_1991'],['ELANE'],[1968],[1991],[],[],[],[]
chemical_mesh_c060219,ridogrel,1989,['gene_6915'],['TBXA2R'],[1980],[1992],[],[],[],[]
chemical_mesh_c017576,norgestimate,1977,['gene_5241'],['PGR'],[1947],[1992],[],[],[],[]
chemical_mesh_c053541,bicalutamide,1988,['gene_367'],['AR'],[1970],[1992],[],[],[],[]
chemical_mesh_c076251,mozavaptan,1992,['gene_554'],['AVPR2'],[1977],[1992],[],[],[],[]
chemical_mesh_d016572,Cyclosporine,1957,['gene_5534'],['PPP3R1'],[1966],[1992],['gene_11261'],['CHP1'],[1965],[1999]
chemical_mesh_d002998,Clonazepam,1969,[],[],[],[],['gene_2562'],['GABRB3'],[1991],[2018]
chemical_mesh_c070272,valspodar,1991,['gene_5243'],['ABCB1'],[1982],[1992],[],[],[],[]
chemical_mesh_c046650,quinagolide,1987,['gene_1813'],['DRD2'],[1976],[1992],[],[],[],[]
chemical_mesh_c040968,seglitide,1989,"['gene_6752', 'gene_6751', 'gene_6753', 'gene_6754', 'gene_6755']","['SSTR2', 'SSTR1', 'SSTR3', 'SSTR4', 'SSTR5']","[1979, 1992, 1992, 1978, 1993]","[1992, 1992, 1993, 1993, 1993]",[],[],[],[]
chemical_mesh_d020117,Cisapride,1984,"['gene_3359', 'gene_3356']","['HTR3A', 'HTR2A']","[1985, 1980]","[1992, 1993]",[],[],[],[]
chemical_mesh_c053006,renzapride,1987,['gene_3359'],['HTR3A'],[1985],[1992],[],[],[],[]
chemical_mesh_d015282,Octreotide,1982,['gene_6752'],['SSTR2'],[1979],[1992],[],[],[],[]
chemical_mesh_d020927,Dexmedetomidine,1988,['gene_150'],['ADRA2A'],[1983],[1994],['gene_152'],['ADRA2C'],[1989],[1999]
chemical_mesh_c022799,clofilium,1980,[],[],[],[],"['gene_3757', 'gene_3756']","['KCNH2', 'KCNH1']","[1961, 1968]","[1997, 2003]"
chemical_mesh_c049837,rogletimide,1986,['gene_1588'],['CYP19A1'],[1964],[1992],[],[],[],[]
chemical_mesh_c056516,exemestane,1988,['gene_1588'],['CYP19A1'],[1964],[1992],[],[],[],[]
chemical_mesh_c065166,imidapril,1990,['gene_1636'],['ACE'],[1949],[1992],[],[],[],[]
chemical_mesh_c056424,velnacrine,1989,['gene_43'],['ACHE'],[1941],[1992],[],[],[],[]
chemical_mesh_d000527,Alprostadil,1962,['gene_5731'],['PTGER1'],[1976],[1992],[],[],[],[]
chemical_mesh_c064635,TAT 59,1990,['gene_2099'],['ESR1'],[1967],[1992],[],[],[],[]
chemical_mesh_d007217,Indoramin,1970,"['gene_146', 'gene_148', 'gene_147']","['ADRA1D', 'ADRA1A', 'ADRA1B']","[1963, 1989, 1989]","[1992, 1994, 1995]",[],[],[],[]
chemical_mesh_c035144,drospirenone,1982,['gene_5241'],['PGR'],[1947],[1992],['gene_4306'],['NR3C2'],[1976],[1996]
chemical_mesh_d003918,Dextrothyroxine,1953,['gene_7068'],['THRB'],[1974],[1992],[],[],[],[]
chemical_mesh_c073482,eniluracil,1976,['gene_1806'],['DPYD'],[1957],[1992],[],[],[],[]
chemical_mesh_d010891,Piribedil,1969,['gene_1813'],['DRD2'],[1976],[1992],['gene_1814'],['DRD3'],[1970],[2016]
chemical_mesh_d002994,Clofibrate,1962,['gene_5465'],['PPARA'],[1992],[1993],[],[],[],[]
chemical_mesh_d016291,Dizocilpine Maleate,1982,"['gene_2902', 'gene_2903', 'gene_2904']","['GRIN1', 'GRIN2A', 'GRIN2B']","[1975, 1993, 1989]","[1993, 1993, 1994]",[],[],[],[]
chemical_mesh_d010622,Phencyclidine,1959,['gene_2902'],['GRIN1'],[1975],[1993],"['gene_2903', 'gene_2904']","['GRIN2A', 'GRIN2B']","[1993, 1989]","[1999, 2001]"
chemical_mesh_c080985,batimastat,1993,['gene_4313'],['MMP2'],[1985],[1993],['gene_4318'],['MMP9'],[1984],[1996]
chemical_mesh_c050701,atipamezole,1986,['gene_150'],['ADRA2A'],[1983],[1993],['gene_152'],['ADRA2C'],[1989],[2000]
chemical_mesh_d018817,"N-Methyl-3,4-methylenedioxyamphetamine",1975,"['gene_6532', 'gene_6531', 'gene_6530']","['SLC6A4', 'SLC6A3', 'SLC6A2']","[1980, 1960, 1989]","[1993, 1993, 1995]",['gene_6571'],['SLC18A2'],[1981],[1996]
chemical_mesh_c011825,fluphenazine depot,1968,['gene_1813'],['DRD2'],[1976],[1993],[],[],[],[]
chemical_mesh_c015568,urapidil,1977,['gene_146'],['ADRA1D'],[1963],[1993],"['gene_148', 'gene_147']","['ADRA1A', 'ADRA1B']","[1989, 1989]","[2012, 2012]"
chemical_mesh_c043482,moxonidine,1984,['gene_150'],['ADRA2A'],[1983],[1993],['gene_152'],['ADRA2C'],[1989],[1996]
chemical_mesh_c084645,distigmine,1958,['gene_43'],['ACHE'],[1941],[1993],[],[],[],[]
chemical_mesh_c015408,oxatomide,1977,['gene_240'],['ALOX5'],[1980],[1993],[],[],[],[]
chemical_mesh_d008728,Methotrimeprazine,1957,['gene_1813'],['DRD2'],[1976],[1993],[],[],[],[]
chemical_mesh_d002749,Chlorprothixene,1959,['gene_1813'],['DRD2'],[1976],[1993],[],[],[],[]
chemical_mesh_d008152,Loxapine,1969,['gene_1813'],['DRD2'],[1976],[1993],['gene_3356'],['HTR2A'],[1980],[1997]
chemical_mesh_d014268,Trifluoperazine,1958,['gene_1813'],['DRD2'],[1976],[1993],[],[],[],[]
chemical_mesh_c046384,mosapramine,1985,['gene_1813'],['DRD2'],[1976],[1993],['gene_3356'],['HTR2A'],[1980],[1999]
chemical_mesh_d014290,Metipranolol,1970,['gene_154'],['ADRB2'],[1967],[1993],[],[],[],[]
chemical_mesh_c048491,butaprost,1986,['gene_5732'],['PTGER2'],[1963],[1993],[],[],[],[]
chemical_mesh_c011386,nisoxetine,1975,['gene_6530'],['SLC6A2'],[1989],[1993],[],[],[],[]
chemical_mesh_d016642,Bupropion,1977,"['gene_6530', 'gene_6531']","['SLC6A2', 'SLC6A3']","[1989, 1960]","[1993, 1993]",[],[],[],[]
chemical_mesh_d005480,Flurbiprofen,1972,"['gene_5743', 'gene_5742']","['PTGS2', 'PTGS1']","[1981, 1985]","[1993, 1994]",[],[],[],[]
chemical_mesh_d016595,Misoprostol,1976,"['gene_5733', 'gene_5732', 'gene_5734']","['PTGER3', 'PTGER2', 'PTGER4']","[1963, 1963, 1976]","[1993, 1993, 1995]",[],[],[],[]
chemical_mesh_d063325,Tiapride Hydrochloride,1962,['gene_1813'],['DRD2'],[1976],[1993],[],[],[],[]
chemical_mesh_d003630,Daunorubicin,1963,"['gene_7153', 'gene_7155']","['TOP2A', 'TOP2B']","[1978, 1991]","[1993, 1993]",[],[],[],[]
chemical_mesh_d002990,Clobetasol,1974,['gene_2908'],['NR3C1'],[1972],[1993],[],[],[],[]
chemical_mesh_c005682,safingol,1956,"['gene_5580', 'gene_5581']","['PRKCD', 'PRKCE']","[1939, 1989]","[1993, 1993]",[],[],[],[]
chemical_mesh_d017313,Fenretinide,1979,"['gene_5914', 'gene_5915', 'gene_5916']","['RARA', 'RARB', 'RARG']","[1966, 1985, 1981]","[1993, 1994, 1994]",[],[],[],[]
chemical_mesh_c005260,metopimazine,1967,['gene_1813'],['DRD2'],[1976],[1993],[],[],[],[]
chemical_mesh_c064920,FR 74366,1989,['gene_231'],['AKR1B1'],[1960],[1993],[],[],[],[]
chemical_mesh_c055421,tin mesoporphyrin,1987,['gene_3162'],['HMOX1'],[1977],[1993],['gene_3163'],['HMOX2'],[1975],[2007]
chemical_mesh_c064294,sarpogrelate,1990,['gene_3356'],['HTR2A'],[1980],[1993],[],[],[],[]
chemical_mesh_d043343,Testosterone Propionate,1937,['gene_367'],['AR'],[1970],[1993],[],[],[],[]
chemical_mesh_c078266,MK 0591,1992,['gene_241'],['ALOX5AP'],[1834],[1993],[],[],[],[]
chemical_mesh_d004097,Dihydrotachysterol,1938,['gene_7421'],['VDR'],[1980],[1993],[],[],[],[]
chemical_mesh_d015251,Epirubicin,1975,['gene_7155'],['TOP2B'],[1991],[1993],['gene_7153'],['TOP2A'],[1978],[2003]
chemical_mesh_c027260,pirarubicin,1974,['gene_7155'],['TOP2B'],[1991],[1993],['gene_7153'],['TOP2A'],[1978],[2022]
chemical_mesh_d015250,Aclarubicin,1977,"['gene_7155', 'gene_7153']","['TOP2B', 'TOP2A']","[1991, 1978]","[1993, 1994]",['gene_7150'],['TOP1'],[1982],[2006]
chemical_mesh_c051883,maxacalcitol,1976,['gene_7421'],['VDR'],[1980],[1993],[],[],[],[]
chemical_mesh_c008088,alfacalcidol,1973,['gene_7421'],['VDR'],[1980],[1993],[],[],[],[]
chemical_mesh_d008694,Methamphetamine,1945,"['gene_6532', 'gene_6531', 'gene_6530']","['SLC6A4', 'SLC6A3', 'SLC6A2']","[1980, 1960, 1989]","[1993, 1993, 1995]",['gene_6571'],['SLC18A2'],[1981],[2000]
chemical_mesh_d016630,Rioprostil,1985,['gene_5732'],['PTGER2'],[1963],[1993],[],[],[],[]
chemical_mesh_c076033,SR 46349B,1992,['gene_3356'],['HTR2A'],[1980],[1993],[],[],[],[]
chemical_mesh_d019808,Losartan,1989,['gene_185'],['AGTR1'],[1945],[1993],[],[],[],[]
chemical_mesh_d008139,Loperamide,1972,['gene_4988'],['OPRM1'],[1945],[1993],['gene_4986'],['OPRK1'],[1972],[1999]
chemical_mesh_d018738,Hexamethonium,1905,['gene_1137'],['CHRNA4'],[1981],[1993],[],[],[],[]
chemical_mesh_c064877,zatosetron,1990,['gene_3359'],['HTR3A'],[1985],[1994],[],[],[],[]
chemical_mesh_d016559,Tacrolimus,1987,['gene_5534'],['PPP3R1'],[1966],[1994],['gene_11261'],['CHP1'],[1965],[1999]
chemical_mesh_d009257,Nafronyl,1968,['gene_3356'],['HTR2A'],[1980],[1994],[],[],[],[]
chemical_mesh_c053672,selfotel,1988,"['gene_2902', 'gene_2904', 'gene_2903']","['GRIN1', 'GRIN2B', 'GRIN2A']","[1975, 1989, 1993]","[1994, 1994, 1994]",[],[],[],[]
chemical_mesh_c066304,sertindole,1990,"['gene_3356', 'gene_1813']","['HTR2A', 'DRD2']","[1980, 1976]","[1994, 1995]",[],[],[],[]
chemical_mesh_c043345,emedastine,1984,['gene_3269'],['HRH1'],[1973],[1994],[],[],[],[]
chemical_mesh_d010632,Pheniramine,1948,['gene_3269'],['HRH1'],[1973],[1994],[],[],[],[]
chemical_mesh_c079315,2-(4-(quinolin-2-yl-methoxy)phenyl)-2-cyclopentylacetic acid,1993,['gene_241'],['ALOX5AP'],[1834],[1994],[],[],[],[]
chemical_mesh_d020372,Dexfenfluramine,1975,['gene_6532'],['SLC6A4'],[1980],[1994],[],[],[],[]
chemical_mesh_c077793,candesartan cilexetil,1877,['gene_185'],['AGTR1'],[1945],[1994],[],[],[],[]
chemical_mesh_c009166,retinol acetate,1948,['gene_5914'],['RARA'],[1966],[1994],['gene_5915'],['RARB'],[1985],[2022]
chemical_mesh_d020926,Medetomidine,1986,['gene_150'],['ADRA2A'],[1983],[1994],['gene_152'],['ADRA2C'],[1989],[2007]
chemical_mesh_c076252,amibegron,1990,['gene_155'],['ADRB3'],[1989],[1994],[],[],[],[]
chemical_mesh_d002046,Bupranolol,1969,"['gene_155', 'gene_153', 'gene_154']","['ADRB3', 'ADRB1', 'ADRB2']","[1989, 1975, 1967]","[1994, 1994, 1994]",[],[],[],[]
chemical_mesh_c024307,bucindolol,1980,['gene_154'],['ADRB2'],[1967],[1994],[],[],[],[]
chemical_mesh_d002040,Levobunolol,1957,['gene_153'],['ADRB1'],[1975],[1994],[],[],[],[]
chemical_mesh_d001241,Aspirin,1885,"['gene_5743', 'gene_5742']","['PTGS2', 'PTGS1']","[1981, 1985]","[1994, 1994]",[],[],[],[]
chemical_mesh_c060523,vorozole,1989,['gene_1588'],['CYP19A1'],[1964],[1994],[],[],[],[]
chemical_mesh_d007213,Indomethacin,1885,"['gene_5742', 'gene_5743']","['PTGS1', 'PTGS2']","[1985, 1981]","[1994, 1994]",[],[],[],[]
chemical_mesh_d010653,Phenylbutazone,1952,"['gene_5742', 'gene_5743']","['PTGS1', 'PTGS2']","[1985, 1981]","[1994, 1994]",[],[],[],[]
chemical_mesh_d008469,Meclofenamic Acid,1965,"['gene_5742', 'gene_5743']","['PTGS1', 'PTGS2']","[1985, 1981]","[1994, 1994]",[],[],[],[]
chemical_mesh_d004008,Diclofenac,1971,"['gene_5742', 'gene_5743']","['PTGS1', 'PTGS2']","[1985, 1981]","[1994, 1994]",[],[],[],[]
chemical_mesh_d007052,Ibuprofen,1961,"['gene_5742', 'gene_5743']","['PTGS1', 'PTGS2']","[1985, 1981]","[1994, 1994]",[],[],[],[]
chemical_mesh_d010894,Piroxicam,1976,['gene_5743'],['PTGS2'],[1981],[1994],[],[],[],[]
chemical_mesh_d011345,Fenofibrate,1976,['gene_5465'],['PPARA'],[1992],[1994],[],[],[],[]
chemical_mesh_c020371,indobufen,1979,"['gene_5743', 'gene_5742']","['PTGS2', 'PTGS1']","[1981, 1985]","[1994, 1994]",[],[],[],[]
chemical_mesh_d000249,Adenosine Monophosphate,1935,['gene_135'],['ADORA2A'],[1985],[1994],"['gene_134', 'gene_140']","['ADORA1', 'ADORA3']","[1982, 1989]","[2004, 2007]"
chemical_mesh_c038501,nomegestrol acetate,1983,['gene_5241'],['PGR'],[1947],[1994],[],[],[],[]
chemical_mesh_c060344,dolasetron,1992,['gene_3359'],['HTR3A'],[1985],[1994],[],[],[],[]
chemical_mesh_c047638,alfuzosin,1985,['gene_148'],['ADRA1A'],[1989],[1994],[],[],[],[]
chemical_mesh_c040313,fostriecin,1983,['gene_7153'],['TOP2A'],[1978],[1994],"['gene_5531', 'gene_5515']","['PPP4C', 'PPP2CA']","[1975, 1985]","[1998, 2003]"
chemical_mesh_d005050,Etretinate,1975,"['gene_5914', 'gene_5916', 'gene_6256']","['RARA', 'RARG', 'RXRA']","[1966, 1981, 1990]","[1994, 1994, 1994]",[],[],[],[]
chemical_mesh_d007660,Ketoprofen,1973,"['gene_5742', 'gene_5743']","['PTGS1', 'PTGS2']","[1985, 1981]","[1995, 1995]",[],[],[],[]
chemical_mesh_d003981,Diazoxide,1962,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1996]
chemical_mesh_d011814,Quipazine,1966,['gene_3359'],['HTR3A'],[1985],[1995],[],[],[],[]
chemical_mesh_d013759,Dronabinol,1942,"['gene_1269', 'gene_1268']","['CNR2', 'CNR1']","[1971, 1967]","[1995, 1995]",[],[],[],[]
chemical_mesh_d003484,Cyanamide,1947,['gene_217'],['ALDH2'],[1982],[1995],[],[],[],[]
chemical_mesh_d020889,Rolipram,1976,['gene_5141'],['PDE4A'],[1994],[1995],[],[],[],[]
chemical_mesh_c087748,AG 331,1994,['gene_7298'],['TYMS'],[1960],[1995],[],[],[],[]
chemical_mesh_c076170,mizolastine,1992,['gene_3269'],['HRH1'],[1973],[1995],[],[],[],[]
