query_cpt,query_name,query_year,Ly_ans_cpts,Ly_ans_names,Ly_ans_years,Ly_rel_years,Uy_ans_cpts,Uy_ans_names,Uy_ans_years,Uy_rel_years
chemical_mesh_c046650,quinagolide,1987,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1992]
chemical_mesh_d020117,Cisapride,1984,[],[],[],[],['gene_3356'],['HTR2A'],[1980],[1993]
chemical_mesh_c022799,clofilium,1980,[],[],[],[],['gene_3756'],['KCNH1'],[1968],[2003]
chemical_mesh_c056424,velnacrine,1989,[],[],[],[],['gene_43'],['ACHE'],[1941],[1992]
chemical_mesh_d000527,Alprostadil,1962,[],[],[],[],['gene_5731'],['PTGER1'],[1976],[1992]
chemical_mesh_d007217,Indoramin,1970,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1992]
chemical_mesh_d003918,Dextrothyroxine,1953,[],[],[],[],['gene_7068'],['THRB'],[1974],[1992]
chemical_mesh_d010891,Piribedil,1969,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1992]
chemical_mesh_d018817,"N-Methyl-3,4-methylenedioxyamphetamine",1975,[],[],[],[],"['gene_6532', 'gene_6531']","['SLC6A4', 'SLC6A3']","[1980, 1960]","[1993, 1993]"
chemical_mesh_c011825,fluphenazine depot,1968,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1993]
chemical_mesh_c015568,urapidil,1977,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1993]
chemical_mesh_c084645,distigmine,1958,[],[],[],[],['gene_43'],['ACHE'],[1941],[1993]
chemical_mesh_c015408,oxatomide,1977,[],[],[],[],['gene_240'],['ALOX5'],[1980],[1993]
chemical_mesh_d008728,Methotrimeprazine,1957,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1993]
chemical_mesh_d002749,Chlorprothixene,1959,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1993]
chemical_mesh_d008152,Loxapine,1969,[],[],[],[],"['gene_1813', 'gene_3356']","['DRD2', 'HTR2A']","[1976, 1980]","[1993, 1997]"
chemical_mesh_d014268,Trifluoperazine,1958,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1993]
chemical_mesh_d014290,Metipranolol,1970,[],[],[],[],['gene_154'],['ADRB2'],[1967],[1993]
chemical_mesh_d016642,Bupropion,1977,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[1993]
chemical_mesh_d016595,Misoprostol,1976,[],[],[],[],"['gene_5732', 'gene_5734']","['PTGER2', 'PTGER4']","[1963, 1976]","[1993, 1995]"
chemical_mesh_d063325,Tiapride Hydrochloride,1962,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1993]
chemical_mesh_d008942,Mitoxantrone,1978,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[1993]
chemical_mesh_d003630,Daunorubicin,1963,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[1993]
chemical_mesh_d002990,Clobetasol,1974,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1993]
chemical_mesh_c005682,safingol,1956,[],[],[],[],['gene_5581'],['PRKCE'],[1989],[1993]
chemical_mesh_d017313,Fenretinide,1979,[],[],[],[],"['gene_5914', 'gene_5916']","['RARA', 'RARG']","[1966, 1981]","[1993, 1994]"
chemical_mesh_c005260,metopimazine,1967,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1993]
chemical_mesh_c055421,tin mesoporphyrin,1987,[],[],[],[],['gene_3163'],['HMOX2'],[1975],[2007]
chemical_mesh_d043343,Testosterone Propionate,1937,[],[],[],[],['gene_367'],['AR'],[1970],[1993]
chemical_mesh_d004097,Dihydrotachysterol,1938,[],[],[],[],['gene_7421'],['VDR'],[1980],[1993]
chemical_mesh_c051883,maxacalcitol,1976,[],[],[],[],['gene_7421'],['VDR'],[1980],[1993]
chemical_mesh_c008088,alfacalcidol,1973,[],[],[],[],['gene_7421'],['VDR'],[1980],[1993]
chemical_mesh_d008694,Methamphetamine,1945,[],[],[],[],"['gene_6532', 'gene_6531']","['SLC6A4', 'SLC6A3']","[1980, 1960]","[1993, 1993]"
chemical_mesh_d016630,Rioprostil,1985,[],[],[],[],['gene_5732'],['PTGER2'],[1963],[1993]
chemical_mesh_d019808,Losartan,1989,[],[],[],[],['gene_185'],['AGTR1'],[1945],[1993]
chemical_mesh_d008139,Loperamide,1972,[],[],[],[],"['gene_4988', 'gene_4986']","['OPRM1', 'OPRK1']","[1945, 1972]","[1993, 1999]"
chemical_mesh_d018738,Hexamethonium,1905,[],[],[],[],['gene_1137'],['CHRNA4'],[1981],[1993]
chemical_mesh_d016559,Tacrolimus,1987,[],[],[],[],"['gene_5534', 'gene_11261']","['PPP3R1', 'CHP1']","[1966, 1965]","[1994, 1999]"
chemical_mesh_d009257,Nafronyl,1968,[],[],[],[],['gene_3356'],['HTR2A'],[1980],[1994]
chemical_mesh_c043345,emedastine,1984,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1994]
chemical_mesh_d010632,Pheniramine,1948,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1994]
chemical_mesh_d020372,Dexfenfluramine,1975,[],[],[],[],['gene_6532'],['SLC6A4'],[1980],[1994]
chemical_mesh_c009166,retinol acetate,1948,[],[],[],[],['gene_5914'],['RARA'],[1966],[1994]
chemical_mesh_d002046,Bupranolol,1969,[],[],[],[],"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1994, 1994]"
chemical_mesh_c024307,bucindolol,1980,[],[],[],[],['gene_154'],['ADRB2'],[1967],[1994]
chemical_mesh_d002040,Levobunolol,1957,[],[],[],[],['gene_153'],['ADRB1'],[1975],[1994]
chemical_mesh_c060523,vorozole,1989,[],[],[],[],['gene_1588'],['CYP19A1'],[1964],[1994]
chemical_mesh_d015250,Aclarubicin,1977,[],[],[],[],"['gene_7153', 'gene_7150']","['TOP2A', 'TOP1']","[1978, 1982]","[1994, 2006]"
chemical_mesh_d000249,Adenosine Monophosphate,1935,[],[],[],[],['gene_135'],['ADORA2A'],[1985],[1994]
chemical_mesh_c038501,nomegestrol acetate,1983,[],[],[],[],['gene_5241'],['PGR'],[1947],[1994]
chemical_mesh_c040313,fostriecin,1983,[],[],[],[],"['gene_7153', 'gene_5531']","['TOP2A', 'PPP4C']","[1978, 1975]","[1994, 1998]"
chemical_mesh_d005050,Etretinate,1975,[],[],[],[],"['gene_5914', 'gene_5916']","['RARA', 'RARG']","[1966, 1981]","[1994, 1994]"
chemical_mesh_d003981,Diazoxide,1962,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1996]
chemical_mesh_d013759,Dronabinol,1942,[],[],[],[],"['gene_1269', 'gene_1268']","['CNR2', 'CNR1']","[1971, 1967]","[1995, 1995]"
chemical_mesh_d003484,Cyanamide,1947,[],[],[],[],['gene_217'],['ALDH2'],[1982],[1995]
chemical_mesh_d004976,Ethacrynic Acid,1935,[],[],[],[],['gene_6557'],['SLC12A1'],[1964],[1995]
chemical_mesh_c011941,nabilone,1975,[],[],[],[],"['gene_1268', 'gene_1269']","['CNR1', 'CNR2']","[1967, 1971]","[1995, 2001]"
chemical_mesh_d008774,Methylphenidate,1954,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[1995]
chemical_mesh_d014291,Trimeprazine,1957,[],[],[],[],['gene_3269'],['HRH1'],[1973],[1995]
chemical_mesh_d017255,Acitretin,1976,[],[],[],[],"['gene_5914', 'gene_5916']","['RARA', 'RARG']","[1966, 1981]","[1995, 1997]"
chemical_mesh_c033563,haloperidol decanoate,1980,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1995]
chemical_mesh_c037020,amonafide,1982,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[1995]
chemical_mesh_d008801,Mexiletine,1970,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2016]
chemical_mesh_c023487,ibopamine,1980,[],[],[],[],"['gene_1813', 'gene_1812']","['DRD2', 'DRD1']","[1976, 1981]","[1995, 2002]"
chemical_mesh_d014044,Tolbutamide,1956,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1996]
chemical_mesh_c042709,tiospirone,1985,[],[],[],[],"['gene_3356', 'gene_3350', 'gene_3358']","['HTR2A', 'HTR1A', 'HTR2C']","[1980, 1974, 1986]","[1995, 1998, 2000]"
chemical_mesh_d001418,Baclofen,1971,[],[],[],[],['gene_2550'],['GABBR1'],[1967],[1999]
chemical_mesh_d007490,Iproniazid,1953,[],[],[],[],"['gene_4129', 'gene_4128']","['MAOB', 'MAOA']","[1928, 1978]","[1996, 1996]"
chemical_mesh_d009637,Masoprocol,1947,[],[],[],[],"['gene_1956', 'gene_3479']","['EGFR', 'IGF1']","[1966, 1974]","[1996, 2005]"
chemical_mesh_d004872,Ergocalciferols,1927,[],[],[],[],['gene_7421'],['VDR'],[1980],[1996]
chemical_mesh_c011731,cloprednol,1976,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1996]
chemical_mesh_d005448,Fluocortolone,1966,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1996]
chemical_mesh_d001544,Benperidol,1963,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1996]
chemical_mesh_c014794,retinol palmitate,1940,[],[],[],[],"['gene_5914', 'gene_5916']","['RARA', 'RARG']","[1966, 1981]","[1996, 2013]"
chemical_mesh_d009661,Nortriptyline,1962,[],[],[],[],['gene_6532'],['SLC6A4'],[1980],[1996]
chemical_mesh_d008012,Lidocaine,1948,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2010]
chemical_mesh_c006820,bromperidol,1974,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1996]
chemical_mesh_d012504,Saralasin,1974,[],[],[],[],"['gene_185', 'gene_186']","['AGTR1', 'AGTR2']","[1945, 1976]","[1996, 2001]"
chemical_mesh_d015760,Alfentanil,1979,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1996]
chemical_mesh_d017409,Sufentanil,1976,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[1997]
chemical_mesh_d013197,Stanozolol,1959,[],[],[],[],['gene_367'],['AR'],[1970],[1997]
chemical_mesh_d020108,Nicorandil,1978,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[2000]
chemical_mesh_c074283,estradiol 3-benzoate,1937,[],[],[],[],['gene_2099'],['ESR1'],[1967],[1997]
chemical_mesh_d008120,Lobeline,1927,[],[],[],[],['gene_1137'],['CHRNA4'],[1981],[1997]
chemical_mesh_d009269,Nalorphine,1950,[],[],[],[],['gene_4986'],['OPRK1'],[1972],[1997]
chemical_mesh_c023010,4-hydroxyphenylglycine,1974,[],[],[],[],['gene_1375'],['CPT1B'],[1979],[1997]
chemical_mesh_d004005,Dichlorphenamide,1957,[],[],[],[],"['gene_759', 'gene_760', 'gene_768']","['CA1', 'CA2', 'CA9']","[1953, 1952, 1976]","[1997, 1997, 2003]"
chemical_mesh_d017290,Menogaril,1979,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[1997]
chemical_mesh_d008972,Molindone,1967,[],[],[],[],['gene_1813'],['DRD2'],[1976],[1997]
chemical_mesh_d013738,Testolactone,1960,[],[],[],[],['gene_1588'],['CYP19A1'],[1964],[1997]
chemical_mesh_c007975,hydrocortisone-17-butyrate,1970,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1997]
chemical_mesh_d001624,Betamethasone Valerate,1964,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1997]
chemical_mesh_c011175,"betamethasone-17,21-dipropionate",1972,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[1997]
chemical_mesh_d004857,Equilin,1936,[],[],[],[],['gene_2099'],['ESR1'],[1967],[1998]
chemical_mesh_d015736,Felodipine,1981,[],[],[],[],['gene_779'],['CACNA1S'],[1984],[1998]
chemical_mesh_d005913,Glipizide,1971,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1998]
chemical_mesh_d019806,Cromakalim,1986,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[1998]
chemical_mesh_c018176,bunazosin,1977,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1998]
chemical_mesh_d008524,Medrogestone,1966,[],[],[],[],['gene_5241'],['PGR'],[1947],[1998]
chemical_mesh_c038981,nalmefene,1976,[],[],[],[],"['gene_4986', 'gene_4988']","['OPRK1', 'OPRM1']","[1972, 1945]","[1998, 2008]"
chemical_mesh_d008655,Mesterolone,1966,[],[],[],[],['gene_367'],['AR'],[1970],[1998]
chemical_mesh_d003496,Cyclazocine,1965,[],[],[],[],['gene_4986'],['OPRK1'],[1972],[1999]
chemical_mesh_d014223,Triamterene,1961,[],[],[],[],['gene_4306'],['NR3C2'],[1976],[1999]
chemical_mesh_d014287,Trimebutine,1971,[],[],[],[],['gene_4986'],['OPRK1'],[1972],[1999]
chemical_mesh_d010645,Phentermine,1960,[],[],[],[],"['gene_4128', 'gene_4129', 'gene_6532', 'gene_6531']","['MAOA', 'MAOB', 'SLC6A4', 'SLC6A3']","[1978, 1928, 1980, 1960]","[1999, 1999, 2003, 2013]"
chemical_mesh_d009278,Naphazoline,1947,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[1999]
chemical_mesh_c005419,oxybutynin,1965,[],[],[],[],"['gene_1131', 'gene_1128']","['CHRM3', 'CHRM1']","[1967, 1970]","[1999, 2022]"
chemical_mesh_d054199,Pseudoephedrine,1929,[],[],[],[],"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[1999, 2014]"
chemical_mesh_c004858,diphenidol,1965,[],[],[],[],['gene_1131'],['CHRM3'],[1967],[1999]
chemical_mesh_c034347,enprofylline,1981,[],[],[],[],['gene_135'],['ADORA2A'],[1985],[2000]
chemical_mesh_d003932,Heroin,1899,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2000]
chemical_mesh_d010098,Oxycodone,1950,[],[],[],[],"['gene_4988', 'gene_4986']","['OPRM1', 'OPRK1']","[1945, 1972]","[2000, 2001]"
chemical_mesh_c022172,zotepine,1979,[],[],[],[],['gene_1813'],['DRD2'],[1976],[2000]
chemical_mesh_d010672,Phenytoin,1939,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2009]
chemical_mesh_c005569,pipamperone,1961,[],[],[],[],['gene_1813'],['DRD2'],[1976],[2000]
chemical_mesh_d005907,Gliclazide,1972,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[2000]
chemical_mesh_d002045,Bupivacaine,1966,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2016]
chemical_mesh_d007520,Isocarboxazid,1959,[],[],[],[],"['gene_4129', 'gene_4128']","['MAOB', 'MAOA']","[1928, 1978]","[2000, 2000]"
chemical_mesh_c050637,losoxantrone,1986,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[2000]
chemical_mesh_d004053,Diethylpropion,1959,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[2000]
chemical_mesh_d007528,Isoetharine,1958,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2000]
chemical_mesh_c043062,tesmilifene,1985,[],[],[],[],['gene_5243'],['ABCB1'],[1982],[2001]
chemical_mesh_c015912,halopredone acetate,1977,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2001]
chemical_mesh_c036089,nipradilol,1982,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2001]
chemical_mesh_d015255,Idarubicin,1976,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[2001]
chemical_mesh_d014204,Trenbolone Acetate,1972,[],[],[],[],['gene_367'],['AR'],[1970],[2001]
chemical_mesh_c060897,ractopamine,1989,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2001]
chemical_mesh_c028994,betamethasone sodium phosphate,1962,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2001]
chemical_mesh_c006034,befunolol,1974,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2001]
chemical_mesh_d001621,Betahistine,1963,[],[],[],[],['gene_3269'],['HRH1'],[1973],[2001]
chemical_mesh_d002185,Cannabidiol,1963,[],[],[],[],"['gene_1268', 'gene_1269']","['CNR1', 'CNR2']","[1967, 1971]","[2002, 2002]"
chemical_mesh_c052143,docarpamine,1986,[],[],[],[],['gene_1812'],['DRD1'],[1981],[2002]
chemical_mesh_d016620,Enprostil,1985,[],[],[],[],['gene_5732'],['PTGER2'],[1963],[2002]
chemical_mesh_d014331,Tropicamide,1960,[],[],[],[],['gene_1131'],['CHRM3'],[1967],[2002]
chemical_mesh_d006918,Hydroxyurea,1963,[],[],[],[],['gene_6241'],['RRM2'],[1975],[2002]
chemical_mesh_d064730,Dexrazoxane,1974,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[2002]
chemical_mesh_d015251,Epirubicin,1975,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[2003]
chemical_mesh_c035287,prednicarbate,1982,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2003]
chemical_mesh_d000074,Acenocoumarol,1955,[],[],[],[],['gene_1728'],['NQO1'],[1959],[2017]
chemical_mesh_c010792,testosterone undecanoate,1975,[],[],[],[],['gene_367'],['AR'],[1970],[2003]
chemical_mesh_d018723,Bethanechol,1947,[],[],[],[],['gene_1131'],['CHRM3'],[1967],[2003]
chemical_mesh_d010480,Perhexiline,1970,[],[],[],[],"['gene_1376', 'gene_1375']","['CPT2', 'CPT1B']","[1973, 1979]","[2019, 2020]"
chemical_mesh_d014147,Tramadol,1969,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2004]
chemical_mesh_d004028,Dienestrol,1944,[],[],[],[],['gene_2099'],['ESR1'],[1967],[2004]
chemical_mesh_c006649,methylatropine,1936,[],[],[],[],['gene_1131'],['CHRM3'],[1967],[2004]
chemical_mesh_d009888,Opipramol,1961,[],[],[],[],['gene_3356'],['HTR2A'],[1980],[2004]
chemical_mesh_c058254,sibutramine,1988,[],[],[],[],"['gene_6532', 'gene_6531']","['SLC6A4', 'SLC6A3']","[1980, 1960]","[2007, 2014]"
chemical_mesh_c047411,cimaterol,1985,[],[],[],[],"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[2005, 2005]"
chemical_mesh_d002220,Carbamazepine,1962,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2008]
chemical_mesh_d008914,Minoxidil,1972,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[2005]
chemical_mesh_d014673,Vecuronium Bromide,1979,[],[],[],[],['gene_1137'],['CHRNA4'],[1981],[2005]
chemical_mesh_c010893,clobetasone butyrate,1975,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2005]
chemical_mesh_d014299,Trimipramine,1961,[],[],[],[],['gene_6532'],['SLC6A4'],[1980],[2006]
chemical_mesh_c010827,dezocine,1975,[],[],[],[],"['gene_4986', 'gene_4988']","['OPRK1', 'OPRM1']","[1972, 1945]","[2006, 2022]"
chemical_mesh_d001279,Atracurium,1981,[],[],[],[],['gene_1137'],['CHRNA4'],[1981],[2006]
chemical_mesh_d011800,Quinestrol,1966,[],[],[],[],['gene_2099'],['ESR1'],[1967],[2006]
chemical_mesh_d003006,Clopenthixol,1962,[],[],[],[],"['gene_1813', 'gene_1812']","['DRD2', 'DRD1']","[1976, 1981]","[2006, 2020]"
chemical_mesh_d017485,1-Deoxynojirimycin,1981,[],[],[],[],['gene_2548'],['GAA'],[1967],[2007]
chemical_mesh_c024523,arotinolol,1979,[],[],[],[],"['gene_153', 'gene_154']","['ADRB1', 'ADRB2']","[1975, 1967]","[2007, 2007]"
chemical_mesh_d007556,Isoxsuprine,1956,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2007]
chemical_mesh_c014382,carazolol,1977,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2007]
chemical_mesh_d005469,Fluorometholone,1959,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2007]
chemical_mesh_c009935,prednisolone acetate,1957,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2007]
chemical_mesh_d064791,Desoxycorticosterone Acetate,1938,[],[],[],[],['gene_4306'],['NR3C2'],[1976],[2007]
chemical_mesh_c020867,bamipine,1950,[],[],[],[],['gene_3269'],['HRH1'],[1973],[2007]
chemical_mesh_c031875,lergotrile,1974,[],[],[],[],['gene_1813'],['DRD2'],[1976],[2007]
chemical_mesh_d007981,Levorphanol,1951,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2007]
chemical_mesh_c059240,cevimeline,1988,[],[],[],[],['gene_1131'],['CHRM3'],[1967],[2007]
chemical_mesh_c018904,dexchlorpheniramine,1959,[],[],[],[],['gene_3269'],['HRH1'],[1973],[2008]
chemical_mesh_c004180,dexamethasone 21-phosphate,1959,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2008]
chemical_mesh_c006303,acivicin,1973,[],[],[],[],['gene_2678'],['GGT1'],[1973],[2008]
chemical_mesh_d004953,Estetrol,1968,[],[],[],[],['gene_2099'],['ESR1'],[1967],[2008]
chemical_mesh_c009022,prednisolone phosphate,1959,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2008]
chemical_mesh_c032257,methylnaltrexone,1981,[],[],[],[],['gene_4988'],['OPRM1'],[1945],[2008]
chemical_mesh_d006024,Glycopyrrolate,1962,[],[],[],[],['gene_1131'],['CHRM3'],[1967],[2009]
chemical_mesh_d004111,Dimenhydrinate,1949,[],[],[],[],['gene_3269'],['HRH1'],[1973],[2009]
chemical_mesh_d005446,Fluocinolone Acetonide,1961,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2009]
chemical_mesh_d002747,Chlorpropamide,1958,[],[],[],[],['gene_6833'],['ABCC8'],[1823],[2009]
chemical_mesh_c041667,vesnarinone,1984,[],[],[],[],['gene_5140'],['PDE3B'],[1966],[2009]
chemical_mesh_d008696,Methandrostenolone,1959,[],[],[],[],['gene_367'],['AR'],[1970],[2009]
chemical_mesh_d011395,Promazine,1955,[],[],[],[],['gene_1813'],['DRD2'],[1976],[2010]
chemical_mesh_d010464,Perazine,1959,[],[],[],[],['gene_1813'],['DRD2'],[1976],[2010]
chemical_mesh_c014205,triciribine phosphate,1984,[],[],[],[],['gene_207'],['AKT1'],[1975],[2010]
chemical_mesh_c015808,difluprednate,1977,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2010]
chemical_mesh_c026189,caffeine citrate,1946,[],[],[],[],['gene_135'],['ADORA2A'],[1985],[2011]
chemical_mesh_c005900,triamcinolone hexacetonide,1967,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2012]
chemical_mesh_d008776,Methylprednisolone Hemisuccinate,1960,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2012]
chemical_mesh_d008939,Mitotane,1961,[],[],[],[],['gene_1586'],['CYP17A1'],[1986],[2012]
chemical_mesh_c023445,altrenogest,1979,[],[],[],[],['gene_5241'],['PGR'],[1947],[2012]
chemical_mesh_d017338,Cladribine,1961,[],[],[],[],['gene_6240'],['RRM1'],[1980],[2013]
chemical_mesh_c015451,piretanide,1978,[],[],[],[],['gene_6557'],['SLC12A1'],[1964],[2013]
chemical_mesh_c005157,methoxyphenamine,1948,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2014]
chemical_mesh_d005443,Flumethasone,1963,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2014]
chemical_mesh_d009530,Nicergoline,1971,[],[],[],[],['gene_146'],['ADRA1D'],[1963],[2014]
chemical_mesh_d004319,Doxylamine,1956,[],[],[],[],['gene_3269'],['HRH1'],[1973],[2014]
chemical_mesh_d009966,Orphenadrine,1958,[],[],[],[],['gene_3269'],['HRH1'],[1973],[2014]
chemical_mesh_c020852,indeloxazine,1979,[],[],[],[],['gene_6532'],['SLC6A4'],[1980],[2015]
chemical_mesh_d001566,Benzocaine,1946,[],[],[],[],['gene_6326'],['SCN2A'],[1972],[2016]
chemical_mesh_d010633,Phenmetrazine,1953,[],[],[],[],['gene_6531'],['SLC6A3'],[1960],[2016]
chemical_mesh_d014282,Trihexyphenidyl,1949,[],[],[],[],"['gene_1131', 'gene_1128']","['CHRM3', 'CHRM1']","[1967, 1970]","[2017, 2017]"
chemical_mesh_c024352,fludarabine,1977,[],[],[],[],['gene_6240'],['RRM1'],[1980],[2017]
chemical_mesh_d008710,Methenolone,1961,[],[],[],[],['gene_367'],['AR'],[1970],[2019]
chemical_mesh_d010110,Oxymetholone,1961,[],[],[],[],['gene_367'],['AR'],[1970],[2019]
chemical_mesh_d000657,Amoxapine,1972,[],[],[],[],['gene_6532'],['SLC6A4'],[1980],[2021]
chemical_mesh_c061400,etoposide phosphate,1983,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[2020]
chemical_mesh_d005866,Gestonorone Caproate,1968,[],[],[],[],['gene_5241'],['PGR'],[1947],[2020]
chemical_mesh_d008779,Methylthiouracil,1945,[],[],[],[],['gene_7173'],['TPO'],[1959],[2021]
chemical_mesh_d001712,Biperiden,1955,[],[],[],[],['gene_1131'],['CHRM3'],[1967],[2021]
chemical_mesh_d015103,Droxidopa,1948,[],[],[],[],['gene_154'],['ADRB2'],[1967],[2021]
chemical_mesh_c027260,pirarubicin,1974,[],[],[],[],['gene_7153'],['TOP2A'],[1978],[2022]
chemical_mesh_c036266,prednylidene,1962,[],[],[],[],['gene_2908'],['NR3C1'],[1972],[2022]
