hsa,gene_name,gene_concept,year
hsa04510,IGF1,gene_3479,1974
hsa04510,VEGFA,gene_7422,1965
hsa04510,PGF,gene_5228,1951
hsa04510,HGF,gene_3082,1952
hsa04510,EGFR,gene_1956,1966
hsa04510,ERBB2,gene_2064,1968
hsa04510,EMP1,gene_2012,1970
hsa04510,SRC,gene_6714,1970
hsa04510,MYLK,gene_4638,1974
hsa04510,ACTN1,gene_87,1965
hsa04510,FLNC,gene_2318,1977
hsa04510,VCL,gene_7414,1976
hsa04510,AKT1,gene_207,1975
hsa04510,CTNNB1,gene_1499,1897
hsa04510,PTK2,gene_5747,1976
hsa04510,PIK3R2,gene_5296,1978
hsa04510,PTEN,gene_5728,1800
hsa04510,RAC1,gene_5879,1976
hsa04510,PAK3,gene_5063,1955
hsa04510,CAV2,gene_858,1959
hsa04510,SHC2,gene_25759,1977
hsa04510,HRAS,gene_3265,1982
hsa04510,CCND1,gene_595,1980
hsa04512,COL1A2,gene_1278,1976
hsa04512,COL2A1,gene_1280,1971
hsa04512,THBS1,gene_7057,1961
hsa04512,FN1,gene_2335,1951
hsa04512,VTN,gene_7448,1966
hsa04512,TNC,gene_3371,1973
hsa04512,VWF,gene_7450,1970
hsa04512,IBSP,gene_3381,1952
hsa04512,HSPG2,gene_3339,1916
hsa04512,ITGA2B,gene_3674,1978
hsa04512,ITGB3,gene_3690,1980
hsa04512,CD44,gene_960,1975
hsa04512,GP5,gene_2814,1979
hsa04512,GP1BA,gene_2811,1982
hsa04514,CD2,gene_914,1959
hsa04514,CD80,gene_941,1957
hsa04514,HLA-DOA,gene_3111,1965
hsa04514,HLA-DRA,gene_3122,1981
hsa04514,HLA-DRB4,gene_3126,1977
hsa04514,CD4,gene_920,1964
hsa04514,HLA-A,gene_3105,1968
hsa04514,HLA-B,gene_3106,1975
hsa04514,HLA-C,gene_3107,1976
hsa04514,HLA-G,gene_3135,1977
hsa04514,HLA-E,gene_3133,1978
hsa04514,CD8A,gene_925,1961
hsa04514,CD8B,gene_926,1976
hsa04514,CD6,gene_923,1975
hsa04514,ITGAL,gene_3683,1981
hsa04514,ITGB2,gene_3689,1982
hsa04514,PTPRC,gene_5788,1977
hsa04514,F11R,gene_50848,1901
hsa04514,CD99,gene_4267,1976
hsa04514,ITGAM,gene_3684,1976
hsa04514,SELL,gene_6402,1965
hsa04514,NCAM1,gene_4684,1982
hsa04514,L1CAM,gene_3897,1962
hsa04514,NFASC,gene_23114,1946
hsa04514,MAG,gene_4099,1958
hsa04514,CDH1,gene_999,1981
hsa04520,SRC,gene_6714,1970
hsa04520,RAC1,gene_5879,1976
hsa04520,WAS,gene_7454,1819
hsa04520,ACTN1,gene_87,1965
hsa04520,VCL,gene_7414,1976
hsa04520,CDH1,gene_999,1981
hsa04520,CTNND1,gene_1500,1978
hsa04520,CTNNB1,gene_1499,1897
hsa04520,ACP1,gene_52,1974
hsa04520,CSNK2B,gene_1460,1952
hsa04520,INSR,gene_3643,1962
hsa04520,EGFR,gene_1956,1966
hsa04520,ERBB2,gene_2064,1968
hsa04520,SNAI2,gene_6591,1925
hsa04520,SNAI1,gene_6615,1876
hsa04520,CREBBP,gene_1387,1978
hsa04520,EP300,gene_2033,1975
hsa04540,GNAI1,gene_2770,1964
hsa04540,PDGFB,gene_5155,1981
hsa04540,EGF,gene_1950,1964
hsa04540,EGFR,gene_1956,1966
hsa04540,HRAS,gene_3265,1982
hsa04540,KRAS,gene_3845,1959
hsa04540,NRAS,gene_4893,1983
hsa04540,SRC,gene_6714,1970
hsa04540,TUBA1B,gene_10376,1975
hsa04540,TUBA4A,gene_7277,1975
hsa04540,ADRB1,gene_153,1975
hsa04540,GNAS,gene_2778,1970
hsa04540,DRD2,gene_1813,1976
hsa04540,ADCY1,gene_107,1962
hsa04540,HTR2A,gene_3356,1980
hsa04610,F7,gene_2155,1950
hsa04610,F3,gene_2152,1957
hsa04610,F12,gene_2161,1954
hsa04610,F11,gene_2160,1954
hsa04610,F9,gene_2158,1953
hsa04610,VWF,gene_7450,1970
hsa04610,F8,gene_2157,1954
hsa04610,F10,gene_2159,1953
hsa04610,F5,gene_2153,1955
hsa04610,F2,gene_2147,1913
hsa04610,FGB,gene_2244,1868
hsa04610,F13A1,gene_2162,1964
hsa04610,F2R,gene_2149,1889
hsa04610,THBD,gene_7056,1982
hsa04610,PROC,gene_5624,1960
hsa04610,SERPINE1,gene_5054,1956
hsa04610,SERPINA5,gene_5104,1976
hsa04610,PLAT,gene_5327,1962
hsa04610,PLAU,gene_5328,1963
hsa04610,PLG,gene_5340,1946
hsa04610,KLKB1,gene_3818,1965
hsa04610,KNG1,gene_3827,1949
hsa04610,TFPI,gene_7035,1902
hsa04610,SERPINA1,gene_5265,1962
hsa04610,SERPINC1,gene_462,1912
hsa04610,SERPIND1,gene_3053,1970
hsa04610,SERPING1,gene_710,1963
hsa04610,SERPINF2,gene_5345,1958
hsa04610,A2M,gene_2,1958
hsa04610,C1QA,gene_712,1970
hsa04610,C1R,gene_715,1969
hsa04610,C1S,gene_716,1960
hsa04610,C4A,gene_720,1962
hsa04610,C4B,gene_721,1974
hsa04610,C2,gene_717,1953
hsa04610,C3,gene_718,1953
hsa04610,CFB,gene_629,1968
hsa04610,CFD,gene_1675,1905
hsa04610,C5,gene_727,1966
hsa04610,C6,gene_729,1953
hsa04610,C7,gene_730,1964
hsa04610,C9,gene_735,1972
hsa04610,CR1,gene_1378,1976
hsa04610,CR2,gene_1380,1976
hsa04610,ITGAM,gene_3684,1976
hsa04610,ITGB2,gene_3689,1982
hsa04610,C5AR1,gene_728,1969
hsa04610,C4BPA,gene_722,1971
hsa04610,CFI,gene_3426,1973
hsa04610,CFH,gene_3075,1965
hsa04610,CD46,gene_4179,1960
hsa04610,CD55,gene_1604,1966
hsa04610,CD59,gene_966,1906
hsa04610,VTN,gene_7448,1966
hsa04611,F2,gene_2147,1913
hsa04611,F2R,gene_2149,1889
hsa04611,MYLK,gene_4638,1974
hsa04611,ITGA2B,gene_3674,1978
hsa04611,ITGB3,gene_3690,1980
hsa04611,FGB,gene_2244,1868
hsa04611,GNAI1,gene_2770,1964
hsa04611,ADCY1,gene_107,1962
hsa04611,GNAS,gene_2778,1970
hsa04611,SRC,gene_6714,1970
hsa04611,COL1A2,gene_1278,1976
hsa04611,FCER1G,gene_2207,1981
hsa04611,PIK3R2,gene_5296,1978
hsa04611,VWF,gene_7450,1970
hsa04611,GP5,gene_2814,1979
hsa04611,GP1BA,gene_2811,1982
hsa04611,AKT1,gene_207,1975
hsa04611,MAPK14,gene_1432,1978
hsa04613,NCF4,gene_4689,1979
hsa04613,RAC1,gene_5879,1976
hsa04613,ELANE,gene_1991,1968
hsa04613,MPO,gene_4353,1958
hsa04613,SLC25A5,gene_292,1964
hsa04613,SLC25A6,gene_293,1898
hsa04613,IGH,gene_102723407,1968
hsa04613,FCGR1A,gene_2209,1977
hsa04613,ITGAM,gene_3684,1976
hsa04613,ITGB2,gene_3689,1982
hsa04613,ITGAL,gene_3683,1981
hsa04613,SRC,gene_6714,1970
hsa04613,FPR1,gene_2357,1969
hsa04613,PIK3R2,gene_5296,1978
hsa04613,AKT1,gene_207,1975
hsa04613,NFKB1,gene_4790,1972
hsa04613,RELA,gene_5970,1925
hsa04613,C3,gene_718,1953
hsa04613,CR1,gene_1378,1976
hsa04613,C5,gene_727,1966
hsa04613,C5AR1,gene_728,1969
hsa04613,MAPK14,gene_1432,1978
hsa04613,ITGA2B,gene_3674,1978
hsa04613,ITGB3,gene_3690,1980
hsa04613,FGB,gene_2244,1868
hsa04613,GP1BA,gene_2811,1982
hsa04613,VWF,gene_7450,1970
hsa04613,AGER,gene_177,1786
hsa04613,H2AC18,gene_8337,1970
hsa04613,H2BC21,gene_8349,1970
hsa04613,H4C6,gene_8361,1975
hsa04613,HDAC9,gene_9734,1898
hsa04613,CTSG,gene_1511,1948
hsa04613,CAMP,gene_820,1799
hsa04614,AGT,gene_183,1958
hsa04614,REN,gene_5972,1940
hsa04614,ACE,gene_1636,1949
hsa04614,CTSG,gene_1511,1948
hsa04614,ENPEP,gene_2028,1946
hsa04614,ANPEP,gene_290,1970
hsa04614,PREP,gene_5550,1893
hsa04614,CTSA,gene_5476,1965
hsa04614,MME,gene_4311,1919
hsa04614,NLN,gene_57486,1952
hsa04614,AGTR1,gene_185,1945
hsa04614,AGTR2,gene_186,1976
hsa04614,LNPEP,gene_4012,1950
hsa04620,LBP,gene_3929,1975
hsa04620,RAC1,gene_5879,1976
hsa04620,PIK3R2,gene_5296,1978
hsa04620,AKT1,gene_207,1975
hsa04620,IKBKG,gene_8517,1947
hsa04620,NFKB1,gene_4790,1972
hsa04620,RELA,gene_5970,1925
hsa04620,MAPK14,gene_1432,1978
hsa04620,FOS,gene_2353,1955
hsa04620,TNF,gene_7124,1971
hsa04620,IL1B,gene_3553,1980
hsa04620,IL6,gene_3569,1978
hsa04620,CXCL8,gene_3576,1921
hsa04620,CCL4,gene_6351,1954
hsa04620,RIPK1,gene_8737,1879
hsa04620,TBK1,gene_29110,1947
hsa04620,CD80,gene_941,1957
hsa04620,IFNA1,gene_3439,1980
hsa04620,IFNA2,gene_3440,1980
hsa04620,IFNB1,gene_3456,1975
hsa04621,IKBKG,gene_8517,1947
hsa04621,NFKB1,gene_4790,1972
hsa04621,RELA,gene_5970,1925
hsa04621,IL1B,gene_3553,1980
hsa04621,IL6,gene_3569,1978
hsa04621,TNF,gene_7124,1971
hsa04621,CXCL8,gene_3576,1921
hsa04621,CCL2,gene_6347,1971
hsa04621,CAMP,gene_820,1799
hsa04621,MAPK14,gene_1432,1978
hsa04621,GABARAP,gene_11337,1971
hsa04621,TBK1,gene_29110,1947
hsa04621,IFNA1,gene_3439,1980
hsa04621,IFNA2,gene_3440,1980
hsa04621,IFNB1,gene_3456,1975
hsa04621,PYCARD,gene_29108,1967
hsa04621,CTSB,gene_1508,1957
hsa04621,NLRP3,gene_114548,1969
hsa04621,CASR,gene_846,1977
hsa04621,RIPK1,gene_8737,1879
hsa04621,TXN,gene_7295,1967
hsa04621,MEFV,gene_4210,1971
hsa04621,CARD16,gene_114769,1927
hsa04621,NLRP6,gene_171389,1977
hsa04623,POLR3E,gene_55718,1973
hsa04623,POLR3K,gene_51728,1950
hsa04623,NFKB1,gene_4790,1972
hsa04623,RELA,gene_5970,1925
hsa04623,IL6,gene_3569,1978
hsa04623,TBK1,gene_29110,1947
hsa04623,IFNA1,gene_3439,1980
hsa04623,IFNA2,gene_3440,1980
hsa04623,IFNB1,gene_3456,1975
hsa04623,RIPK1,gene_8737,1879
hsa04623,IKBKG,gene_8517,1947
hsa04623,CCL4,gene_6351,1954
hsa04623,NLRP3,gene_114548,1969
hsa04623,MEFV,gene_4210,1971
hsa04623,PYCARD,gene_29108,1967
hsa04623,IL1B,gene_3553,1980
hsa04630,IL2,gene_3558,1973
hsa04630,IL9,gene_3578,1967
hsa04630,IL2RA,gene_3559,1976
hsa04630,IL2RB,gene_3560,1983
hsa04630,IL3,gene_3562,1981
hsa04630,IL5,gene_3567,1973
hsa04630,CSF2,gene_1437,1946
hsa04630,IL6,gene_3569,1978
hsa04630,LIF,gene_3976,1931
hsa04630,IL31RA,gene_133396,1973
hsa04630,IL23A,gene_51561,1974
hsa04630,EPO,gene_2056,1955
hsa04630,GH1,gene_2688,1932
hsa04630,CSH1,gene_1442,1975
hsa04630,CSH2,gene_1443,1905
hsa04630,PRL,gene_5617,1936
hsa04630,THPO,gene_7066,1958
hsa04630,CSF3,gene_1440,1971
hsa04630,LEP,gene_3952,1947
hsa04630,GHR,gene_2690,1964
hsa04630,PRLR,gene_5618,1974
hsa04630,IFNA1,gene_3439,1980
hsa04630,IFNA2,gene_3440,1980
hsa04630,IFNB1,gene_3456,1975
hsa04630,IFNG,gene_3458,1978
hsa04630,EGF,gene_1950,1964
hsa04630,PDGFB,gene_5155,1981
hsa04630,EGFR,gene_1956,1966
hsa04630,STAT5A,gene_6776,1931
hsa04630,CISH,gene_1154,1953
hsa04630,SOCS1,gene_8651,1946
hsa04630,SOCS2,gene_8835,1948
hsa04630,SOCS3,gene_9021,1963
hsa04630,SOCS6,gene_9306,1964
hsa04630,PIM1,gene_5292,1975
hsa04630,MYC,gene_4609,1959
hsa04630,CCND1,gene_595,1980
hsa04630,AOX1,gene_316,1940
hsa04630,GFAP,gene_2670,1972
hsa04630,CREBBP,gene_1387,1978
hsa04630,EP300,gene_2033,1975
hsa04630,HRAS,gene_3265,1982
hsa04630,PIK3R2,gene_5296,1978
hsa04630,AKT1,gene_207,1975
hsa04640,KITLG,gene_4254,1965
hsa04640,CSF2,gene_1437,1946
hsa04640,FLT3LG,gene_2323,1957
hsa04640,IL5,gene_3567,1973
hsa04640,CSF3,gene_1440,1971
hsa04640,IL3,gene_3562,1981
hsa04640,IL6,gene_3569,1978
hsa04640,IL1A,gene_3552,1980
hsa04640,IL1B,gene_3553,1980
hsa04640,TNF,gene_7124,1971
hsa04640,CSF1,gene_1435,1980
hsa04640,EPO,gene_2056,1955
hsa04640,THPO,gene_7066,1958
hsa04640,DNTT,gene_1791,1967
hsa04640,HLA-DOA,gene_3111,1965
hsa04640,HLA-DRA,gene_3122,1981
hsa04640,HLA-DRB4,gene_3126,1977
hsa04640,CD44,gene_960,1975
hsa04640,KIT,gene_3815,1885
hsa04640,IL2RA,gene_3559,1976
hsa04640,TFRC,gene_7037,1975
hsa04640,CD7,gene_924,1951
hsa04640,CD2,gene_914,1959
hsa04640,CD5,gene_921,1967
hsa04640,CD1A,gene_909,1979
hsa04640,CD1C,gene_911,1968
hsa04640,CD4,gene_920,1964
hsa04640,CD8A,gene_925,1961
hsa04640,CD8B,gene_926,1976
hsa04640,MME,gene_4311,1919
hsa04640,CD19,gene_930,1961
hsa04640,MS4A1,gene_931,1954
hsa04640,CR2,gene_1380,1976
hsa04640,IGH,gene_102723407,1968
hsa04640,CR1,gene_1378,1976
hsa04640,FCGR1A,gene_2209,1977
hsa04640,CSF1R,gene_1436,1957
hsa04640,ANPEP,gene_290,1970
hsa04640,ITGAM,gene_3684,1976
hsa04640,GYPA,gene_2993,1975
hsa04640,CD55,gene_1604,1966
hsa04640,CD59,gene_966,1906
hsa04640,ITGB3,gene_3690,1980
hsa04640,ITGA2B,gene_3674,1978
hsa04640,GP1BA,gene_2811,1982
hsa04640,GP5,gene_2814,1979
hsa04650,HLA-A,gene_3105,1968
hsa04650,HLA-B,gene_3106,1975
hsa04650,HLA-C,gene_3107,1976
hsa04650,HLA-G,gene_3135,1977
hsa04650,HLA-E,gene_3133,1978
hsa04650,ITGAL,gene_3683,1981
hsa04650,ITGB2,gene_3689,1982
hsa04650,RAC1,gene_5879,1976
hsa04650,TNF,gene_7124,1971
hsa04650,CSF2,gene_1437,1946
hsa04650,IFNG,gene_3458,1978
hsa04650,IGH,gene_102723407,1968
hsa04650,FCER1G,gene_2207,1981
hsa04650,ZAP70,gene_7535,1971
hsa04650,LAT,gene_27040,1956
hsa04650,LAT2,gene_7462,1901
hsa04650,PIK3R2,gene_5296,1978
hsa04650,SHC2,gene_25759,1977
hsa04650,HRAS,gene_3265,1982
hsa04650,KRAS,gene_3845,1959
hsa04650,NRAS,gene_4893,1983
hsa04650,MICA,gene_100507436,1869
hsa04650,CD244,gene_51744,1963
hsa04650,SH2D1A,gene_4068,1805
hsa04650,IFNA1,gene_3439,1980
hsa04650,IFNA2,gene_3440,1980
hsa04650,IFNB1,gene_3456,1975
hsa04650,TNFSF10,gene_8743,1856
hsa04650,TNFRSF10B,gene_8795,1980
hsa04650,BID,gene_637,1951
hsa04657,NFKB1,gene_4790,1972
hsa04657,RELA,gene_5970,1925
hsa04657,FOS,gene_2353,1955
hsa04657,FOSL1,gene_8061,1961
hsa04657,IL5,gene_3567,1973
hsa04657,IL17F,gene_112744,1969
hsa04657,TBK1,gene_29110,1947
hsa04657,IKBKG,gene_8517,1947
hsa04657,MAPK14,gene_1432,1978
hsa04657,SRSF1,gene_6426,1970
hsa04657,CXCL8,gene_3576,1921
hsa04657,CCL2,gene_6347,1971
hsa04657,CCL7,gene_6354,1945
hsa04657,IL6,gene_3569,1978
hsa04657,TNF,gene_7124,1971
hsa04657,CSF3,gene_1440,1971
hsa04657,CSF2,gene_1437,1946
hsa04657,MUC5AC,gene_4586,1946
hsa04657,S100A9,gene_6280,1970
hsa04657,IL1B,gene_3553,1980
hsa04657,IFNG,gene_3458,1978
hsa04658,DLL1,gene_28514,1958
hsa04658,DLL4,gene_54567,1947
hsa04658,NFKB1,gene_4790,1972
hsa04658,RELA,gene_5970,1925
hsa04658,IFNG,gene_3458,1978
hsa04658,HLA-DOA,gene_3111,1965
hsa04658,HLA-DRA,gene_3122,1981
hsa04658,HLA-DRB4,gene_3126,1977
hsa04658,CD4,gene_920,1964
hsa04658,ZAP70,gene_7535,1971
hsa04658,LAT,gene_27040,1956
hsa04658,IKBKG,gene_8517,1947
hsa04658,FOS,gene_2353,1955
hsa04658,MAPK14,gene_1432,1978
hsa04658,IL2,gene_3558,1973
hsa04658,IL2RA,gene_3559,1976
hsa04658,IL2RB,gene_3560,1983
hsa04658,STAT5A,gene_6776,1931
hsa04658,IL5,gene_3567,1973
hsa04658,MAF,gene_4094,1969
hsa04659,IL1B,gene_3553,1980
hsa04659,MAPK14,gene_1432,1978
hsa04659,IL6,gene_3569,1978
hsa04659,IL23A,gene_51561,1974
hsa04659,RORC,gene_6097,1883
hsa04659,AHR,gene_196,1969
hsa04659,IL17F,gene_112744,1969
hsa04659,HLA-DOA,gene_3111,1965
hsa04659,HLA-DRA,gene_3122,1981
hsa04659,HLA-DRB4,gene_3126,1977
hsa04659,CD4,gene_920,1964
hsa04659,ZAP70,gene_7535,1971
hsa04659,LAT,gene_27040,1956
hsa04659,IKBKG,gene_8517,1947
hsa04659,NFKB1,gene_4790,1972
hsa04659,RELA,gene_5970,1925
hsa04659,FOS,gene_2353,1955
hsa04659,IFNG,gene_3458,1978
hsa04659,IL2,gene_3558,1973
hsa04659,IL2RA,gene_3559,1976
hsa04659,IL2RB,gene_3560,1983
hsa04659,STAT5A,gene_6776,1931
hsa04660,CD4,gene_920,1964
hsa04660,CD8A,gene_925,1961
hsa04660,CD8B,gene_926,1976
hsa04660,PTPRC,gene_5788,1977
hsa04660,ZAP70,gene_7535,1971
hsa04660,LAT,gene_27040,1956
hsa04660,GRAP2,gene_9402,1952
hsa04660,PAK3,gene_5063,1955
hsa04660,MAPK14,gene_1432,1978
hsa04660,HRAS,gene_3265,1982
hsa04660,KRAS,gene_3845,1959
hsa04660,NRAS,gene_4893,1983
hsa04660,FOS,gene_2353,1955
hsa04660,IKBKG,gene_8517,1947
hsa04660,NFKB1,gene_4790,1972
hsa04660,RELA,gene_5970,1925
hsa04660,PIK3R2,gene_5296,1978
hsa04660,AKT1,gene_207,1975
hsa04660,IL2,gene_3558,1973
hsa04660,IL5,gene_3567,1973
hsa04660,IFNG,gene_3458,1978
hsa04660,CSF2,gene_1437,1946
hsa04660,TNF,gene_7124,1971
hsa04662,IGH,gene_102723407,1968
hsa04662,CD79A,gene_973,1965
hsa04662,BLNK,gene_29760,1970
hsa04662,RAC1,gene_5879,1976
hsa04662,BANK1,gene_55024,1857
hsa04662,HRAS,gene_3265,1982
hsa04662,KRAS,gene_3845,1959
hsa04662,NRAS,gene_4893,1983
hsa04662,FOS,gene_2353,1955
hsa04662,IKBKG,gene_8517,1947
hsa04662,NFKB1,gene_4790,1972
hsa04662,RELA,gene_5970,1925
hsa04662,CD19,gene_930,1961
hsa04662,CR2,gene_1380,1976
hsa04662,PIK3R2,gene_5296,1978
hsa04662,AKT1,gene_207,1975
hsa04662,INPP5D,gene_3635,1794
hsa04664,IGH,gene_102723407,1968
hsa04664,FCER1G,gene_2207,1981
hsa04664,INPP5D,gene_3635,1794
hsa04664,PIK3R2,gene_5296,1978
hsa04664,AKT1,gene_207,1975
hsa04664,RAC1,gene_5879,1976
hsa04664,MAPK14,gene_1432,1978
hsa04664,IL3,gene_3562,1981
hsa04664,IL5,gene_3567,1973
hsa04664,CSF2,gene_1437,1946
hsa04664,TNF,gene_7124,1971
hsa04664,LAT,gene_27040,1956
hsa04664,HRAS,gene_3265,1982
hsa04664,KRAS,gene_3845,1959
hsa04664,NRAS,gene_4893,1983
hsa04664,ALOX5,gene_240,1980
hsa04664,ALOX5AP,gene_241,1834
hsa04666,IGH,gene_102723407,1968
hsa04666,FCGR1A,gene_2209,1977
hsa04666,PTPRC,gene_5788,1977
hsa04666,PIK3R2,gene_5296,1978
hsa04666,AKT1,gene_207,1975
hsa04666,GSN,gene_2934,1979
hsa04666,WAS,gene_7454,1819
hsa04666,RAC1,gene_5879,1976
hsa04666,CFL1,gene_1072,1976
hsa04666,INPP5D,gene_3635,1794
hsa04666,LAT,gene_27040,1956
hsa04668,TNF,gene_7124,1971
hsa04668,RIPK1,gene_8737,1879
hsa04668,FOS,gene_2353,1955
hsa04668,ITCH,gene_83737,1788
hsa04668,MAPK14,gene_1432,1978
hsa04668,IKBKG,gene_8517,1947
hsa04668,RELA,gene_5970,1925
hsa04668,NFKB1,gene_4790,1972
hsa04668,CYLD,gene_1540,1974
hsa04668,CCL2,gene_6347,1971
hsa04668,CSF1,gene_1435,1980
hsa04668,CSF2,gene_1437,1946
hsa04668,IL1B,gene_3553,1980
hsa04668,IL6,gene_3569,1978
hsa04668,LIF,gene_3976,1931
hsa04668,LTA,gene_4049,1976
hsa04668,SOCS3,gene_9021,1963
hsa04668,PIK3R2,gene_5296,1978
hsa04668,AKT1,gene_207,1975
hsa04668,IRF1,gene_3659,1952
hsa04668,IFNB1,gene_3456,1975
hsa04670,ITGAM,gene_3684,1976
hsa04670,ITGB2,gene_3689,1982
hsa04670,CD99,gene_4267,1976
hsa04670,ITGAL,gene_3683,1981
hsa04670,F11R,gene_50848,1901
hsa04670,PIK3R2,gene_5296,1978
hsa04670,RAC1,gene_5879,1976
hsa04670,NCF4,gene_4689,1979
hsa04670,CTNNB1,gene_1499,1897
hsa04670,CTNND1,gene_1500,1978
hsa04670,MAPK14,gene_1432,1978
hsa04670,PTK2,gene_5747,1976
hsa04670,THY1,gene_7070,1974
hsa04670,ACTN1,gene_87,1965
hsa04670,VCL,gene_7414,1976
hsa04670,GNAI1,gene_2770,1964
hsa04713,CALML3,gene_810,1969
hsa04713,CALM3,gene_808,1799
hsa04713,CALM1,gene_801,1979
hsa04713,GNAI1,gene_2770,1964
hsa04713,GNAS,gene_2778,1970
hsa04713,ADCY1,gene_107,1962
hsa04713,ADCY10,gene_55811,1975
hsa04713,PER2,gene_8864,1955
hsa04713,FOS,gene_2353,1955
hsa04721,NSF,gene_4905,1946
hsa04721,NAPA,gene_8775,1975
hsa04721,AP2B1,gene_163,1966
hsa04721,ATP6V1E1,gene_529,1978
hsa04721,TCIRG1,gene_10312,1948
hsa04721,ATP6V0A2,gene_23545,1946
hsa04721,SLC6A3,gene_6531,1960
hsa04722,NGF,gene_4803,1964
hsa04722,HRAS,gene_3265,1982
hsa04722,KRAS,gene_3845,1959
hsa04722,NRAS,gene_4893,1983
hsa04722,MAPK14,gene_1432,1978
hsa04722,SHC2,gene_25759,1977
hsa04722,PIK3R2,gene_5296,1978
hsa04722,AKT1,gene_207,1975
hsa04722,NFKB1,gene_4790,1972
hsa04722,RELA,gene_5970,1925
hsa04722,CALML3,gene_810,1969
hsa04722,CALM3,gene_808,1799
hsa04722,CALM1,gene_801,1979
hsa04722,ABL1,gene_25,1976
hsa04722,NGFR,gene_4804,1973
hsa04722,RAC1,gene_5879,1976
hsa04722,TP53,gene_7157,1976
hsa04722,PSEN1,gene_5663,1961
hsa04723,CNR1,gene_1268,1967
hsa04723,GNAI1,gene_2770,1964
hsa04723,MAPK14,gene_1432,1978
hsa04723,ADCY1,gene_107,1962
hsa04723,ND1,gene_4535,1971
hsa04723,NDUFA2,gene_4695,1975
hsa04723,NDUFA5,gene_4698,1948
hsa04723,NDUFA6,gene_4700,1970
hsa04723,NDUFB3,gene_4709,1948
hsa04723,NDUFB4,gene_4710,1956
hsa04723,NDUFB6,gene_4712,1965
hsa04723,NDUFB7,gene_4713,1957
hsa04724,GLS2,gene_27165,1949
hsa04724,GLS,gene_2744,1948
hsa04724,SHANK2,gene_22941,1945
hsa04724,GNAS,gene_2778,1970
hsa04724,ADCY1,gene_107,1962
hsa04724,GNAI1,gene_2770,1964
hsa04724,GLUL,gene_2752,1954
hsa04724,SLC38A3,gene_10991,1971
hsa04725,CHAT,gene_1103,1925
hsa04725,ACHE,gene_43,1941
hsa04725,CHRM1,gene_1128,1970
hsa04725,GNAI1,gene_2770,1964
hsa04725,HRAS,gene_3265,1982
hsa04725,KRAS,gene_3845,1959
hsa04725,NRAS,gene_4893,1983
hsa04725,FOS,gene_2353,1955
hsa04725,ADCY1,gene_107,1962
hsa04725,PIK3R2,gene_5296,1978
hsa04725,AKT1,gene_207,1975
hsa04726,DDC,gene_1644,1947
hsa04726,HTR2A,gene_3356,1980
hsa04726,ALOX5,gene_240,1980
hsa04726,ALOX15,gene_246,1980
hsa04726,GNAS,gene_2778,1970
hsa04726,APP,gene_351,1928
hsa04726,GNAI1,gene_2770,1964
hsa04726,HRAS,gene_3265,1982
hsa04726,KRAS,gene_3845,1959
hsa04726,NRAS,gene_4893,1983
hsa04726,MAOB,gene_4129,1928
hsa04726,MAOA,gene_4128,1978
hsa04727,GLS2,gene_27165,1949
hsa04727,GLS,gene_2744,1948
hsa04727,GAD1,gene_2571,1969
hsa04727,ABAT,gene_18,1961
hsa04727,SRC,gene_6714,1970
hsa04727,GABARAP,gene_11337,1971
hsa04727,NSF,gene_4905,1946
hsa04727,GNAI1,gene_2770,1964
hsa04727,ADCY1,gene_107,1962
hsa04727,GLUL,gene_2752,1954
hsa04727,SLC38A3,gene_10991,1971
hsa04727,SLC38A5,gene_92745,1962
hsa04728,TH,gene_7054,1965
hsa04728,DDC,gene_1644,1947
hsa04728,CALML3,gene_810,1969
hsa04728,CALM3,gene_808,1799
hsa04728,CALM1,gene_801,1979
hsa04728,FOS,gene_2353,1955
hsa04728,GNAS,gene_2778,1970
hsa04728,MAPK14,gene_1432,1978
hsa04728,PPP1R1B,gene_84152,1984
hsa04728,GNAI1,gene_2770,1964
hsa04728,DRD2,gene_1813,1976
hsa04728,AKT1,gene_207,1975
hsa04728,SLC6A3,gene_6531,1960
hsa04728,MAOB,gene_4129,1928
hsa04728,MAOA,gene_4128,1978
hsa04728,COMT,gene_1312,1958
hsa04742,SCN2A,gene_6326,1972
hsa04750,KNG1,gene_3827,1949
hsa04750,HTR2A,gene_3356,1980
hsa04750,HRH1,gene_3269,1973
hsa04750,CALML3,gene_810,1969
hsa04750,CALM3,gene_808,1799
hsa04750,CALM1,gene_801,1979
hsa04750,IL1B,gene_3553,1980
hsa04750,MAPK14,gene_1432,1978
hsa04750,NGF,gene_4803,1964
hsa04750,PIK3R2,gene_5296,1978
hsa04750,SRC,gene_6714,1970
hsa04750,GNAS,gene_2778,1970
hsa04750,ADCY1,gene_107,1962
hsa04750,IGF1,gene_3479,1974
hsa04810,F2,gene_2147,1913
hsa04810,F2R,gene_2149,1889
hsa04810,INS,gene_3630,1922
hsa04810,EGF,gene_1950,1964
hsa04810,FGF1,gene_2246,1981
hsa04810,PDGFB,gene_5155,1981
hsa04810,EGFR,gene_1956,1966
hsa04810,FN1,gene_2335,1951
hsa04810,ITGA2B,gene_3674,1978
hsa04810,ITGAL,gene_3683,1981
hsa04810,ITGAM,gene_3684,1976
hsa04810,ITGB2,gene_3689,1982
hsa04810,ITGB3,gene_3690,1980
hsa04810,KNG1,gene_3827,1949
hsa04810,CHRM1,gene_1128,1970
hsa04810,C5,gene_727,1966
