hsa,kegg_id,drug_name,drug_concept
hsa04080,dr:D03198,Butoxamine,chemical_mesh_d002078
hsa04080,dr:D03365,Nicotine,chemical_mesh_d009538
hsa04080,dr:D03442,Ceruletide,chemical_mesh_d002108
hsa04080,dr:D03449,cetamolol,chemical_mesh_c038931
hsa04080,dr:D03491,Tolnaftate,chemical_mesh_d014047
hsa04080,dr:D03534,clebopride,chemical_mesh_c014417
hsa04080,dr:D03556,Clopenthixol,chemical_mesh_d003006
hsa04080,dr:D03561,cloprednol,chemical_mesh_c011731
hsa04080,dr:D03618,Cyclazocine,chemical_mesh_d003496
hsa04080,dr:D03621,Cyclizine,chemical_mesh_d003501
hsa04080,dr:D03671,deflazacort,chemical_mesh_c021988
hsa04080,dr:D03696,Desonide,chemical_mesh_d003898
hsa04080,dr:D03697,Desoximetasone,chemical_mesh_d003899
hsa04080,dr:D03702,detomidine,chemical_mesh_c041255
hsa04080,dr:D03704,dexbrompheniramine,chemical_mesh_c015121
hsa04080,dr:D03750,Dextrothyroxine,chemical_mesh_d003918
hsa04080,dr:D03809,difenoxin,chemical_mesh_c100010
hsa04080,dr:D03825,dihydrocodeine,chemical_mesh_c014481
hsa04080,dr:D03860,Diphenoxylate,chemical_mesh_d004157
hsa04080,dr:D04006,enprofylline,chemical_mesh_c034347
hsa04080,dr:D04087,ethybenztropine,chemical_mesh_c027641
hsa04080,dr:D04098,etintidine,chemical_mesh_c036616
hsa04080,dr:D04120,exaprolol,chemical_mesh_c012969
hsa04080,dr:D04126,Saralasin,chemical_mesh_d012504
hsa04080,dr:D04148,Fenfluramine,chemical_mesh_d005277
hsa04080,dr:D04208,Flumethasone,chemical_mesh_d005443
hsa04080,dr:D04217,fluocortin butyl ester,chemical_mesh_c011824
hsa04080,dr:D04218,Fluocortolone,chemical_mesh_d005448
hsa04080,dr:D04227,Fluprednisolone,chemical_mesh_d005477
hsa04080,dr:D04282,gaboxadol,chemical_mesh_c015542
hsa04080,dr:D04445,histamine phosphate,chemical_mesh_c027556
hsa04080,dr:D04488,ibopamine,chemical_mesh_c023487
hsa04080,dr:D04517,Impromidine,chemical_mesh_d017446
hsa04080,dr:D04531,Indoramin,chemical_mesh_d007217
hsa04080,dr:D04625,Isoetharine,chemical_mesh_d007528
hsa04080,dr:D04649,ketazocine,chemical_mesh_c012395
hsa04080,dr:D04650,ketazolam,chemical_mesh_c002072
hsa04080,dr:D04693,lergotrile,chemical_mesh_c031875
hsa04080,dr:D04694,lergotrile mesylate,chemical_mesh_c084809
hsa04080,dr:D04764,lofentanil,chemical_mesh_c034846
hsa04080,dr:D04765,lofexidine,chemical_mesh_c025655
hsa04080,dr:D04868,mebeverine,chemical_mesh_c005096
hsa04080,dr:D04888,medroxalol,chemical_mesh_c024892
hsa04080,dr:D04905,Memantine,chemical_mesh_d008559
hsa04080,dr:D04924,Meptazinol,chemical_mesh_d008621
hsa04080,dr:D04970,Methacholine Chloride,chemical_mesh_d016210
hsa04080,dr:D05004,Metiamide,chemical_mesh_d008785
hsa04080,dr:D05010,metopimazine,chemical_mesh_c005260
hsa04080,dr:D05099,nabilone,chemical_mesh_c011941
hsa04080,dr:D05107,Nafronyl,chemical_mesh_d009257
hsa04080,dr:D05117,nantradol,chemical_mesh_c025490
hsa04080,dr:D05299,oxilorphan,chemical_mesh_c008732
hsa04080,dr:D05453,Phencyclidine,chemical_mesh_d010622
hsa04080,dr:D05523,Pizotyline,chemical_mesh_d010918
hsa04080,dr:D05587,Practolol,chemical_mesh_d011217
hsa04080,dr:D05621,progabide,chemical_mesh_c017985
hsa04080,dr:D05631,propiram,chemical_mesh_c002107
hsa04080,dr:D05632,propoxyphene napsylate,chemical_mesh_c084813
hsa04080,dr:D05637,propylhexedrine,chemical_mesh_c084814
hsa04080,dr:D05660,Pyrilamine,chemical_mesh_d011738
hsa04080,dr:D05718,reproterol,chemical_mesh_c014792
hsa04080,dr:D05738,Ritanserin,chemical_mesh_d016713
hsa04080,dr:D05902,soterenol,chemical_mesh_c100252
hsa04080,dr:D06147,Tilidine,chemical_mesh_d013993
hsa04080,dr:D06157,tiotidine,chemical_mesh_c023990
hsa04080,dr:D06171,tixocortol pivalate,chemical_mesh_c019112
hsa04080,dr:D06176,tolamolol,chemical_mesh_c100227
hsa04080,dr:D06234,trimazosin,chemical_mesh_c005185
hsa04080,dr:D06240,trimoprostil,chemical_mesh_c038879
hsa04080,dr:D06268,Promedol,chemical_mesh_d011396
hsa04080,dr:D06328,Xamoterol,chemical_mesh_d017307
hsa04080,dr:D06344,Xylazine,chemical_mesh_d014991
hsa04080,dr:D06374,zinterol,chemical_mesh_c002904
hsa04080,dr:D06618,methylnaltrexone,chemical_mesh_c032257
hsa04080,dr:D06671,Yohimbine,chemical_mesh_d015016
hsa04080,dr:D06877,Oxyphenonium,chemical_mesh_d010115
hsa04080,dr:D07078,rociverine,chemical_mesh_c021082
hsa04080,dr:D07083,octylonium,chemical_mesh_c013934
hsa04080,dr:D07101,bromopride,chemical_mesh_c013855
hsa04080,dr:D07102,alizapride,chemical_mesh_c033968
hsa04080,dr:D07125,Trimeprazine,chemical_mesh_d014291
hsa04080,dr:D07181,mepindolol,chemical_mesh_c015340
hsa04080,dr:D07182,tertatolol,chemical_mesh_c005632
hsa04080,dr:D07183,tobanum,chemical_mesh_c025725
hsa04080,dr:D07184,talinolol,chemical_mesh_c011550
hsa04080,dr:D07195,chloropyramine,chemical_mesh_c004664
hsa04080,dr:D07202,halometasone,chemical_mesh_c036518
hsa04080,dr:D07214,"3,3',5-triiodothyroacetic acid",chemical_mesh_c010642
hsa04080,dr:D07228,deaminooxytocin,chemical_mesh_c004748
hsa04080,dr:D07230,prednylidene,chemical_mesh_c036266
hsa04080,dr:D07272,dimethyltubocurarine,chemical_mesh_c015836
hsa04080,dr:D07273,fazadinium,chemical_mesh_c084773
hsa04080,dr:D07285,nicomorphine,chemical_mesh_c008549
hsa04080,dr:D07286,Heroin,chemical_mesh_d003932
hsa04080,dr:D07298,barbexaclone,chemical_mesh_c011019
hsa04080,dr:D07305,Piribedil,chemical_mesh_d010891
hsa04080,dr:D07309,metylperon,chemical_mesh_c008522
hsa04080,dr:D07326,triazulenone,chemical_mesh_c020168
hsa04080,dr:D07330,Chlormethiazole,chemical_mesh_d002719
hsa04080,dr:D07349,Glycerylphosphorylcholine,chemical_mesh_d005997
hsa04080,dr:D07385,pholcodine,chemical_mesh_c008872
hsa04080,dr:D07464,Paramethasone,chemical_mesh_d010248
hsa04080,dr:D07608,carazolol,chemical_mesh_c014382
hsa04080,dr:D07784,chlordesmethyldiazepam,chemical_mesh_c013434
hsa04080,dr:D07797,Dexamethasone Isonicotinate,chemical_mesh_d003908
hsa04080,dr:D07833,Dihydroergocristine,chemical_mesh_d025442
hsa04080,dr:D07835,Dihydroergocryptine,chemical_mesh_d025443
hsa04080,dr:D07863,Diprenorphine,chemical_mesh_d004174
hsa04080,dr:D07878,Doxylamine,chemical_mesh_d004319
hsa04080,dr:D07904,eptazocine,chemical_mesh_c033776
hsa04080,dr:D07906,Ergotamine,chemical_mesh_d004878
hsa04080,dr:D07929,Ethylmorphine,chemical_mesh_d005036
hsa04080,dr:D07937,Etorphine,chemical_mesh_d005048
hsa04080,dr:D07976,flupenthixol decanoate,chemical_mesh_c007761
hsa04080,dr:D08040,Histamine,chemical_mesh_d006632
hsa04080,dr:D08045,Hydrocodone,chemical_mesh_d006853
hsa04080,dr:D08078,indenolol,chemical_mesh_c002989
hsa04080,dr:D08100,ketobemidone,chemical_mesh_c012394
hsa04080,dr:D08123,Levorphanol,chemical_mesh_d007981
hsa04080,dr:D08170,Melatonin,chemical_mesh_d008550
hsa04080,dr:D08283,Nordazepam,chemical_mesh_d003708
hsa04080,dr:D08342,perphenazine enanthate,chemical_mesh_c028675
hsa04080,dr:D08385,pipothiazine,chemical_mesh_c084783
hsa04080,dr:D08646,Adenosine Triphosphate,chemical_mesh_d000255
hsa04080,dr:D10111,Mecamylamine,chemical_mesh_d008464
hsa04080,dr:D10230,quifenadine,chemical_mesh_c014742
hsa04080,dr:D10915,Cannabidiol,chemical_mesh_d002185
hsa04080,dr:D11149,Pregnanolone,chemical_mesh_d011280
hsa04114,dr:D00066,Progesterone,chemical_mesh_d011374
hsa04114,dr:D00075,Testosterone,chemical_mesh_d013739
hsa04114,dr:D00182,Norethindrone,chemical_mesh_d009640
hsa04114,dr:D00289,Danazol,chemical_mesh_d003613
hsa04114,dr:D00327,Fluoxymesterone,chemical_mesh_d005474
hsa04114,dr:D00408,Methyltestosterone,chemical_mesh_d008777
hsa04114,dr:D00585,Mifepristone,chemical_mesh_d015735
hsa04114,dr:D00951,Medroxyprogesterone Acetate,chemical_mesh_d017258
hsa04114,dr:D00952,Megestrol Acetate,chemical_mesh_d019290
hsa04114,dr:D00954,Levonorgestrel,chemical_mesh_d016912
hsa04114,dr:D00957,testosterone 17 beta-cypionate,chemical_mesh_c016131
hsa04114,dr:D00958,testosterone enanthate,chemical_mesh_c004648
hsa04114,dr:D00959,Testosterone Propionate,chemical_mesh_d043343
hsa04114,dr:D01159,Gestonorone Caproate,chemical_mesh_d005866
hsa04114,dr:D01217,Dydrogesterone,chemical_mesh_d004394
hsa04114,dr:D01294,Ethynodiol Diacetate,chemical_mesh_d005040
hsa04114,dr:D01299,Chlormadinone Acetate,chemical_mesh_d002715
hsa04114,dr:D01368,Cyproterone Acetate,chemical_mesh_d017373
hsa04114,dr:D01374,Allylestrenol,chemical_mesh_d000500
hsa04114,dr:D01534,dromostanolone propionate,chemical_mesh_c007561
hsa04114,dr:D01580,Lynestrenol,chemical_mesh_d008234
hsa04114,dr:D02367,Desogestrel,chemical_mesh_d017135
hsa04114,dr:D03799,dienogest,chemical_mesh_c023635
hsa04114,dr:D04885,Medrogestone,chemical_mesh_d008524
hsa04114,dr:D04947,Mesterolone,chemical_mesh_d008655
hsa04114,dr:D05025,mibolerone,chemical_mesh_c100075
hsa04114,dr:D05207,Norethynodrel,chemical_mesh_d009641
hsa04114,dr:D05679,quingestanol,chemical_mesh_c100039
hsa04114,dr:D06087,testosterone undecanoate,chemical_mesh_c010792
hsa04114,dr:D07766,Cyproterone,chemical_mesh_d003534
hsa04114,dr:D07968,Flurogestone Acetate,chemical_mesh_d003425
hsa04114,dr:D08052,17-alpha-Hydroxyprogesterone,chemical_mesh_d019326
hsa04114,dr:D08166,Medroxyprogesterone,chemical_mesh_d008525
hsa04114,dr:D08285,norethindrone enanthate,chemical_mesh_c024319
hsa04114,dr:D08431,Promegestone,chemical_mesh_d011397
hsa04114,dr:D10986,ST 1435,chemical_mesh_c029167
hsa04115,dr:D00341,Hydroxyurea,chemical_mesh_d006918
hsa04142,dr:D09605,1-Deoxynojirimycin,chemical_mesh_d017485
hsa04145,dr:D00570,Colchicine,chemical_mesh_d003078
hsa04146,dr:D00224,Allopurinol,chemical_mesh_d000493
hsa04146,dr:D02365,Oxypurinol,chemical_mesh_d010117
hsa04146,dr:D07278,tisopurine,chemical_mesh_c005832
hsa04152,dr:D00595,Buformin,chemical_mesh_d002026
hsa04152,dr:D00944,Metformin,chemical_mesh_d008687
hsa04152,dr:D08351,Phenformin,chemical_mesh_d010629
hsa04218,dr:D00184,Cyclosporine,chemical_mesh_d016572
hsa04260,dr:D00112,Ouabain,chemical_mesh_d010042
hsa04260,dr:D00297,Digitoxin,chemical_mesh_d004074
hsa04260,dr:D00298,Digoxin,chemical_mesh_d004077
hsa04260,dr:D00319,Felodipine,chemical_mesh_d015736
hsa04260,dr:D00437,Nifedipine,chemical_mesh_d009543
hsa04260,dr:D00438,Nimodipine,chemical_mesh_d009553
hsa04260,dr:D00616,Diltiazem,chemical_mesh_d004110
hsa04260,dr:D00617,Nicardipine,chemical_mesh_d009529
hsa04260,dr:D00618,Nisoldipine,chemical_mesh_d015737
hsa04260,dr:D00619,Verapamil,chemical_mesh_d014700
hsa04260,dr:D00629,Nitrendipine,chemical_mesh_d009568
hsa04260,dr:D00631,Bepridil,chemical_mesh_d015764
hsa04260,dr:D00645,Bretylium Tosylate,chemical_mesh_d001950
hsa04260,dr:D01151,"1,4-dihydropyridine",chemical_mesh_c038806
hsa04260,dr:D01240,Deslanoside,chemical_mesh_d003892
hsa04260,dr:D01369,bevantolol,chemical_mesh_c021148
hsa04260,dr:D01379,Proscillaridin,chemical_mesh_d011442
hsa04260,dr:D01908,nilvadipine,chemical_mesh_c035100
hsa04260,dr:D01969,Gallopamil,chemical_mesh_d005711
hsa04260,dr:D01972,lanatoside C,chemical_mesh_c018548
hsa04260,dr:D03655,darodipine,chemical_mesh_c034600
hsa04260,dr:D05442,perhexiline maleate,chemical_mesh_c023470
hsa04260,dr:D06129,Tiapamil Hydrochloride,chemical_mesh_d013976
hsa04260,dr:D06881,Acetyldigitoxins,chemical_mesh_d000112
hsa04260,dr:D07185,Fendiline,chemical_mesh_d005275
hsa04260,dr:D07555,Acetyldigoxins,chemical_mesh_d000113
hsa04260,dr:D08340,Perhexiline,chemical_mesh_d010480
hsa04260,dr:D09847,Medigoxin,chemical_mesh_d008520
hsa04261,dr:D00076,Norepinephrine,chemical_mesh_d009638
hsa04261,dr:D00095,Epinephrine,chemical_mesh_d004837
hsa04261,dr:D00112,Ouabain,chemical_mesh_d010042
hsa04261,dr:D00124,Ephedrine,chemical_mesh_d004809
hsa04261,dr:D00235,Atenolol,chemical_mesh_d001262
hsa04261,dr:D00297,Digitoxin,chemical_mesh_d004074
hsa04261,dr:D00298,Digoxin,chemical_mesh_d004077
hsa04261,dr:D00303,Disopyramide,chemical_mesh_d004206
hsa04261,dr:D00319,Felodipine,chemical_mesh_d015736
hsa04261,dr:D00358,Lidocaine,chemical_mesh_d008012
hsa04261,dr:D00378,Timolol,chemical_mesh_d013999
hsa04261,dr:D00432,Nadolol,chemical_mesh_d009248
hsa04261,dr:D00437,Nifedipine,chemical_mesh_d009543
hsa04261,dr:D00438,Nimodipine,chemical_mesh_d009553
hsa04261,dr:D00477,Procainamide,chemical_mesh_d011342
hsa04261,dr:D00483,Propranolol,chemical_mesh_d011433
hsa04261,dr:D00509,Phentolamine,chemical_mesh_d010646
hsa04261,dr:D00511,Phenylephrine,chemical_mesh_d010656
hsa04261,dr:D00513,Pindolol,chemical_mesh_d010869
hsa04261,dr:D00597,Acebutolol,chemical_mesh_d000070
hsa04261,dr:D00598,Betaxolol,chemical_mesh_d015784
hsa04261,dr:D00599,Carteolol,chemical_mesh_d002354
hsa04261,dr:D00600,Labetalol,chemical_mesh_d007741
hsa04261,dr:D00601,Metoprolol,chemical_mesh_d008790
hsa04261,dr:D00602,Penbutolol,chemical_mesh_d010394
hsa04261,dr:D00608,Doxazosin,chemical_mesh_d017292
hsa04261,dr:D00609,Prazosin,chemical_mesh_d011224
hsa04261,dr:D00616,Diltiazem,chemical_mesh_d004110
hsa04261,dr:D00617,Nicardipine,chemical_mesh_d009529
hsa04261,dr:D00618,Nisoldipine,chemical_mesh_d015737
hsa04261,dr:D00629,Nitrendipine,chemical_mesh_d009568
hsa04261,dr:D00632,Dobutamine,chemical_mesh_d004280
hsa04261,dr:D00634,Bisoprolol,chemical_mesh_d017298
hsa04261,dr:D00636,Amiodarone,chemical_mesh_d000638
hsa04261,dr:D00638,Flecainide,chemical_mesh_d005424
hsa04261,dr:D00639,Mexiletine,chemical_mesh_d008801
hsa04261,dr:D00640,Propafenone,chemical_mesh_d011405
hsa04261,dr:D00644,esmolol,chemical_mesh_c036604
hsa04261,dr:D00645,Bretylium Tosylate,chemical_mesh_d001950
hsa04261,dr:D00997,Tolazoline,chemical_mesh_d014043
hsa04261,dr:D01019,Metaraminol,chemical_mesh_d008680
hsa04261,dr:D01020,Methoxamine,chemical_mesh_d008729
hsa04261,dr:D01026,Sotalol,chemical_mesh_d013015
hsa04261,dr:D01151,"1,4-dihydropyridine",chemical_mesh_c038806
hsa04261,dr:D01182,Alprenolol,chemical_mesh_d000526
hsa04261,dr:D01240,Deslanoside,chemical_mesh_d003892
hsa04261,dr:D01277,Droxidopa,chemical_mesh_d015103
hsa04261,dr:D01326,Aprindine,chemical_mesh_d001073
hsa04261,dr:D01333,urapidil,chemical_mesh_c015568
hsa04261,dr:D01369,bevantolol,chemical_mesh_c021148
hsa04261,dr:D01379,Proscillaridin,chemical_mesh_d011442
hsa04261,dr:D01390,Isoproterenol,chemical_mesh_d007545
hsa04261,dr:D01444,bunitrolol,chemical_mesh_c084811
hsa04261,dr:D01454,Bupranolol,chemical_mesh_d002046
hsa04261,dr:D01455,cifenline,chemical_mesh_c032151
hsa04261,dr:D01469,amosulalol,chemical_mesh_c032473
hsa04261,dr:D01492,bucumolol,chemical_mesh_c024221
hsa04261,dr:D01504,bufetolol,chemical_mesh_c100228
hsa04261,dr:D01573,Etilefrine,chemical_mesh_d005039
hsa04261,dr:D01691,nipradilol,chemical_mesh_c036089
hsa04261,dr:D01697,Colforsin,chemical_mesh_d005576
hsa04261,dr:D01741,Celiprolol,chemical_mesh_d017272
hsa04261,dr:D01748,Isoxsuprine,chemical_mesh_d007556
hsa04261,dr:D01794,bopindolol,chemical_mesh_c036007
hsa04261,dr:D01806,Oxprenolol,chemical_mesh_d010096
hsa04261,dr:D01830,arotinolol,chemical_mesh_c024523
hsa04261,dr:D01908,nilvadipine,chemical_mesh_c035100
hsa04261,dr:D01969,Gallopamil,chemical_mesh_d005711
hsa04261,dr:D01972,lanatoside C,chemical_mesh_c018548
hsa04261,dr:D02087,Moricizine,chemical_mesh_d016293
hsa04261,dr:D02088,Tocainide,chemical_mesh_d016677
hsa04261,dr:D02614,denopamine,chemical_mesh_c037293
hsa04261,dr:D02939,Angiotensin Amide,chemical_mesh_d000802
hsa04261,dr:D03170,bucindolol,chemical_mesh_c024307
hsa04261,dr:D03449,cetamolol,chemical_mesh_c038931
hsa04261,dr:D03655,darodipine,chemical_mesh_c034600
hsa04261,dr:D03991,Encainide,chemical_mesh_d016700
hsa04261,dr:D04120,exaprolol,chemical_mesh_c012969
hsa04261,dr:D04521,indecainide,chemical_mesh_c042398
hsa04261,dr:D04531,Indoramin,chemical_mesh_d007217
hsa04261,dr:D04888,medroxalol,chemical_mesh_c024892
hsa04261,dr:D05442,perhexiline maleate,chemical_mesh_c023470
hsa04261,dr:D05587,Practolol,chemical_mesh_d011217
hsa04261,dr:D06176,tolamolol,chemical_mesh_c100227
hsa04261,dr:D06234,trimazosin,chemical_mesh_c005185
hsa04261,dr:D06328,Xamoterol,chemical_mesh_d017307
hsa04261,dr:D06517,pirmenol,chemical_mesh_c024318
hsa04261,dr:D06881,Acetyldigitoxins,chemical_mesh_d000112
hsa04261,dr:D07181,mepindolol,chemical_mesh_c015340
hsa04261,dr:D07182,tertatolol,chemical_mesh_c005632
hsa04261,dr:D07183,tobanum,chemical_mesh_c025725
hsa04261,dr:D07184,talinolol,chemical_mesh_c011550
hsa04261,dr:D07185,Fendiline,chemical_mesh_d005275
hsa04261,dr:D07555,Acetyldigoxins,chemical_mesh_d000113
hsa04261,dr:D08078,indenolol,chemical_mesh_c002989
hsa04261,dr:D08340,Perhexiline,chemical_mesh_d010480
hsa04261,dr:D08458,quinidine gluconate,chemical_mesh_c016713
hsa04261,dr:D09847,Medigoxin,chemical_mesh_d008520
hsa04270,dr:D00045,Adenosine,chemical_mesh_d000241
hsa04270,dr:D00076,Norepinephrine,chemical_mesh_d009638
hsa04270,dr:D00095,Epinephrine,chemical_mesh_d004837
hsa04270,dr:D00124,Ephedrine,chemical_mesh_d004809
hsa04270,dr:D00227,Aminophylline,chemical_mesh_d000628
hsa04270,dr:D00319,Felodipine,chemical_mesh_d015736
hsa04270,dr:D00371,Theophylline,chemical_mesh_d013806
hsa04270,dr:D00437,Nifedipine,chemical_mesh_d009543
hsa04270,dr:D00438,Nimodipine,chemical_mesh_d009553
hsa04270,dr:D00485,Pseudoephedrine,chemical_mesh_d054199
hsa04270,dr:D00507,Phenoxybenzamine,chemical_mesh_d010643
hsa04270,dr:D00509,Phentolamine,chemical_mesh_d010646
hsa04270,dr:D00511,Phenylephrine,chemical_mesh_d010656
hsa04270,dr:D00528,Caffeine,chemical_mesh_d002110
hsa04270,dr:D00600,Labetalol,chemical_mesh_d007741
hsa04270,dr:D00607,guanadrel,chemical_mesh_c004945
hsa04270,dr:D00608,Doxazosin,chemical_mesh_d017292
hsa04270,dr:D00609,Prazosin,chemical_mesh_d011224
hsa04270,dr:D00610,Terazosin,chemical_mesh_c041226
hsa04270,dr:D00616,Diltiazem,chemical_mesh_d004110
hsa04270,dr:D00617,Nicardipine,chemical_mesh_d009529
hsa04270,dr:D00618,Nisoldipine,chemical_mesh_d015737
hsa04270,dr:D00619,Verapamil,chemical_mesh_d014700
hsa04270,dr:D00629,Nitrendipine,chemical_mesh_d009568
hsa04270,dr:D00631,Bepridil,chemical_mesh_d015764
hsa04270,dr:D00636,Amiodarone,chemical_mesh_d000638
hsa04270,dr:D00680,Methylergonovine,chemical_mesh_d008755
hsa04270,dr:D00691,Dyphylline,chemical_mesh_d004400
hsa04270,dr:D00757,xylometazoline,chemical_mesh_c009695
hsa04270,dr:D00997,Tolazoline,chemical_mesh_d014043
hsa04270,dr:D01017,dipivefrin,chemical_mesh_c015173
hsa04270,dr:D01019,Metaraminol,chemical_mesh_d008680
hsa04270,dr:D01020,Methoxamine,chemical_mesh_d008729
hsa04270,dr:D01022,Oxymetazoline,chemical_mesh_d010109
hsa04270,dr:D01023,tetrahydrozoline,chemical_mesh_c005810
hsa04270,dr:D01151,"1,4-dihydropyridine",chemical_mesh_c038806
hsa04270,dr:D01163,Ergonovine,chemical_mesh_d004874
hsa04270,dr:D01224,Phenylpropanolamine,chemical_mesh_d010665
hsa04270,dr:D01290,Nicergoline,chemical_mesh_d009530
hsa04270,dr:D01307,Midodrine,chemical_mesh_d008879
hsa04270,dr:D01333,urapidil,chemical_mesh_c015568
hsa04270,dr:D01347,tramazoline,chemical_mesh_c005370
hsa04270,dr:D01369,bevantolol,chemical_mesh_c021148
hsa04270,dr:D01385,ibudilast,chemical_mesh_c038366
hsa04270,dr:D01444,bunitrolol,chemical_mesh_c084811
hsa04270,dr:D01445,ifenprodil,chemical_mesh_c010739
hsa04270,dr:D01469,amosulalol,chemical_mesh_c032473
hsa04270,dr:D01571,Moxisylyte,chemical_mesh_d013948
hsa04270,dr:D01573,Etilefrine,chemical_mesh_d005039
hsa04270,dr:D01691,nipradilol,chemical_mesh_c036089
hsa04270,dr:D01697,Colforsin,chemical_mesh_d005576
hsa04270,dr:D01771,proxyphylline,chemical_mesh_c003237
hsa04270,dr:D01810,Nicorandil,chemical_mesh_d020108
hsa04270,dr:D01830,arotinolol,chemical_mesh_c024523
hsa04270,dr:D01887,bunazosin,chemical_mesh_c018176
hsa04270,dr:D01908,nilvadipine,chemical_mesh_c035100
hsa04270,dr:D01969,Gallopamil,chemical_mesh_d005711
hsa04270,dr:D02721,Iloprost,chemical_mesh_d016285
hsa04270,dr:D02939,Angiotensin Amide,chemical_mesh_d000802
hsa04270,dr:D03655,darodipine,chemical_mesh_c034600
hsa04270,dr:D04006,enprofylline,chemical_mesh_c034347
hsa04270,dr:D04051,Erythrityl Tetranitrate,chemical_mesh_d004897
hsa04270,dr:D04126,Saralasin,chemical_mesh_d012504
hsa04270,dr:D04531,Indoramin,chemical_mesh_d007217
hsa04270,dr:D05442,perhexiline maleate,chemical_mesh_c023470
hsa04270,dr:D05637,propylhexedrine,chemical_mesh_c084814
hsa04270,dr:D06129,Tiapamil Hydrochloride,chemical_mesh_d013976
hsa04270,dr:D06234,trimazosin,chemical_mesh_c005185
hsa04270,dr:D07185,Fendiline,chemical_mesh_d005275
hsa04270,dr:D07833,Dihydroergocristine,chemical_mesh_d025442
hsa04270,dr:D07906,Ergotamine,chemical_mesh_d004878
hsa04270,dr:D08340,Perhexiline,chemical_mesh_d010480
hsa04371,dr:D00231,Amrinone,chemical_mesh_d000676
hsa04371,dr:D00417,Milrinone,chemical_mesh_d020105
hsa04371,dr:D01238,Bucladesine,chemical_mesh_d003994
hsa04371,dr:D01697,Colforsin,chemical_mesh_d005576
hsa04371,dr:D04004,Enoximone,chemical_mesh_d017335
hsa04371,dr:D04628,sulmazole,chemical_mesh_c029758
hsa04380,dr:D00184,Cyclosporine,chemical_mesh_d016572
hsa04512,dr:D01914,Piracetam,chemical_mesh_d010889
hsa04540,dr:D00570,Colchicine,chemical_mesh_d003078
hsa04540,dr:D00599,Carteolol,chemical_mesh_d002354
hsa04540,dr:D01068,Vinblastine,chemical_mesh_d014747
hsa04540,dr:D01105,moperone,chemical_mesh_c005209
hsa04540,dr:D01769,Vindesine,chemical_mesh_d014751
hsa04540,dr:D02035,timiperone,chemical_mesh_c024159
hsa04540,dr:D02197,Vincristine,chemical_mesh_d014750
hsa04540,dr:D02371,3-chlorocarpipramine,chemical_mesh_c000449
hsa04540,dr:D02641,Butaclamol,chemical_mesh_d002069
hsa04540,dr:D02682,Remoxipride,chemical_mesh_d017330
hsa04540,dr:D04864,Maytansine,chemical_mesh_d008453
hsa04610,dr:D00160,Aminocaproic Acid,chemical_mesh_d015119
hsa04610,dr:D01136,Tranexamic Acid,chemical_mesh_d014148
hsa04610,dr:D01672,Gabexate,chemical_mesh_d016670
hsa04610,dr:D07568,4-aminomethylbenzoic acid,chemical_mesh_c015668
hsa04611,dr:D01028,Ticlopidine,chemical_mesh_d013988
hsa04611,dr:D01220,Trapidil,chemical_mesh_d014192
hsa04611,dr:D01683,ozagrel,chemical_mesh_c034364
hsa04611,dr:D02721,Iloprost,chemical_mesh_d016285
hsa04611,dr:D03661,dazmegrel,chemical_mesh_c039242
hsa04611,dr:D03663,dazoxiben,chemical_mesh_c029166
hsa04611,dr:D07141,indobufen,chemical_mesh_c020371
hsa04614,dr:D00362,Lisinopril,chemical_mesh_d017706
hsa04614,dr:D00421,Ramipril,chemical_mesh_d017257
hsa04614,dr:D00621,Enalapril,chemical_mesh_d004656
hsa04614,dr:D02939,Angiotensin Amide,chemical_mesh_d000802
hsa04614,dr:D03756,Indolapril,chemical_mesh_c038812
hsa04614,dr:D03769,Enalaprilat,chemical_mesh_d015773
hsa04614,dr:D04126,Saralasin,chemical_mesh_d012504
hsa04614,dr:D06076,Teprotide,chemical_mesh_d013722
hsa04640,dr:D00754,Thalidomide,chemical_mesh_d013792
hsa04650,dr:D00184,Cyclosporine,chemical_mesh_d016572
hsa04658,dr:D00184,Cyclosporine,chemical_mesh_d016572
hsa04659,dr:D00094,Tretinoin,chemical_mesh_d014212
hsa04659,dr:D00184,Cyclosporine,chemical_mesh_d016572
hsa04659,dr:D00316,Etretinate,chemical_mesh_d005050
hsa04659,dr:D00348,Isotretinoin,chemical_mesh_d015474
hsa04659,dr:D02754,Acitretin,chemical_mesh_d017255
hsa04660,dr:D00184,Cyclosporine,chemical_mesh_d016572
hsa04668,dr:D00754,Thalidomide,chemical_mesh_d013792
hsa04713,dr:D08170,Melatonin,chemical_mesh_d008550
hsa04721,dr:D00197,Reserpine,chemical_mesh_d012110
hsa04721,dr:D00228,Amoxapine,chemical_mesh_d000657
hsa04721,dr:D00367,Mazindol,chemical_mesh_d008454
hsa04721,dr:D00394,Trimipramine,chemical_mesh_d014299
hsa04721,dr:D00484,Protriptyline,chemical_mesh_d011530
hsa04721,dr:D00809,Amitriptyline,chemical_mesh_d000639
hsa04721,dr:D00811,Clomipramine,chemical_mesh_d002997
hsa04721,dr:D00812,Desipramine,chemical_mesh_d003891
hsa04721,dr:D00814,Doxepin,chemical_mesh_d004316
hsa04721,dr:D00815,Imipramine,chemical_mesh_d007099
hsa04721,dr:D00816,Nortriptyline,chemical_mesh_d009661
hsa04721,dr:D00817,Bupropion,chemical_mesh_d016642
