hsa,kegg_id,drug_name,drug_concept,year
hsa04728,dr:D00375,Mephenytoin,chemical_mesh_d008617,1946
hsa04728,dr:D00390,Triflupromazine,chemical_mesh_d014273,1957
hsa04728,dr:D00403,Methotrimeprazine,chemical_mesh_d008728,1957
hsa04728,dr:D00477,Procainamide,chemical_mesh_d011342,1948
hsa04728,dr:D00479,Prochlorperazine,chemical_mesh_d011346,1957
hsa04728,dr:D00503,Perphenazine,chemical_mesh_d010546,1957
hsa04728,dr:D00505,Phenelzine,chemical_mesh_d010624,1959
hsa04728,dr:D00512,Phenytoin,chemical_mesh_d010672,1939
hsa04728,dr:D00551,Tetracaine,chemical_mesh_d013748,1933
hsa04728,dr:D00552,Benzocaine,chemical_mesh_d001566,1946
hsa04728,dr:D00553,Prilocaine,chemical_mesh_d011318,1960
hsa04728,dr:D00558,Carbidopa,chemical_mesh_d002230,1970
hsa04728,dr:D00560,Pimozide,chemical_mesh_d010868,1968
hsa04728,dr:D00633,Dopamine,chemical_mesh_d004298,1941
hsa04728,dr:D00639,Mexiletine,chemical_mesh_d008801,1970
hsa04728,dr:D00726,Metoclopramide,chemical_mesh_d008787,1964
hsa04728,dr:D00732,chloroprocaine,chemical_mesh_c004616,1951
hsa04728,dr:D00733,Dibucaine,chemical_mesh_d003992,1931
hsa04728,dr:D00737,Etidocaine,chemical_mesh_d005041,1972
hsa04728,dr:D00738,Mepivacaine,chemical_mesh_d008619,1951
hsa04728,dr:D00740,Procaine,chemical_mesh_d011343,1910
hsa04728,dr:D00777,Amantadine,chemical_mesh_d000547,1963
hsa04728,dr:D00780,Bromocriptine,chemical_mesh_d001971,1970
hsa04728,dr:D00790,Chlorprothixene,chemical_mesh_d002749,1959
hsa04728,dr:D00791,Fluphenazine,chemical_mesh_d005476,1959
hsa04728,dr:D00792,fluphenazine enanthate,chemical_mesh_c017610,1962
hsa04728,dr:D00793,fluphenazine depot,chemical_mesh_c011825,1968
hsa04728,dr:D00794,Loxapine,chemical_mesh_d008152,1969
hsa04728,dr:D00796,Molindone,chemical_mesh_d008972,1967
hsa04728,dr:D00797,Promazine,chemical_mesh_d011395,1955
hsa04728,dr:D00799,Trifluoperazine,chemical_mesh_d014268,1958
hsa04728,dr:D00826,Tranylcypromine,chemical_mesh_d014191,1959
hsa04728,dr:D01044,Flupenthixol,chemical_mesh_d005475,1964
hsa04728,dr:D01130,Thiethylperazine,chemical_mesh_d013847,1961
hsa04728,dr:D01226,Sulpiride,chemical_mesh_d013469,1967
hsa04728,dr:D01296,Methylphenidate,chemical_mesh_d008774,1954
hsa04728,dr:D01326,Aprindine,chemical_mesh_d001073,1973
hsa04728,dr:D01447,thioproperazine,chemical_mesh_c084825,1959
hsa04728,dr:D01450,Bupivacaine,chemical_mesh_d002045,1966
hsa04728,dr:D01477,Opipramol,chemical_mesh_d009888,1961
hsa04728,dr:D01482,pipamperone,chemical_mesh_c005569,1961
hsa04728,dr:D01485,periciazine,chemical_mesh_c084584,1963
hsa04728,dr:D02004,Apomorphine,chemical_mesh_d001058,1872
hsa04728,dr:D02074,Amphetamine,chemical_mesh_d000661,1940
hsa04728,dr:D02078,Dextroamphetamine,chemical_mesh_d003913,1946
hsa04728,dr:D02102,Methadone,chemical_mesh_d008691,1947
hsa04728,dr:D02242,Methamphetamine,chemical_mesh_d008694,1945
hsa04728,dr:D02564,Pargyline,chemical_mesh_d010293,1961
hsa04728,dr:D02579,Iproniazid,chemical_mesh_d007490,1953
hsa04728,dr:D02580,Isocarboxazid,chemical_mesh_d007520,1959
hsa04728,dr:D02604,Acepromazine,chemical_mesh_d000075,1957
hsa04728,dr:D02625,Trifluperidol,chemical_mesh_d014272,1962
hsa04728,dr:D02671,Mesoridazine,chemical_mesh_d008653,1966
hsa04728,dr:D03082,Benserazide,chemical_mesh_d001545,1965
hsa04728,dr:D03248,Clorgyline,chemical_mesh_d003010,1969
hsa04728,dr:D03556,Clopenthixol,chemical_mesh_d003006,1962
hsa04728,dr:D03801,Diethylpropion,chemical_mesh_d004053,1959
hsa04728,dr:D05454,Phenmetrazine,chemical_mesh_d010633,1953
hsa04728,dr:D05458,Phentermine,chemical_mesh_d010645,1960
hsa04728,dr:D07305,Piribedil,chemical_mesh_d010891,1969
hsa04728,dr:D07337,Nialamide,chemical_mesh_d009526,1959
hsa04728,dr:D07976,flupenthixol decanoate,chemical_mesh_c007761,1971
hsa04728,dr:D08575,Tetrabenazine,chemical_mesh_d013747,1959
hsa04750,dr:D00480,Promethazine,chemical_mesh_d011398,1948
hsa04750,dr:D00663,Brompheniramine,chemical_mesh_d001977,1958
hsa04750,dr:D00665,Chlorpheniramine,chemical_mesh_d002744,1879
hsa04750,dr:D00814,Doxepin,chemical_mesh_d004316,1964
hsa04750,dr:D01317,Meclizine,chemical_mesh_d008468,1954
hsa04750,dr:D01782,Triprolidine,chemical_mesh_d014311,1957
hsa04750,dr:D02234,Cyproheptadine,chemical_mesh_d003533,1945
hsa04750,dr:D03491,Tolnaftate,chemical_mesh_d014047,1950
hsa04750,dr:D03621,Cyclizine,chemical_mesh_d003501,1954
hsa04750,dr:D07125,Trimeprazine,chemical_mesh_d014291,1957
hsa04910,dr:D00595,Buformin,chemical_mesh_d002026,1964
hsa04910,dr:D00944,Metformin,chemical_mesh_d008687,1958
hsa04910,dr:D01238,Bucladesine,chemical_mesh_d003994,1968
hsa04910,dr:D08351,Phenformin,chemical_mesh_d010629,1958
hsa04911,dr:D00219,Acetohexamide,chemical_mesh_d000092,1961
hsa04911,dr:D00271,Chlorpropamide,chemical_mesh_d002747,1958
hsa04911,dr:D00294,Diazoxide,chemical_mesh_d003981,1962
hsa04911,dr:D00335,Glipizide,chemical_mesh_d005913,1971
hsa04911,dr:D00336,Glyburide,chemical_mesh_d005905,1968
hsa04911,dr:D00379,Tolazamide,chemical_mesh_d014042,1962
hsa04911,dr:D00380,Tolbutamide,chemical_mesh_d014044,1956
hsa04911,dr:D02425,Carbutamide,chemical_mesh_d002271,1956
hsa04914,dr:D00066,Progesterone,chemical_mesh_d011374,1936
hsa04914,dr:D00182,Norethindrone,chemical_mesh_d009640,1957
hsa04914,dr:D00289,Danazol,chemical_mesh_d003613,1950
hsa04914,dr:D00951,Medroxyprogesterone Acetate,chemical_mesh_d017258,1958
hsa04914,dr:D00952,Megestrol Acetate,chemical_mesh_d019290,1964
hsa04914,dr:D00954,Levonorgestrel,chemical_mesh_d016912,1970
hsa04914,dr:D01217,Dydrogesterone,chemical_mesh_d004394,1961
hsa04914,dr:D01294,Ethynodiol Diacetate,chemical_mesh_d005040,1962
hsa04914,dr:D01299,Chlormadinone Acetate,chemical_mesh_d002715,1955
hsa04914,dr:D01374,Allylestrenol,chemical_mesh_d000500,1960
hsa04914,dr:D01580,Lynestrenol,chemical_mesh_d008234,1961
hsa04914,dr:D05207,Norethynodrel,chemical_mesh_d009641,1957
hsa04914,dr:D05679,quingestanol,chemical_mesh_c100039,1967
hsa04914,dr:D08052,17-alpha-Hydroxyprogesterone,chemical_mesh_d019326,1949
hsa04914,dr:D08166,Medroxyprogesterone,chemical_mesh_d008525,1960
hsa04915,dr:D00066,Progesterone,chemical_mesh_d011374,1936
hsa04915,dr:D00067,Estrone,chemical_mesh_d004970,1934
hsa04915,dr:D00105,Estradiol,chemical_mesh_d004958,1937
hsa04915,dr:D00182,Norethindrone,chemical_mesh_d009640,1957
hsa04915,dr:D00185,Estriol,chemical_mesh_d004964,1934
hsa04915,dr:D00269,Chlorotrianisene,chemical_mesh_d002741,1951
hsa04915,dr:D00289,Danazol,chemical_mesh_d003613,1950
hsa04915,dr:D00312,estrone sulfate,chemical_mesh_c017296,1945
hsa04915,dr:D00554,Ethinyl Estradiol,chemical_mesh_d004997,1946
hsa04915,dr:D00575,Mestranol,chemical_mesh_d008656,1963
hsa04915,dr:D00576,Quinestrol,chemical_mesh_d011800,1966
hsa04915,dr:D00577,Diethylstilbestrol,chemical_mesh_d004054,1939
hsa04915,dr:D00898,Dienestrol,chemical_mesh_d004028,1944
hsa04915,dr:D00946,fosfestrol,chemical_mesh_c004955,1955
hsa04915,dr:D00951,Medroxyprogesterone Acetate,chemical_mesh_d017258,1958
hsa04915,dr:D00952,Megestrol Acetate,chemical_mesh_d019290,1964
hsa04915,dr:D00954,Levonorgestrel,chemical_mesh_d016912,1970
hsa04915,dr:D01217,Dydrogesterone,chemical_mesh_d004394,1961
hsa04915,dr:D01294,Ethynodiol Diacetate,chemical_mesh_d005040,1962
hsa04915,dr:D01299,Chlormadinone Acetate,chemical_mesh_d002715,1955
hsa04915,dr:D01374,Allylestrenol,chemical_mesh_d000500,1960
hsa04915,dr:D01414,Ethylestrenol,chemical_mesh_d005032,1961
hsa04915,dr:D01580,Lynestrenol,chemical_mesh_d008234,1961
hsa04915,dr:D01617,estradiol dipropionate,chemical_mesh_c023482,1947
hsa04915,dr:D01641,Hexestrol,chemical_mesh_d006589,1945
hsa04915,dr:D01953,estradiol 3-benzoate,chemical_mesh_c074283,1937
hsa04915,dr:D05106,Nafoxidine,chemical_mesh_d009256,1968
hsa04915,dr:D05679,quingestanol,chemical_mesh_c100039,1967
hsa04915,dr:D07920,estriol succinate,chemical_mesh_c009341,1961
hsa04915,dr:D08052,17-alpha-Hydroxyprogesterone,chemical_mesh_d019326,1949
hsa04915,dr:D08166,Medroxyprogesterone,chemical_mesh_d008525,1960
hsa04915,dr:D08409,Dehydroepiandrosterone,chemical_mesh_d003687,1946
hsa04915,dr:D08910,Clomiphene,chemical_mesh_d002996,1960
hsa04916,dr:D00073,hydroquinone,chemical_mesh_c031927,1919
hsa04917,dr:D00780,Bromocriptine,chemical_mesh_d001971,1970
hsa04918,dr:D00401,Methimazole,chemical_mesh_d008713,1949
hsa04918,dr:D00562,Propylthiouracil,chemical_mesh_d011441,1946
hsa04918,dr:D07231,Methylthiouracil,chemical_mesh_d008779,1945
hsa04918,dr:D07616,Carbimazole,chemical_mesh_d002231,1953
hsa04919,dr:D00562,Propylthiouracil,chemical_mesh_d011441,1946
hsa04919,dr:D01010,Thyroxine,chemical_mesh_d013974,1921
hsa04919,dr:D01011,Triiodothyronine,chemical_mesh_d014284,1952
hsa04919,dr:D03750,Dextrothyroxine,chemical_mesh_d003918,1953
hsa04919,dr:D07214,"3,3',5-triiodothyroacetic acid",chemical_mesh_c010642,1954
hsa04920,dr:D00279,Clofibrate,chemical_mesh_d002994,1962
hsa04920,dr:D00595,Buformin,chemical_mesh_d002026,1964
hsa04920,dr:D00944,Metformin,chemical_mesh_d008687,1958
hsa04920,dr:D08351,Phenformin,chemical_mesh_d010629,1958
hsa04921,dr:D00089,Oxytocin,chemical_mesh_d010121,1932
hsa04921,dr:D07228,deaminooxytocin,chemical_mesh_c004748,1962
hsa04922,dr:D01238,Bucladesine,chemical_mesh_d003994,1968
hsa04923,dr:D01238,Bucladesine,chemical_mesh_d003994,1968
hsa04924,dr:D02939,Angiotensin Amide,chemical_mesh_d000802,1940
hsa04925,dr:D01238,Bucladesine,chemical_mesh_d003994,1968
hsa04930,dr:D00219,Acetohexamide,chemical_mesh_d000092,1961
hsa04930,dr:D00271,Chlorpropamide,chemical_mesh_d002747,1958
hsa04930,dr:D00335,Glipizide,chemical_mesh_d005913,1971
hsa04930,dr:D00336,Glyburide,chemical_mesh_d005905,1968
hsa04930,dr:D00379,Tolazamide,chemical_mesh_d014042,1962
hsa04930,dr:D00380,Tolbutamide,chemical_mesh_d014044,1956
hsa04930,dr:D02425,Carbutamide,chemical_mesh_d002271,1956
hsa04960,dr:D00386,Triamterene,chemical_mesh_d014223,1961
hsa04960,dr:D00443,Spironolactone,chemical_mesh_d013148,1958
hsa04960,dr:D00649,Amiloride,chemical_mesh_d000584,1966
hsa04960,dr:D01943,Canrenoic Acid,chemical_mesh_d002191,1964
hsa04960,dr:D03698,Desoxycorticosterone Acetate,chemical_mesh_d064791,1938
hsa04960,dr:D07792,Desoxycorticosterone,chemical_mesh_d003900,1941
hsa04960,dr:D07967,Fludrocortisone,chemical_mesh_d005438,1955
hsa04960,dr:D10528,Aldosterone,chemical_mesh_d000450,1950
hsa04961,dr:D00105,Estradiol,chemical_mesh_d004958,1937
hsa04961,dr:D00122,Calcifediol,chemical_mesh_d002112,1968
hsa04961,dr:D00129,Calcitriol,chemical_mesh_d002117,1971
hsa04961,dr:D00185,Estriol,chemical_mesh_d004964,1934
hsa04961,dr:D00187,Ergocalciferols,chemical_mesh_d004872,1927
hsa04961,dr:D00188,Cholecalciferol,chemical_mesh_d002762,1946
hsa04961,dr:D00299,Dihydrotachysterol,chemical_mesh_d004097,1938
hsa04961,dr:D01518,alfacalcidol,chemical_mesh_c008088,1973
hsa04964,dr:D00218,Acetazolamide,chemical_mesh_d000086,1952
hsa04964,dr:D00518,Dichlorphenamide,chemical_mesh_d004005,1957
hsa04970,dr:D00095,Epinephrine,chemical_mesh_d004837,1903
hsa04970,dr:D00124,Ephedrine,chemical_mesh_d004809,1925
hsa04970,dr:D00147,Hyoscyamine,chemical_mesh_d064692,1826
hsa04970,dr:D00525,Pilocarpine,chemical_mesh_d010862,1878
hsa04970,dr:D00743,Naphazoline,chemical_mesh_d009278,1947
hsa04970,dr:D00999,Acetylcholine,chemical_mesh_d000109,1914
hsa04970,dr:D01444,bunitrolol,chemical_mesh_c084811,1971
hsa04970,dr:D04970,Methacholine Chloride,chemical_mesh_d016210,1935
hsa04971,dr:D00113,Atropine,chemical_mesh_d001285,1868
hsa04971,dr:D00147,Hyoscyamine,chemical_mesh_d064692,1826
hsa04971,dr:D00481,Propantheline,chemical_mesh_d011413,1953
hsa04971,dr:D00540,Glycopyrrolate,chemical_mesh_d006024,1962
hsa04971,dr:D00999,Acetylcholine,chemical_mesh_d000109,1914
hsa04971,dr:D01000,Bethanechol,chemical_mesh_d018723,1947
hsa04971,dr:D01005,isopropamide iodide,chemical_mesh_c084831,1957
hsa04971,dr:D01187,Betazole,chemical_mesh_d001625,1952
hsa04971,dr:D01631,Pentagastrin,chemical_mesh_d010418,1967
hsa04971,dr:D04445,histamine phosphate,chemical_mesh_c027556,1946
hsa04971,dr:D04970,Methacholine Chloride,chemical_mesh_d016210,1935
hsa04971,dr:D05004,Metiamide,chemical_mesh_d008785,1973
hsa04972,dr:D03442,Ceruletide,chemical_mesh_d002108,1967
hsa04972,dr:D04970,Methacholine Chloride,chemical_mesh_d016210,1935
hsa04976,dr:D00163,Chenodeoxycholic Acid,chemical_mesh_d002635,1955
hsa04978,dr:D00129,Calcitriol,chemical_mesh_d002117,1971
hsa04978,dr:D00187,Ergocalciferols,chemical_mesh_d004872,1927
hsa04978,dr:D00188,Cholecalciferol,chemical_mesh_d002762,1946
hsa04978,dr:D00299,Dihydrotachysterol,chemical_mesh_d004097,1938
hsa04978,dr:D01518,alfacalcidol,chemical_mesh_c008088,1973
hsa05012,dr:D00059,Levodopa,chemical_mesh_d007980,1926
hsa05012,dr:D00780,Bromocriptine,chemical_mesh_d001971,1970
hsa05012,dr:D02004,Apomorphine,chemical_mesh_d001058,1872
hsa05022,dr:D04148,Fenfluramine,chemical_mesh_d005277,1954
hsa05031,dr:D02074,Amphetamine,chemical_mesh_d000661,1940
hsa05031,dr:D02078,Dextroamphetamine,chemical_mesh_d003913,1946
hsa05031,dr:D02242,Methamphetamine,chemical_mesh_d008694,1945
hsa05032,dr:D01340,Naloxone,chemical_mesh_d009270,1965
hsa05032,dr:D02095,Naltrexone,chemical_mesh_d009271,1973
hsa05033,dr:D03365,Nicotine,chemical_mesh_d009538,1868
hsa05200,dr:D00094,Tretinoin,chemical_mesh_d014212,1946
hsa05200,dr:D00327,Fluoxymesterone,chemical_mesh_d005474,1957
hsa05200,dr:D00408,Methyltestosterone,chemical_mesh_d008777,1939
hsa05200,dr:D00554,Ethinyl Estradiol,chemical_mesh_d004997,1946
hsa05200,dr:D00586,Flutamide,chemical_mesh_d005485,1966
hsa05200,dr:D01534,dromostanolone propionate,chemical_mesh_c007561,1961
hsa05202,dr:D00094,Tretinoin,chemical_mesh_d014212,1946
hsa05206,dr:D03021,Azacitidine,chemical_mesh_d001374,1964
hsa05215,dr:D00586,Flutamide,chemical_mesh_d005485,1966
hsa05215,dr:D01299,Chlormadinone Acetate,chemical_mesh_d002715,1955
hsa05221,dr:D00094,Tretinoin,chemical_mesh_d014212,1946
hsa05224,dr:D00554,Ethinyl Estradiol,chemical_mesh_d004997,1946
hsa05224,dr:D00951,Medroxyprogesterone Acetate,chemical_mesh_d017258,1958
hsa05320,dr:D00562,Propylthiouracil,chemical_mesh_d011441,1946
