hsa,kegg_id,drug_name,drug_concept
hsa04210,dr:D09730,olaparib,chemical_mesh_c531550
hsa04210,dr:D09913,iniparib,chemical_mesh_c090712
hsa04210,dr:D10079,rucaparib,chemical_mesh_c531549
hsa04210,dr:D10140,niraparib,chemical_mesh_c545685
hsa04210,dr:D10560,idelalisib,chemical_mesh_c552946
hsa04210,dr:D10679,venetoclax,chemical_mesh_c579720
hsa04210,dr:D10732,talazoparib,chemical_mesh_c586365
hsa04217,dr:D09692,veliparib,chemical_mesh_c521013
hsa04217,dr:D09730,olaparib,chemical_mesh_c531550
hsa04217,dr:D09913,iniparib,chemical_mesh_c090712
hsa04217,dr:D10079,rucaparib,chemical_mesh_c531549
hsa04217,dr:D10140,niraparib,chemical_mesh_c545685
hsa04217,dr:D10732,talazoparib,chemical_mesh_c586365
hsa04218,dr:D00107,Tacrolimus,chemical_mesh_d016559
hsa04218,dr:D00184,Cyclosporine,chemical_mesh_d016572
hsa04218,dr:D01583,pirfenidone,chemical_mesh_c093844
hsa04218,dr:D05480,pimecrolimus,chemical_mesh_c117268
hsa04218,dr:D06160,tiplaxtinin,chemical_mesh_c488103
hsa04218,dr:D09033,voclosporin,chemical_mesh_c484071
hsa04260,dr:D00112,Ouabain,chemical_mesh_d010042
hsa04260,dr:D00297,Digitoxin,chemical_mesh_d004074
hsa04260,dr:D00298,Digoxin,chemical_mesh_d004077
hsa04260,dr:D00319,Felodipine,chemical_mesh_d015736
hsa04260,dr:D00349,Isradipine,chemical_mesh_d017275
hsa04260,dr:D00437,Nifedipine,chemical_mesh_d009543
hsa04260,dr:D00438,Nimodipine,chemical_mesh_d009553
hsa04260,dr:D00615,Amlodipine,chemical_mesh_d017311
hsa04260,dr:D00616,Diltiazem,chemical_mesh_d004110
hsa04260,dr:D00617,Nicardipine,chemical_mesh_d009529
hsa04260,dr:D00618,Nisoldipine,chemical_mesh_d015737
hsa04260,dr:D00619,Verapamil,chemical_mesh_d014700
hsa04260,dr:D00629,Nitrendipine,chemical_mesh_d009568
hsa04260,dr:D00631,Bepridil,chemical_mesh_d015764
hsa04260,dr:D00645,Bretylium Tosylate,chemical_mesh_d001950
hsa04260,dr:D01104,mepirodipine,chemical_mesh_c050699
hsa04260,dr:D01145,azelnidipine,chemical_mesh_c061679
hsa04260,dr:D01151,"1,4-dihydropyridine",chemical_mesh_c038806
hsa04260,dr:D01171,monatepil,chemical_mesh_c067818
hsa04260,dr:D01173,cilnidipine,chemical_mesh_c065927
hsa04260,dr:D01240,Deslanoside,chemical_mesh_d003892
hsa04260,dr:D01369,bevantolol,chemical_mesh_c021148
hsa04260,dr:D01379,Proscillaridin,chemical_mesh_d011442
hsa04260,dr:D01553,manidipine,chemical_mesh_c054218
hsa04260,dr:D01562,aranidipine,chemical_mesh_c059427
hsa04260,dr:D01604,efonidipine,chemical_mesh_c066425
hsa04260,dr:D01849,lercanidipine,chemical_mesh_c060343
hsa04260,dr:D01908,nilvadipine,chemical_mesh_c035100
hsa04260,dr:D01933,AE0047,chemical_mesh_c064970
hsa04260,dr:D01969,Gallopamil,chemical_mesh_d005711
hsa04260,dr:D01972,lanatoside C,chemical_mesh_c018548
hsa04260,dr:D02045,benidipine hydrochloride,chemical_mesh_c050883
hsa04260,dr:D03406,cariporide,chemical_mesh_c093373
hsa04260,dr:D03536,clentiazem,chemical_mesh_c056595
hsa04260,dr:D03655,darodipine,chemical_mesh_c034600
hsa04260,dr:D04657,lacidipine,chemical_mesh_c060285
hsa04260,dr:D05024,Mibefradil,chemical_mesh_d020748
hsa04260,dr:D05442,perhexiline maleate,chemical_mesh_c023470
hsa04260,dr:D06129,Tiapamil Hydrochloride,chemical_mesh_d013976
hsa04260,dr:D06881,Acetyldigitoxins,chemical_mesh_d000112
hsa04260,dr:D07185,Fendiline,chemical_mesh_d005275
hsa04260,dr:D07509,benidipine,chemical_mesh_c061004
hsa04260,dr:D07555,Acetyldigoxins,chemical_mesh_d000113
hsa04260,dr:D08340,Perhexiline,chemical_mesh_d010480
hsa04260,dr:D08892,clevidipine,chemical_mesh_c118563
hsa04260,dr:D09789,NKY 722,chemical_mesh_c058351
hsa04260,dr:D09847,Medigoxin,chemical_mesh_d008520
hsa04261,dr:D00076,Norepinephrine,chemical_mesh_d009638
hsa04261,dr:D00095,Epinephrine,chemical_mesh_d004837
hsa04261,dr:D00112,Ouabain,chemical_mesh_d010042
hsa04261,dr:D00124,Ephedrine,chemical_mesh_d004809
hsa04261,dr:D00235,Atenolol,chemical_mesh_d001262
hsa04261,dr:D00297,Digitoxin,chemical_mesh_d004074
hsa04261,dr:D00298,Digoxin,chemical_mesh_d004077
hsa04261,dr:D00303,Disopyramide,chemical_mesh_d004206
hsa04261,dr:D00319,Felodipine,chemical_mesh_d015736
hsa04261,dr:D00349,Isradipine,chemical_mesh_d017275
hsa04261,dr:D00357,Losartan,chemical_mesh_d019808
hsa04261,dr:D00358,Lidocaine,chemical_mesh_d008012
hsa04261,dr:D00378,Timolol,chemical_mesh_d013999
hsa04261,dr:D00432,Nadolol,chemical_mesh_d009248
hsa04261,dr:D00437,Nifedipine,chemical_mesh_d009543
hsa04261,dr:D00438,Nimodipine,chemical_mesh_d009553
hsa04261,dr:D00477,Procainamide,chemical_mesh_d011342
hsa04261,dr:D00483,Propranolol,chemical_mesh_d011433
hsa04261,dr:D00509,Phentolamine,chemical_mesh_d010646
hsa04261,dr:D00511,Phenylephrine,chemical_mesh_d010656
hsa04261,dr:D00513,Pindolol,chemical_mesh_d010869
hsa04261,dr:D00522,candesartan,chemical_mesh_c081643
hsa04261,dr:D00597,Acebutolol,chemical_mesh_d000070
hsa04261,dr:D00598,Betaxolol,chemical_mesh_d015784
hsa04261,dr:D00599,Carteolol,chemical_mesh_d002354
hsa04261,dr:D00600,Labetalol,chemical_mesh_d007741
hsa04261,dr:D00601,Metoprolol,chemical_mesh_d008790
hsa04261,dr:D00602,Penbutolol,chemical_mesh_d010394
hsa04261,dr:D00608,Doxazosin,chemical_mesh_d017292
hsa04261,dr:D00609,Prazosin,chemical_mesh_d011224
hsa04261,dr:D00615,Amlodipine,chemical_mesh_d017311
hsa04261,dr:D00616,Diltiazem,chemical_mesh_d004110
hsa04261,dr:D00617,Nicardipine,chemical_mesh_d009529
hsa04261,dr:D00618,Nisoldipine,chemical_mesh_d015737
hsa04261,dr:D00626,candesartan cilexetil,chemical_mesh_c077793
hsa04261,dr:D00629,Nitrendipine,chemical_mesh_d009568
hsa04261,dr:D00632,Dobutamine,chemical_mesh_d004280
hsa04261,dr:D00634,Bisoprolol,chemical_mesh_d017298
hsa04261,dr:D00636,Amiodarone,chemical_mesh_d000638
hsa04261,dr:D00638,Flecainide,chemical_mesh_d005424
hsa04261,dr:D00639,Mexiletine,chemical_mesh_d008801
hsa04261,dr:D00640,Propafenone,chemical_mesh_d011405
hsa04261,dr:D00644,esmolol,chemical_mesh_c036604
hsa04261,dr:D00645,Bretylium Tosylate,chemical_mesh_d001950
hsa04261,dr:D00997,Tolazoline,chemical_mesh_d014043
hsa04261,dr:D01019,Metaraminol,chemical_mesh_d008680
hsa04261,dr:D01020,Methoxamine,chemical_mesh_d008729
hsa04261,dr:D01026,Sotalol,chemical_mesh_d013015
hsa04261,dr:D01104,mepirodipine,chemical_mesh_c050699
hsa04261,dr:D01145,azelnidipine,chemical_mesh_c061679
hsa04261,dr:D01151,"1,4-dihydropyridine",chemical_mesh_c038806
hsa04261,dr:D01171,monatepil,chemical_mesh_c067818
hsa04261,dr:D01173,cilnidipine,chemical_mesh_c065927
hsa04261,dr:D01182,Alprenolol,chemical_mesh_d000526
hsa04261,dr:D01240,Deslanoside,chemical_mesh_d003892
hsa04261,dr:D01277,Droxidopa,chemical_mesh_d015103
hsa04261,dr:D01326,Aprindine,chemical_mesh_d001073
hsa04261,dr:D01333,urapidil,chemical_mesh_c015568
hsa04261,dr:D01369,bevantolol,chemical_mesh_c021148
hsa04261,dr:D01379,Proscillaridin,chemical_mesh_d011442
hsa04261,dr:D01390,Isoproterenol,chemical_mesh_d007545
hsa04261,dr:D01444,bunitrolol,chemical_mesh_c084811
hsa04261,dr:D01454,Bupranolol,chemical_mesh_d002046
hsa04261,dr:D01455,cifenline,chemical_mesh_c032151
hsa04261,dr:D01469,amosulalol,chemical_mesh_c032473
hsa04261,dr:D01492,bucumolol,chemical_mesh_c024221
hsa04261,dr:D01504,bufetolol,chemical_mesh_c100228
hsa04261,dr:D01553,manidipine,chemical_mesh_c054218
hsa04261,dr:D01562,aranidipine,chemical_mesh_c059427
hsa04261,dr:D01573,Etilefrine,chemical_mesh_d005039
hsa04261,dr:D01604,efonidipine,chemical_mesh_c066425
hsa04261,dr:D01691,nipradilol,chemical_mesh_c036089
hsa04261,dr:D01697,Colforsin,chemical_mesh_d005576
hsa04261,dr:D01741,Celiprolol,chemical_mesh_d017272
hsa04261,dr:D01748,Isoxsuprine,chemical_mesh_d007556
hsa04261,dr:D01794,bopindolol,chemical_mesh_c036007
hsa04261,dr:D01795,tilisolol,chemical_mesh_c036593
hsa04261,dr:D01806,Oxprenolol,chemical_mesh_d010096
hsa04261,dr:D01830,arotinolol,chemical_mesh_c024523
hsa04261,dr:D01847,landiolol,chemical_mesh_c077049
hsa04261,dr:D01849,lercanidipine,chemical_mesh_c060343
hsa04261,dr:D01903,docarpamine,chemical_mesh_c052143
hsa04261,dr:D01908,nilvadipine,chemical_mesh_c035100
hsa04261,dr:D01933,AE0047,chemical_mesh_c064970
hsa04261,dr:D01969,Gallopamil,chemical_mesh_d005711
hsa04261,dr:D01972,lanatoside C,chemical_mesh_c018548
hsa04261,dr:D02045,benidipine hydrochloride,chemical_mesh_c050883
hsa04261,dr:D02082,eprosartan,chemical_mesh_c068373
hsa04261,dr:D02087,Moricizine,chemical_mesh_d016293
hsa04261,dr:D02088,Tocainide,chemical_mesh_d016677
hsa04261,dr:D02614,denopamine,chemical_mesh_c037293
hsa04261,dr:D02762,SC 36602,chemical_mesh_c051827
hsa04261,dr:D02939,Angiotensin Amide,chemical_mesh_d000802
hsa04261,dr:D02976,arbutamine,chemical_mesh_c076559
hsa04261,dr:D03170,bucindolol,chemical_mesh_c024307
hsa04261,dr:D03406,cariporide,chemical_mesh_c093373
hsa04261,dr:D03449,cetamolol,chemical_mesh_c038931
hsa04261,dr:D03490,cicloprolol,chemical_mesh_c053708
hsa04261,dr:D03536,clentiazem,chemical_mesh_c056595
hsa04261,dr:D03655,darodipine,chemical_mesh_c034600
hsa04261,dr:D03891,dopexamine,chemical_mesh_c046318
hsa04261,dr:D03991,Encainide,chemical_mesh_d016700
hsa04261,dr:D04120,exaprolol,chemical_mesh_c012969
hsa04261,dr:D04190,flestolol,chemical_mesh_c047847
hsa04261,dr:D04243,forasartan,chemical_mesh_c084927
hsa04261,dr:D04521,indecainide,chemical_mesh_c042398
hsa04261,dr:D04531,Indoramin,chemical_mesh_d007217
hsa04261,dr:D04657,lacidipine,chemical_mesh_c060285
hsa04261,dr:D04888,medroxalol,chemical_mesh_c024892
hsa04261,dr:D05024,Mibefradil,chemical_mesh_d020748
hsa04261,dr:D05246,olmesartan,chemical_mesh_c437965
hsa04261,dr:D05442,perhexiline maleate,chemical_mesh_c023470
hsa04261,dr:D05587,Practolol,chemical_mesh_d011217
hsa04261,dr:D06010,tasosartan,chemical_mesh_c086167
hsa04261,dr:D06176,tolamolol,chemical_mesh_c100227
hsa04261,dr:D06203,transcainide,chemical_mesh_c052070
hsa04261,dr:D06234,trimazosin,chemical_mesh_c005185
hsa04261,dr:D06328,Xamoterol,chemical_mesh_d017307
hsa04261,dr:D06517,pirmenol,chemical_mesh_c024318
hsa04261,dr:D06646,epanolol,chemical_mesh_c038616
hsa04261,dr:D06665,vernakalant,chemical_mesh_c524581
hsa04261,dr:D06881,Acetyldigitoxins,chemical_mesh_d000112
hsa04261,dr:D07181,mepindolol,chemical_mesh_c015340
hsa04261,dr:D07182,tertatolol,chemical_mesh_c005632
hsa04261,dr:D07183,tobanum,chemical_mesh_c025725
hsa04261,dr:D07184,talinolol,chemical_mesh_c011550
hsa04261,dr:D07185,Fendiline,chemical_mesh_d005275
hsa04261,dr:D07509,benidipine,chemical_mesh_c061004
hsa04261,dr:D07555,Acetyldigoxins,chemical_mesh_d000113
hsa04261,dr:D08067,azilsartan medoxomil,chemical_mesh_c557413
hsa04261,dr:D08078,indenolol,chemical_mesh_c002989
hsa04261,dr:D08206,N-methylephedrine,chemical_mesh_c041707
hsa04261,dr:D08340,Perhexiline,chemical_mesh_d010480
hsa04261,dr:D08458,quinidine gluconate,chemical_mesh_c016713
hsa04261,dr:D08892,clevidipine,chemical_mesh_c118563
hsa04261,dr:D09789,NKY 722,chemical_mesh_c058351
hsa04261,dr:D09847,Medigoxin,chemical_mesh_d008520
hsa04261,dr:D10556,fimasartan,chemical_mesh_c558933
hsa04270,dr:D00045,Adenosine,chemical_mesh_d000241
hsa04270,dr:D00076,Norepinephrine,chemical_mesh_d009638
hsa04270,dr:D00095,Epinephrine,chemical_mesh_d004837
hsa04270,dr:D00124,Ephedrine,chemical_mesh_d004809
hsa04270,dr:D00227,Aminophylline,chemical_mesh_d000628
hsa04270,dr:D00319,Felodipine,chemical_mesh_d015736
hsa04270,dr:D00349,Isradipine,chemical_mesh_d017275
hsa04270,dr:D00357,Losartan,chemical_mesh_d019808
hsa04270,dr:D00371,Theophylline,chemical_mesh_d013806
hsa04270,dr:D00437,Nifedipine,chemical_mesh_d009543
hsa04270,dr:D00438,Nimodipine,chemical_mesh_d009553
hsa04270,dr:D00485,Pseudoephedrine,chemical_mesh_d054199
hsa04270,dr:D00507,Phenoxybenzamine,chemical_mesh_d010643
hsa04270,dr:D00509,Phentolamine,chemical_mesh_d010646
hsa04270,dr:D00511,Phenylephrine,chemical_mesh_d010656
hsa04270,dr:D00517,isoamyl nitrite,chemical_mesh_c048958
hsa04270,dr:D00522,candesartan,chemical_mesh_c081643
hsa04270,dr:D00528,Caffeine,chemical_mesh_d002110
hsa04270,dr:D00600,Labetalol,chemical_mesh_d007741
hsa04270,dr:D00607,guanadrel,chemical_mesh_c004945
hsa04270,dr:D00608,Doxazosin,chemical_mesh_d017292
hsa04270,dr:D00609,Prazosin,chemical_mesh_d011224
hsa04270,dr:D00610,Terazosin,chemical_mesh_c041226
hsa04270,dr:D00615,Amlodipine,chemical_mesh_d017311
hsa04270,dr:D00616,Diltiazem,chemical_mesh_d004110
hsa04270,dr:D00617,Nicardipine,chemical_mesh_d009529
hsa04270,dr:D00618,Nisoldipine,chemical_mesh_d015737
hsa04270,dr:D00619,Verapamil,chemical_mesh_d014700
hsa04270,dr:D00626,candesartan cilexetil,chemical_mesh_c077793
hsa04270,dr:D00629,Nitrendipine,chemical_mesh_d009568
hsa04270,dr:D00631,Bepridil,chemical_mesh_d015764
hsa04270,dr:D00636,Amiodarone,chemical_mesh_d000638
hsa04270,dr:D00680,Methylergonovine,chemical_mesh_d008755
hsa04270,dr:D00691,Dyphylline,chemical_mesh_d004400
hsa04270,dr:D00757,xylometazoline,chemical_mesh_c009695
hsa04270,dr:D00997,Tolazoline,chemical_mesh_d014043
hsa04270,dr:D01017,dipivefrin,chemical_mesh_c015173
hsa04270,dr:D01019,Metaraminol,chemical_mesh_d008680
hsa04270,dr:D01020,Methoxamine,chemical_mesh_d008729
hsa04270,dr:D01022,Oxymetazoline,chemical_mesh_d010109
hsa04270,dr:D01023,tetrahydrozoline,chemical_mesh_c005810
hsa04270,dr:D01104,mepirodipine,chemical_mesh_c050699
hsa04270,dr:D01145,azelnidipine,chemical_mesh_c061679
hsa04270,dr:D01151,"1,4-dihydropyridine",chemical_mesh_c038806
hsa04270,dr:D01163,Ergonovine,chemical_mesh_d004874
hsa04270,dr:D01171,monatepil,chemical_mesh_c067818
hsa04270,dr:D01173,cilnidipine,chemical_mesh_c065927
hsa04270,dr:D01224,Phenylpropanolamine,chemical_mesh_d010665
hsa04270,dr:D01290,Nicergoline,chemical_mesh_d009530
hsa04270,dr:D01307,Midodrine,chemical_mesh_d008879
hsa04270,dr:D01333,urapidil,chemical_mesh_c015568
hsa04270,dr:D01347,tramazoline,chemical_mesh_c005370
hsa04270,dr:D01369,bevantolol,chemical_mesh_c021148
hsa04270,dr:D01385,ibudilast,chemical_mesh_c038366
hsa04270,dr:D01444,bunitrolol,chemical_mesh_c084811
hsa04270,dr:D01445,ifenprodil,chemical_mesh_c010739
hsa04270,dr:D01469,amosulalol,chemical_mesh_c032473
hsa04270,dr:D01551,beraprost,chemical_mesh_c048081
hsa04270,dr:D01553,manidipine,chemical_mesh_c054218
hsa04270,dr:D01562,aranidipine,chemical_mesh_c059427
hsa04270,dr:D01571,Moxisylyte,chemical_mesh_d013948
hsa04270,dr:D01573,Etilefrine,chemical_mesh_d005039
hsa04270,dr:D01604,efonidipine,chemical_mesh_c066425
hsa04270,dr:D01674,naftopidil,chemical_mesh_c064357
hsa04270,dr:D01691,nipradilol,chemical_mesh_c036089
hsa04270,dr:D01692,alfuzosin,chemical_mesh_c047638
hsa04270,dr:D01697,Colforsin,chemical_mesh_d005576
hsa04270,dr:D01771,proxyphylline,chemical_mesh_c003237
hsa04270,dr:D01810,Nicorandil,chemical_mesh_d020108
hsa04270,dr:D01830,arotinolol,chemical_mesh_c024523
hsa04270,dr:D01840,fasudil,chemical_mesh_c049347
hsa04270,dr:D01849,lercanidipine,chemical_mesh_c060343
hsa04270,dr:D01887,bunazosin,chemical_mesh_c018176
hsa04270,dr:D01908,nilvadipine,chemical_mesh_c035100
hsa04270,dr:D01933,AE0047,chemical_mesh_c064970
hsa04270,dr:D01965,silodosin,chemical_mesh_c095285
hsa04270,dr:D01969,Gallopamil,chemical_mesh_d005711
hsa04270,dr:D02045,benidipine hydrochloride,chemical_mesh_c050883
hsa04270,dr:D02082,eprosartan,chemical_mesh_c068373
hsa04270,dr:D02721,Iloprost,chemical_mesh_d016285
hsa04270,dr:D02774,adrenalone,chemical_mesh_c040224
hsa04270,dr:D02939,Angiotensin Amide,chemical_mesh_d000802
hsa04270,dr:D03120,binodenoson,chemical_mesh_c101949
hsa04270,dr:D03212,ATL 146e,chemical_mesh_c431129
hsa04270,dr:D03536,clentiazem,chemical_mesh_c056595
hsa04270,dr:D03648,dapiprazole,chemical_mesh_c035289
hsa04270,dr:D03655,darodipine,chemical_mesh_c034600
hsa04270,dr:D04006,enprofylline,chemical_mesh_c034347
hsa04270,dr:D04051,Erythrityl Tetranitrate,chemical_mesh_d004897
hsa04270,dr:D04126,Saralasin,chemical_mesh_d012504
hsa04270,dr:D04243,forasartan,chemical_mesh_c084927
hsa04270,dr:D04531,Indoramin,chemical_mesh_d007217
hsa04270,dr:D04657,lacidipine,chemical_mesh_c060285
hsa04270,dr:D05024,Mibefradil,chemical_mesh_d020748
hsa04270,dr:D05246,olmesartan,chemical_mesh_c437965
hsa04270,dr:D05395,pelanserin,chemical_mesh_c043157
hsa04270,dr:D05442,perhexiline maleate,chemical_mesh_c023470
hsa04270,dr:D05637,propylhexedrine,chemical_mesh_c084814
hsa04270,dr:D05711,regadenoson,chemical_mesh_c430916
hsa04270,dr:D06010,tasosartan,chemical_mesh_c086167
hsa04270,dr:D06129,Tiapamil Hydrochloride,chemical_mesh_d013976
hsa04270,dr:D06213,treprostinil,chemical_mesh_c427248
hsa04270,dr:D06234,trimazosin,chemical_mesh_c005185
hsa04270,dr:D07077,ambrisentan,chemical_mesh_c467894
hsa04270,dr:D07171,sitaxsentan,chemical_mesh_c106276
hsa04270,dr:D07185,Fendiline,chemical_mesh_d005275
hsa04270,dr:D07509,benidipine,chemical_mesh_c061004
hsa04270,dr:D07577,BAY 58-2667,chemical_mesh_c480588
hsa04270,dr:D07603,caffeine citrate,chemical_mesh_c026189
hsa04270,dr:D07833,Dihydroergocristine,chemical_mesh_d025442
hsa04270,dr:D07906,Ergotamine,chemical_mesh_d004878
hsa04270,dr:D08067,azilsartan medoxomil,chemical_mesh_c557413
hsa04270,dr:D08206,N-methylephedrine,chemical_mesh_c041707
hsa04270,dr:D08340,Perhexiline,chemical_mesh_d010480
hsa04270,dr:D08864,azilsartan,chemical_mesh_c521273
hsa04270,dr:D08892,clevidipine,chemical_mesh_c118563
hsa04270,dr:D09391,telcagepant,chemical_mesh_c525458
hsa04270,dr:D09572,riociguat,chemical_mesh_c542595
hsa04270,dr:D09789,NKY 722,chemical_mesh_c058351
hsa04270,dr:D09994,selexipag,chemical_mesh_c523468
hsa04270,dr:D10135,macitentan,chemical_mesh_c533860
hsa04270,dr:D10463,K-115,chemical_mesh_c584679
hsa04270,dr:D10556,fimasartan,chemical_mesh_c558933
hsa04270,dr:D11102,tamolarizine,chemical_mesh_c050134
hsa04270,dr:D11664,clazosentan,chemical_mesh_c109641
hsa04330,dr:D06637,romidepsin,chemical_mesh_c087123
hsa04330,dr:D08870,belinostat,chemical_mesh_c487081
hsa04330,dr:D09010,tarenflurbil,chemical_mesh_c505522
hsa04330,dr:D09338,entinostat,chemical_mesh_c118739
hsa04330,dr:D09357,mocetinostat,chemical_mesh_c523184
hsa04330,dr:D09377,"N2-((2S)-2-(3,5-difluorophenyl)-2-hydroxyethanoyl)-N1-((7S)-5-methyl-6-oxo-6,7-dihydro-5H-dibenzo(b,d)azepin-7-yl)-L-alaninamide",chemical_mesh_c484278
hsa04330,dr:D09869,BMS 708163,chemical_mesh_c554092
hsa04330,dr:D10060,abexinostat,chemical_mesh_c512352
hsa04330,dr:D10321,quisinostat,chemical_mesh_c541788
hsa04330,dr:D10960,nirogacestat,chemical_mesh_c550722
hsa04340,dr:D09992,HhAntag691,chemical_mesh_c538724
hsa04340,dr:D10119,sonidegib,chemical_mesh_c561435
hsa04340,dr:D10324,IPI-926,chemical_mesh_c541444
hsa04340,dr:D10636,glasdegib,chemical_mesh_c000592580
hsa04340,dr:D10671,LY2940680,chemical_mesh_c581399
hsa04350,dr:D01583,pirfenidone,chemical_mesh_c093844
hsa04350,dr:D09014,terameprocol,chemical_mesh_c076852
hsa04350,dr:D10437,LY-2157299,chemical_mesh_c557799
hsa04370,dr:D03736,doramapimod,chemical_mesh_c452139
hsa04370,dr:D05029,midostaurin,chemical_mesh_c059539
hsa04370,dr:D05819,Semaxinib,chemical_mesh_c116890
hsa04370,dr:D06285,vatalanib,chemical_mesh_c404768
hsa04370,dr:D06407,vandetanib,chemical_mesh_c452423
hsa04370,dr:D08503,toceranib phosphate,chemical_mesh_c464577
hsa04370,dr:D08878,brivanib,chemical_mesh_c509922
hsa04370,dr:D08881,cediranib,chemical_mesh_c500926
hsa04370,dr:D08963,pamapimod,chemical_mesh_c533858
hsa04370,dr:D09386,SCIO-469,chemical_mesh_c499748
hsa04370,dr:D09602,dilmapimod,chemical_mesh_c574213
hsa04370,dr:D09618,GSK 1363089,chemical_mesh_c544831
hsa04370,dr:D09635,linifanib,chemical_mesh_c513486
hsa04370,dr:D09639,"6-(5-((cyclopropylamino)carbonyl)-3-fluoro-2-methylphenyl)-N-(2,2-dimethylprpyl)-3-pyridinecarboxamide",chemical_mesh_c543534
hsa04370,dr:D09664,saracatinib,chemical_mesh_c515233
hsa04370,dr:D09683,tivozanib,chemical_mesh_c553176
hsa04370,dr:D09919,lenvatinib,chemical_mesh_c531958
hsa04370,dr:D10062,cabozantinib,chemical_mesh_c558660
hsa04370,dr:D10138,regorafenib,chemical_mesh_c559147
hsa04370,dr:D10426,"N-(2,3-dihydroxypropyl)-1-((2-fluoro-4-iodophenyl)amino)isonicotinamide",chemical_mesh_c550600
hsa04370,dr:D10481,nintedanib,chemical_mesh_c530716
hsa04370,dr:D11288,apatinib,chemical_mesh_c553458
hsa04371,dr:D00231,Amrinone,chemical_mesh_d000676
hsa04371,dr:D00417,Milrinone,chemical_mesh_d020105
hsa04371,dr:D01133,pimobendan,chemical_mesh_c041648
hsa04371,dr:D01238,Bucladesine,chemical_mesh_d003994
hsa04371,dr:D01697,Colforsin,chemical_mesh_d005576
hsa04371,dr:D04004,Enoximone,chemical_mesh_d017335
hsa04371,dr:D04508,imazodan,chemical_mesh_c042527
hsa04371,dr:D04529,indolidan,chemical_mesh_c050325
hsa04371,dr:D04628,sulmazole,chemical_mesh_c029758
hsa04371,dr:D04751,lixazinone,chemical_mesh_c049443
hsa04380,dr:D00107,Tacrolimus,chemical_mesh_d016559
hsa04380,dr:D00184,Cyclosporine,chemical_mesh_d016572
hsa04380,dr:D01146,T 614,chemical_mesh_c077313
hsa04380,dr:D03736,doramapimod,chemical_mesh_c452139
hsa04380,dr:D05480,pimecrolimus,chemical_mesh_c117268
hsa04380,dr:D08955,odanacatib,chemical_mesh_c527128
hsa04380,dr:D08963,pamapimod,chemical_mesh_c533858
hsa04380,dr:D09033,voclosporin,chemical_mesh_c484071
hsa04380,dr:D09386,SCIO-469,chemical_mesh_c499748
hsa04380,dr:D09602,dilmapimod,chemical_mesh_c574213
hsa04380,dr:D10308,baricitinib,chemical_mesh_c000596027
hsa04390,dr:D04262,fostriecin,chemical_mesh_c040313
hsa04510,dr:D05819,Semaxinib,chemical_mesh_c116890
hsa04510,dr:D09618,GSK 1363089,chemical_mesh_c544831
hsa04510,dr:D09925,"3-(8-amino-1-(2-phenylquinolin-7-yl)imidazo(1,5-a)pyrazin-3-yl)-1-methylcyclobutanol",chemical_mesh_c551528
hsa04510,dr:D10173,ARQ 197,chemical_mesh_c551661
hsa04510,dr:D11977,HMPL-013,chemical_mesh_c000591844
hsa04512,dr:D01914,Piracetam,chemical_mesh_d010889
hsa04512,dr:D05817,Seletracetam,chemical_mesh_c518915
hsa04512,dr:D08879,brivaracetam,chemical_mesh_c482793
hsa04512,dr:D09903,AH 111585,chemical_mesh_c530281
hsa04514,dr:D03114,bimosiamose disodium,chemical_mesh_c108700
hsa04514,dr:D06648,succinobucol,chemical_mesh_c471047
hsa04520,dr:D09925,"3-(8-amino-1-(2-phenylquinolin-7-yl)imidazo(1,5-a)pyrazin-3-yl)-1-methylcyclobutanol",chemical_mesh_c551528
hsa04520,dr:D10173,ARQ 197,chemical_mesh_c551661
hsa04540,dr:D00570,Colchicine,chemical_mesh_d003078
hsa04540,dr:D00599,Carteolol,chemical_mesh_d002354
hsa04540,dr:D01068,Vinblastine,chemical_mesh_d014747
hsa04540,dr:D01105,moperone,chemical_mesh_c005209
hsa04540,dr:D01769,Vindesine,chemical_mesh_d014751
hsa04540,dr:D02035,timiperone,chemical_mesh_c024159
hsa04540,dr:D02197,Vincristine,chemical_mesh_d014750
hsa04540,dr:D02371,3-chlorocarpipramine,chemical_mesh_c000449
hsa04540,dr:D02641,Butaclamol,chemical_mesh_d002069
hsa04540,dr:D02682,Remoxipride,chemical_mesh_d017330
hsa04540,dr:D03059,batabulin,chemical_mesh_c119368
hsa04540,dr:D04645,ixabepilone,chemical_mesh_c430592
hsa04540,dr:D04864,Maytansine,chemical_mesh_d008453
hsa04540,dr:D06009,tasidotin,chemical_mesh_c504233
hsa04540,dr:D06576,cevipabulin,chemical_mesh_c521494
hsa04540,dr:D08914,eribulin,chemical_mesh_c490954
hsa04540,dr:D09755,cabazitaxel,chemical_mesh_c552428
hsa04540,dr:D10029,verubulin,chemical_mesh_c522974
hsa04610,dr:D00160,Aminocaproic Acid,chemical_mesh_d015119
hsa04610,dr:D00181,argatroban,chemical_mesh_c031942
hsa04610,dr:D01136,Tranexamic Acid,chemical_mesh_d014148
hsa04610,dr:D01672,Gabexate,chemical_mesh_d016670
hsa04610,dr:D01981,ximelagatran,chemical_mesh_c426686
hsa04610,dr:D03213,apixaban,chemical_mesh_c522181
hsa04610,dr:D03722,efegatran,chemical_mesh_c064289
hsa04610,dr:D03728,napsagatran,chemical_mesh_c087198
hsa04610,dr:D04029,razaxaban,chemical_mesh_c500057
