hsa,kegg_id,drug_name,drug_concept
hsa04110,dr:D10154,ON 01910,Chemical_MESH_C507134
hsa04110,dr:D10182,BI 6727,Chemical_MESH_C541363
hsa04110,dr:D10321,quisinostat,Chemical_MESH_C541788
hsa04110,dr:D10372,palbociclib,Chemical_MESH_C500026
hsa04110,dr:D10397,LY2603618,Chemical_MESH_C582547
hsa04110,dr:D10688,abemaciclib,Chemical_MESH_C000590451
hsa04110,dr:D10883,ribociclib,Chemical_MESH_C000589651
hsa04110,dr:D11319,CUDC-907,Chemical_MESH_C576940
hsa04110,dr:D11361,adavosertib,Chemical_MESH_C549567
hsa04110,dr:D11442,2-(6-(((6-fluoroquinolin-2-yl)methyl)amino)bicyclo(3.1.0)hex-3-yl)-N-hydroxypyrimidine-5-carboxamide,Chemical_MESH_C555225
hsa04110,dr:D11599,"14-methyl-20-oxa-5,7,14,26-tetraazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8(27),9,11,16,21,23-decaene",Chemical_MESH_C570909
hsa04114,dr:D00066,Progesterone,Chemical_MESH_D011374
hsa04114,dr:D00075,Testosterone,Chemical_MESH_D013739
hsa04114,dr:D00182,Norethindrone,Chemical_MESH_D009640
hsa04114,dr:D00289,Danazol,Chemical_MESH_D003613
hsa04114,dr:D00327,Fluoxymesterone,Chemical_MESH_D005474
hsa04114,dr:D00408,Methyltestosterone,Chemical_MESH_D008777
hsa04114,dr:D00585,Mifepristone,Chemical_MESH_D015735
hsa04114,dr:D00951,Medroxyprogesterone Acetate,Chemical_MESH_D017258
hsa04114,dr:D00952,Megestrol Acetate,Chemical_MESH_D019290
hsa04114,dr:D00954,Levonorgestrel,Chemical_MESH_D016912
hsa04114,dr:D00957,testosterone 17 beta-cypionate,Chemical_MESH_C016131
hsa04114,dr:D00958,testosterone enanthate,Chemical_MESH_C004648
hsa04114,dr:D00959,Testosterone Propionate,Chemical_MESH_D043343
hsa04114,dr:D01159,Gestonorone Caproate,Chemical_MESH_D005866
hsa04114,dr:D01217,Dydrogesterone,Chemical_MESH_D004394
hsa04114,dr:D01294,Ethynodiol Diacetate,Chemical_MESH_D005040
hsa04114,dr:D01299,Chlormadinone Acetate,Chemical_MESH_D002715
hsa04114,dr:D01368,Cyproterone Acetate,Chemical_MESH_D017373
hsa04114,dr:D01374,Allylestrenol,Chemical_MESH_D000500
hsa04114,dr:D01533,mestanolone,Chemical_MESH_C008376
hsa04114,dr:D01534,dromostanolone propionate,Chemical_MESH_C007561
hsa04114,dr:D01580,Lynestrenol,Chemical_MESH_D008234
hsa04114,dr:D02367,Desogestrel,Chemical_MESH_D017135
hsa04114,dr:D02996,asoprisnil,Chemical_MESH_C488516
hsa04114,dr:D03675,delmadinone,Chemical_MESH_C005928
hsa04114,dr:D03799,dienogest,Chemical_MESH_C023635
hsa04114,dr:D03917,drospirenone,Chemical_MESH_C035144
hsa04114,dr:D04104,etonogestrel,Chemical_MESH_C044815
hsa04114,dr:D04316,Gestodene,Chemical_MESH_C033273
hsa04114,dr:D04885,Medrogestone,Chemical_MESH_D008524
hsa04114,dr:D04947,Mesterolone,Chemical_MESH_D008655
hsa04114,dr:D05025,mibolerone,Chemical_MESH_C100075
hsa04114,dr:D05205,norelgestromin,Chemical_MESH_C449219
hsa04114,dr:D05207,Norethynodrel,Chemical_MESH_D009641
hsa04114,dr:D05209,norgestimate,Chemical_MESH_C017576
hsa04114,dr:D05679,quingestanol,Chemical_MESH_C100039
hsa04114,dr:D05680,quingestrone,Chemical_MESH_C005621
hsa04114,dr:D06003,tanaproget,Chemical_MESH_C504446
hsa04114,dr:D06087,testosterone undecanoate,Chemical_MESH_C010792
hsa04114,dr:D06197,Org 30659,Chemical_MESH_C097629
hsa04114,dr:D06235,trimegestone,Chemical_MESH_C050319
hsa04114,dr:D07096,aglepristone,Chemical_MESH_C419063
hsa04114,dr:D07220,Norgestrienone,Chemical_MESH_D009645
hsa04114,dr:D07222,nomegestrol,Chemical_MESH_C047637
hsa04114,dr:D07223,demegestone,Chemical_MESH_C011214
hsa04114,dr:D07766,Cyproterone,Chemical_MESH_D003534
hsa04114,dr:D07939,ethynodiol,Chemical_MESH_C014546
hsa04114,dr:D07968,Flurogestone Acetate,Chemical_MESH_D003425
hsa04114,dr:D08052,17-alpha-Hydroxyprogesterone,Chemical_MESH_D019326
hsa04114,dr:D08166,Medroxyprogesterone,Chemical_MESH_D008525
hsa04114,dr:D08167,Megestrol,Chemical_MESH_D008535
hsa04114,dr:D08281,nomegestrol acetate,Chemical_MESH_C038501
hsa04114,dr:D08285,norethindrone enanthate,Chemical_MESH_C024319
hsa04114,dr:D08431,Promegestone,Chemical_MESH_D011397
hsa04114,dr:D08573,testosterone decanoate,Chemical_MESH_C041677
hsa04114,dr:D08574,testosterone 17-phenylpropionate,Chemical_MESH_C035458
hsa04114,dr:D09567,ulipristal,Chemical_MESH_C094854
hsa04114,dr:D09687,ulipristal acetate,Chemical_MESH_C555622
hsa04114,dr:D09972,telapristone acetate,Chemical_MESH_C461063
hsa04114,dr:D10986,ST 1435,Chemical_MESH_C029167
hsa04114,dr:D11181,vilaprisan,Chemical_MESH_C586669
hsa04115,dr:D00341,Hydroxyurea,Chemical_MESH_D006918
hsa04115,dr:D09604,dinaciclib,Chemical_MESH_C553669
hsa04115,dr:D11219,RG7388,Chemical_MESH_C586849
hsa04120,dr:D11219,RG7388,Chemical_MESH_C586849
hsa04142,dr:D05031,migalastat,Chemical_MESH_C090092
hsa04142,dr:D08955,odanacatib,Chemical_MESH_C527128
hsa04142,dr:D09605,1-Deoxynojirimycin,Chemical_MESH_D017485
hsa04144,dr:D06297,vicriviroc,Chemical_MESH_C486781
hsa04144,dr:D06557,ONO 4128,Chemical_MESH_C502183
hsa04144,dr:D09878,cenicriviroc,Chemical_MESH_C506967
hsa04145,dr:D00570,Colchicine,Chemical_MESH_D003078
hsa04146,dr:D00224,Allopurinol,Chemical_MESH_D000493
hsa04146,dr:D02365,Oxypurinol,Chemical_MESH_D010117
hsa04146,dr:D02896,amflutizole,Chemical_MESH_C046749
hsa04146,dr:D07278,tisopurine,Chemical_MESH_C005832
hsa04150,dr:D06068,temsirolimus,Chemical_MESH_C401859
hsa04150,dr:D06221,triciribine phosphate,Chemical_MESH_C014205
hsa04150,dr:D08900,ridaforolimus,Chemical_MESH_C515074
hsa04150,dr:D11183,sapanisertib,Chemical_MESH_C572449
hsa04151,dr:D04262,fostriecin,Chemical_MESH_C040313
hsa04151,dr:D04696,lestaurtinib,Chemical_MESH_C119379
hsa04151,dr:D05029,midostaurin,Chemical_MESH_C059539
hsa04151,dr:D06005,tandutinib,Chemical_MESH_C464670
hsa04151,dr:D06221,triciribine phosphate,Chemical_MESH_C014205
hsa04151,dr:D06285,vatalanib,Chemical_MESH_C404768
hsa04151,dr:D06554,17-(dimethylaminoethylamino)-17-demethoxygeldanamycin,Chemical_MESH_C448659
hsa04151,dr:D06650,tanespimycin,Chemical_MESH_C112765
hsa04151,dr:D08279,tozasertib,Chemical_MESH_C484810
hsa04151,dr:D08503,toceranib phosphate,Chemical_MESH_C464577
hsa04151,dr:D08878,brivanib,Chemical_MESH_C509922
hsa04151,dr:D08907,4-amino-5-fluoro-3-(5-(4-methylpiperazin-1-yl)-1H-benzimidazol-2-yl)quinolin-2(1H)-one,Chemical_MESH_C500007
hsa04151,dr:D09635,linifanib,Chemical_MESH_C513486
hsa04151,dr:D10062,cabozantinib,Chemical_MESH_C558660
hsa04151,dr:D10126,STA 9090,Chemical_MESH_C533237
hsa04151,dr:D10189,"2-(1H-indazol-4-yl)-6-(4-methanesulfonylpiperazin-1-ylmethyl)-4-morpholin-4-ylthieno(3,2-d)pyrimidine",Chemical_MESH_C532162
hsa04151,dr:D10365,LY2784544,Chemical_MESH_C581039
hsa04151,dr:D10372,palbociclib,Chemical_MESH_C500026
hsa04151,dr:D10381,afuresertib,Chemical_MESH_C000593263
hsa04151,dr:D10543,"1-(4-((2-(2-aminopyrimidin-5-yl)-7-methyl-4-morpholinothieno(3,2-d)pyrimidin-6-yl)methyl)piperazin-1-yl)-2-hydroxypropan-1-one",Chemical_MESH_C569670
hsa04151,dr:D10552,dactolisib,Chemical_MESH_C531198
hsa04151,dr:D10555,duvelisib,Chemical_MESH_C586691
hsa04151,dr:D10560,idelalisib,Chemical_MESH_C552946
hsa04151,dr:D10584,NVP-BKM120,Chemical_MESH_C571178
hsa04151,dr:D10635,gedatolisib,Chemical_MESH_C549060
hsa04151,dr:D10641,ipatasertib,Chemical_MESH_C583616
hsa04151,dr:D10646,"5-(2,4-dihydroxy-5-isopropylphenyl)-4-(4-morpholin-4-ylmethylphenyl)isoxazole-3-carboxylic acid ethylamide",Chemical_MESH_C528044
hsa04151,dr:D10688,abemaciclib,Chemical_MESH_C000590451
hsa04151,dr:D10718,omipalisib,Chemical_MESH_C561454
hsa04151,dr:D10719,"(2,4-dihydroxy-5-isopropylphenyl)-(5-(4-methylpiperazin-1-ylmethyl)-1,3-dihydroisoindol-2-yl)methanone",Chemical_MESH_C552103
hsa04151,dr:D10867,copanlisib,Chemical_MESH_C000589253
hsa04151,dr:D10883,ribociclib,Chemical_MESH_C000589651
hsa04151,dr:D11011,Alpelisib,Chemical_MESH_C585539
hsa04151,dr:D11209,"6-(1H-indazol-6-yl)-N-(4-morpholinophenyl)imidazo(1,2-a)pyrazin-8-amine",Chemical_MESH_C000589391
hsa04151,dr:D11288,apatinib,Chemical_MESH_C553458
hsa04151,dr:D11371,capivasertib,Chemical_MESH_C575618
hsa04151,dr:D11540,AKB-9778,Chemical_MESH_C000598564
hsa04151,dr:D11599,"14-methyl-20-oxa-5,7,14,26-tetraazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8(27),9,11,16,21,23-decaene",Chemical_MESH_C570909
hsa04151,dr:D11762,E-3810,Chemical_MESH_C000595232
hsa04151,dr:D11768,"11-(2-pyrrolidin-1-ylethoxy)-14,19-dioxa-5,7,26-triazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8,10,12(27),16,21,23-decaene",Chemical_MESH_C561234
hsa04151,dr:D11772,XL647,Chemical_MESH_C571826
hsa04151,dr:D11774,"2-(3-(2-(1-isopropyl-3-methyl-1H-1,2-4-triazol-5-yl)-5,6-dihydrobenzo(f)imidazo(1,2-d)(1,4)oxazepin-9-yl)-1H-pyrazol-1-yl)-2-methylpropanamide",Chemical_MESH_C582924
hsa04151,dr:D11977,HMPL-013,Chemical_MESH_C000591844
hsa04151,dr:D12229,HM781-36B,Chemical_MESH_C557213
hsa04152,dr:D00595,Buformin,Chemical_MESH_D002026
hsa04152,dr:D00944,Metformin,Chemical_MESH_D008687
hsa04152,dr:D04132,farglitazar,Chemical_MESH_C422415
hsa04152,dr:D08351,Phenformin,Chemical_MESH_D010629
hsa04210,dr:D06634,relacatib,Chemical_MESH_C509706
hsa04210,dr:D08954,obatoclax,Chemical_MESH_C520962
hsa04210,dr:D08976,pomalidomide,Chemical_MESH_C467566
hsa04210,dr:D09692,veliparib,Chemical_MESH_C521013
hsa04210,dr:D09730,olaparib,Chemical_MESH_C531550
hsa04210,dr:D09913,iniparib,Chemical_MESH_C090712
hsa04210,dr:D10079,rucaparib,Chemical_MESH_C531549
hsa04210,dr:D10140,niraparib,Chemical_MESH_C545685
hsa04210,dr:D10381,afuresertib,Chemical_MESH_C000593263
hsa04210,dr:D10560,idelalisib,Chemical_MESH_C552946
hsa04210,dr:D10679,venetoclax,Chemical_MESH_C579720
hsa04210,dr:D10732,talazoparib,Chemical_MESH_C586365
hsa04217,dr:D09692,veliparib,Chemical_MESH_C521013
hsa04217,dr:D09730,olaparib,Chemical_MESH_C531550
hsa04217,dr:D09913,iniparib,Chemical_MESH_C090712
hsa04217,dr:D10079,rucaparib,Chemical_MESH_C531549
hsa04217,dr:D10140,niraparib,Chemical_MESH_C545685
hsa04217,dr:D10732,talazoparib,Chemical_MESH_C586365
hsa04218,dr:D00107,Tacrolimus,Chemical_MESH_D016559
hsa04218,dr:D00184,Cyclosporine,Chemical_MESH_D016572
hsa04218,dr:D01583,pirfenidone,Chemical_MESH_C093844
hsa04218,dr:D05480,pimecrolimus,Chemical_MESH_C117268
hsa04218,dr:D06160,tiplaxtinin,Chemical_MESH_C488103
hsa04218,dr:D09033,voclosporin,Chemical_MESH_C484071
hsa04218,dr:D10983,SCY-641,Chemical_MESH_C584747
hsa04260,dr:D00112,Ouabain,Chemical_MESH_D010042
hsa04260,dr:D00297,Digitoxin,Chemical_MESH_D004074
hsa04260,dr:D00298,Digoxin,Chemical_MESH_D004077
hsa04260,dr:D00319,Felodipine,Chemical_MESH_D015736
hsa04260,dr:D00349,Isradipine,Chemical_MESH_D017275
hsa04260,dr:D00437,Nifedipine,Chemical_MESH_D009543
hsa04260,dr:D00438,Nimodipine,Chemical_MESH_D009553
hsa04260,dr:D00615,Amlodipine,Chemical_MESH_D017311
hsa04260,dr:D00616,Diltiazem,Chemical_MESH_D004110
hsa04260,dr:D00617,Nicardipine,Chemical_MESH_D009529
hsa04260,dr:D00618,Nisoldipine,Chemical_MESH_D015737
hsa04260,dr:D00619,Verapamil,Chemical_MESH_D014700
hsa04260,dr:D00629,Nitrendipine,Chemical_MESH_D009568
hsa04260,dr:D00631,Bepridil,Chemical_MESH_D015764
hsa04260,dr:D00645,Bretylium Tosylate,Chemical_MESH_D001950
hsa04260,dr:D01104,mepirodipine,Chemical_MESH_C050699
hsa04260,dr:D01145,azelnidipine,Chemical_MESH_C061679
hsa04260,dr:D01151,"1,4-dihydropyridine",Chemical_MESH_C038806
hsa04260,dr:D01171,monatepil,Chemical_MESH_C067818
hsa04260,dr:D01173,cilnidipine,Chemical_MESH_C065927
hsa04260,dr:D01240,Deslanoside,Chemical_MESH_D003892
hsa04260,dr:D01369,bevantolol,Chemical_MESH_C021148
hsa04260,dr:D01379,Proscillaridin,Chemical_MESH_D011442
hsa04260,dr:D01553,manidipine,Chemical_MESH_C054218
hsa04260,dr:D01562,aranidipine,Chemical_MESH_C059427
hsa04260,dr:D01604,efonidipine,Chemical_MESH_C066425
hsa04260,dr:D01849,lercanidipine,Chemical_MESH_C060343
hsa04260,dr:D01908,nilvadipine,Chemical_MESH_C035100
hsa04260,dr:D01933,AE0047,Chemical_MESH_C064970
hsa04260,dr:D01969,Gallopamil,Chemical_MESH_D005711
hsa04260,dr:D01972,lanatoside C,Chemical_MESH_C018548
hsa04260,dr:D02045,benidipine hydrochloride,Chemical_MESH_C050883
hsa04260,dr:D03067,belfosdil,Chemical_MESH_C061154
hsa04260,dr:D03406,cariporide,Chemical_MESH_C093373
hsa04260,dr:D03536,clentiazem,Chemical_MESH_C056595
hsa04260,dr:D03655,darodipine,Chemical_MESH_C034600
hsa04260,dr:D04193,flordipine,Chemical_MESH_C042357
hsa04260,dr:D04657,lacidipine,Chemical_MESH_C060285
hsa04260,dr:D05024,Mibefradil,Chemical_MESH_D020748
hsa04260,dr:D05442,perhexiline maleate,Chemical_MESH_C023470
hsa04260,dr:D06129,Tiapamil Hydrochloride,Chemical_MESH_D013976
hsa04260,dr:D06881,Acetyldigitoxins,Chemical_MESH_D000112
hsa04260,dr:D07185,Fendiline,Chemical_MESH_D005275
hsa04260,dr:D07509,benidipine,Chemical_MESH_C061004
hsa04260,dr:D07555,Acetyldigoxins,Chemical_MESH_D000113
hsa04260,dr:D08340,Perhexiline,Chemical_MESH_D010480
hsa04260,dr:D08892,clevidipine,Chemical_MESH_C118563
hsa04260,dr:D09789,NKY 722,Chemical_MESH_C058351
hsa04260,dr:D09847,Medigoxin,Chemical_MESH_D008520
hsa04261,dr:D00076,Norepinephrine,Chemical_MESH_D009638
hsa04261,dr:D00095,Epinephrine,Chemical_MESH_D004837
hsa04261,dr:D00112,Ouabain,Chemical_MESH_D010042
hsa04261,dr:D00124,Ephedrine,Chemical_MESH_D004809
hsa04261,dr:D00235,Atenolol,Chemical_MESH_D001262
hsa04261,dr:D00297,Digitoxin,Chemical_MESH_D004074
hsa04261,dr:D00298,Digoxin,Chemical_MESH_D004077
hsa04261,dr:D00303,Disopyramide,Chemical_MESH_D004206
hsa04261,dr:D00319,Felodipine,Chemical_MESH_D015736
hsa04261,dr:D00349,Isradipine,Chemical_MESH_D017275
hsa04261,dr:D00357,Losartan,Chemical_MESH_D019808
hsa04261,dr:D00358,Lidocaine,Chemical_MESH_D008012
hsa04261,dr:D00378,Timolol,Chemical_MESH_D013999
hsa04261,dr:D00432,Nadolol,Chemical_MESH_D009248
hsa04261,dr:D00437,Nifedipine,Chemical_MESH_D009543
hsa04261,dr:D00438,Nimodipine,Chemical_MESH_D009553
hsa04261,dr:D00477,Procainamide,Chemical_MESH_D011342
hsa04261,dr:D00483,Propranolol,Chemical_MESH_D011433
hsa04261,dr:D00509,Phentolamine,Chemical_MESH_D010646
hsa04261,dr:D00511,Phenylephrine,Chemical_MESH_D010656
hsa04261,dr:D00513,Pindolol,Chemical_MESH_D010869
hsa04261,dr:D00522,candesartan,Chemical_MESH_C081643
hsa04261,dr:D00597,Acebutolol,Chemical_MESH_D000070
hsa04261,dr:D00598,Betaxolol,Chemical_MESH_D015784
hsa04261,dr:D00599,Carteolol,Chemical_MESH_D002354
hsa04261,dr:D00600,Labetalol,Chemical_MESH_D007741
hsa04261,dr:D00601,Metoprolol,Chemical_MESH_D008790
hsa04261,dr:D00602,Penbutolol,Chemical_MESH_D010394
hsa04261,dr:D00608,Doxazosin,Chemical_MESH_D017292
hsa04261,dr:D00609,Prazosin,Chemical_MESH_D011224
hsa04261,dr:D00615,Amlodipine,Chemical_MESH_D017311
hsa04261,dr:D00616,Diltiazem,Chemical_MESH_D004110
hsa04261,dr:D00617,Nicardipine,Chemical_MESH_D009529
hsa04261,dr:D00618,Nisoldipine,Chemical_MESH_D015737
hsa04261,dr:D00626,candesartan cilexetil,Chemical_MESH_C077793
hsa04261,dr:D00629,Nitrendipine,Chemical_MESH_D009568
hsa04261,dr:D00632,Dobutamine,Chemical_MESH_D004280
hsa04261,dr:D00634,Bisoprolol,Chemical_MESH_D017298
hsa04261,dr:D00636,Amiodarone,Chemical_MESH_D000638
hsa04261,dr:D00638,Flecainide,Chemical_MESH_D005424
hsa04261,dr:D00639,Mexiletine,Chemical_MESH_D008801
hsa04261,dr:D00640,Propafenone,Chemical_MESH_D011405
hsa04261,dr:D00643,quinidine polygalacturonate,Chemical_MESH_C047144
hsa04261,dr:D00644,esmolol,Chemical_MESH_C036604
hsa04261,dr:D00645,Bretylium Tosylate,Chemical_MESH_D001950
hsa04261,dr:D00997,Tolazoline,Chemical_MESH_D014043
hsa04261,dr:D01019,Metaraminol,Chemical_MESH_D008680
hsa04261,dr:D01020,Methoxamine,Chemical_MESH_D008729
hsa04261,dr:D01026,Sotalol,Chemical_MESH_D013015
hsa04261,dr:D01104,mepirodipine,Chemical_MESH_C050699
hsa04261,dr:D01145,azelnidipine,Chemical_MESH_C061679
hsa04261,dr:D01151,"1,4-dihydropyridine",Chemical_MESH_C038806
hsa04261,dr:D01171,monatepil,Chemical_MESH_C067818
hsa04261,dr:D01173,cilnidipine,Chemical_MESH_C065927
hsa04261,dr:D01182,Alprenolol,Chemical_MESH_D000526
hsa04261,dr:D01240,Deslanoside,Chemical_MESH_D003892
hsa04261,dr:D01277,Droxidopa,Chemical_MESH_D015103
hsa04261,dr:D01326,Aprindine,Chemical_MESH_D001073
hsa04261,dr:D01333,urapidil,Chemical_MESH_C015568
hsa04261,dr:D01369,bevantolol,Chemical_MESH_C021148
hsa04261,dr:D01379,Proscillaridin,Chemical_MESH_D011442
hsa04261,dr:D01390,Isoproterenol,Chemical_MESH_D007545
hsa04261,dr:D01444,bunitrolol,Chemical_MESH_C084811
hsa04261,dr:D01454,Bupranolol,Chemical_MESH_D002046
hsa04261,dr:D01455,cifenline,Chemical_MESH_C032151
hsa04261,dr:D01469,amosulalol,Chemical_MESH_C032473
hsa04261,dr:D01492,bucumolol,Chemical_MESH_C024221
hsa04261,dr:D01504,bufetolol,Chemical_MESH_C100228
hsa04261,dr:D01553,manidipine,Chemical_MESH_C054218
hsa04261,dr:D01562,aranidipine,Chemical_MESH_C059427
hsa04261,dr:D01573,Etilefrine,Chemical_MESH_D005039
hsa04261,dr:D01604,efonidipine,Chemical_MESH_C066425
hsa04261,dr:D01691,nipradilol,Chemical_MESH_C036089
hsa04261,dr:D01697,Colforsin,Chemical_MESH_D005576
hsa04261,dr:D01741,Celiprolol,Chemical_MESH_D017272
hsa04261,dr:D01748,Isoxsuprine,Chemical_MESH_D007556
hsa04261,dr:D01794,bopindolol,Chemical_MESH_C036007
hsa04261,dr:D01795,tilisolol,Chemical_MESH_C036593
hsa04261,dr:D01806,Oxprenolol,Chemical_MESH_D010096
hsa04261,dr:D01830,arotinolol,Chemical_MESH_C024523
hsa04261,dr:D01847,landiolol,Chemical_MESH_C077049
hsa04261,dr:D01849,lercanidipine,Chemical_MESH_C060343
hsa04261,dr:D01903,docarpamine,Chemical_MESH_C052143
hsa04261,dr:D01908,nilvadipine,Chemical_MESH_C035100
hsa04261,dr:D01933,AE0047,Chemical_MESH_C064970
hsa04261,dr:D01969,Gallopamil,Chemical_MESH_D005711
hsa04261,dr:D01972,lanatoside C,Chemical_MESH_C018548
hsa04261,dr:D02014,Angiotensin II,Chemical_MESH_D000804
hsa04261,dr:D02045,benidipine hydrochloride,Chemical_MESH_C050883
hsa04261,dr:D02082,eprosartan,Chemical_MESH_C068373
hsa04261,dr:D02087,Moricizine,Chemical_MESH_D016293
hsa04261,dr:D02088,Tocainide,Chemical_MESH_D016677
hsa04261,dr:D02389,primidolol,Chemical_MESH_C025720
hsa04261,dr:D02614,denopamine,Chemical_MESH_C037293
hsa04261,dr:D02762,SC 36602,Chemical_MESH_C051827
hsa04261,dr:D02765,adaprolol,Chemical_MESH_C068416
hsa04261,dr:D02901,amidephrine mesylate,Chemical_MESH_C001998
hsa04261,dr:D02939,Angiotensin Amide,Chemical_MESH_D000802
hsa04261,dr:D02976,arbutamine,Chemical_MESH_C076559
hsa04261,dr:D03067,belfosdil,Chemical_MESH_C061154
hsa04261,dr:D03170,bucindolol,Chemical_MESH_C024307
hsa04261,dr:D03195,butopamine,Chemical_MESH_C026597
hsa04261,dr:D03406,cariporide,Chemical_MESH_C093373
hsa04261,dr:D03449,cetamolol,Chemical_MESH_C038931
hsa04261,dr:D03490,cicloprolol,Chemical_MESH_C053708
hsa04261,dr:D03536,clentiazem,Chemical_MESH_C056595
hsa04261,dr:D03655,darodipine,Chemical_MESH_C034600
hsa04261,dr:D03891,dopexamine,Chemical_MESH_C046318
hsa04261,dr:D03991,Encainide,Chemical_MESH_D016700
hsa04261,dr:D04120,exaprolol,Chemical_MESH_C012969
hsa04261,dr:D04190,flestolol,Chemical_MESH_C047847
hsa04261,dr:D04193,flordipine,Chemical_MESH_C042357
hsa04261,dr:D04243,forasartan,Chemical_MESH_C084927
hsa04261,dr:D04521,indecainide,Chemical_MESH_C042398
hsa04261,dr:D04531,Indoramin,Chemical_MESH_D007217
hsa04261,dr:D04657,lacidipine,Chemical_MESH_C060285
hsa04261,dr:D04888,medroxalol,Chemical_MESH_C024892
hsa04261,dr:D05024,Mibefradil,Chemical_MESH_D020748
hsa04261,dr:D05246,olmesartan,Chemical_MESH_C437965
hsa04261,dr:D05442,perhexiline maleate,Chemical_MESH_C023470
hsa04261,dr:D05587,Practolol,Chemical_MESH_D011217
hsa04261,dr:D06010,tasosartan,Chemical_MESH_C086167
hsa04261,dr:D06176,tolamolol,Chemical_MESH_C100227
hsa04261,dr:D06203,transcainide,Chemical_MESH_C052070
hsa04261,dr:D06234,trimazosin,Chemical_MESH_C005185
hsa04261,dr:D06328,Xamoterol,Chemical_MESH_D017307
hsa04261,dr:D06517,pirmenol,Chemical_MESH_C024318
hsa04261,dr:D06646,epanolol,Chemical_MESH_C038616
hsa04261,dr:D06665,vernakalant,Chemical_MESH_C524581
hsa04261,dr:D06881,Acetyldigitoxins,Chemical_MESH_D000112
hsa04261,dr:D07181,mepindolol,Chemical_MESH_C015340
hsa04261,dr:D07182,tertatolol,Chemical_MESH_C005632
hsa04261,dr:D07183,tobanum,Chemical_MESH_C025725
hsa04261,dr:D07184,talinolol,Chemical_MESH_C011550
hsa04261,dr:D07185,Fendiline,Chemical_MESH_D005275
hsa04261,dr:D07509,benidipine,Chemical_MESH_C061004
hsa04261,dr:D07555,Acetyldigoxins,Chemical_MESH_D000113
hsa04261,dr:D08067,azilsartan medoxomil,Chemical_MESH_C557413
hsa04261,dr:D08078,indenolol,Chemical_MESH_C002989
hsa04261,dr:D08093,isoxsuprine lactate,Chemical_MESH_C034436
hsa04261,dr:D08206,N-methylephedrine,Chemical_MESH_C041707
hsa04261,dr:D08340,Perhexiline,Chemical_MESH_D010480
hsa04261,dr:D08458,quinidine gluconate,Chemical_MESH_C016713
hsa04261,dr:D08459,phenobarbital quinidine,Chemical_MESH_C033457
hsa04261,dr:D08892,clevidipine,Chemical_MESH_C118563
hsa04261,dr:D09789,NKY 722,Chemical_MESH_C058351
hsa04261,dr:D09843,TZC 5665,Chemical_MESH_C088090
hsa04261,dr:D09847,Medigoxin,Chemical_MESH_D008520
hsa04261,dr:D10556,fimasartan,Chemical_MESH_C558933
hsa04270,dr:D00045,Adenosine,Chemical_MESH_D000241
hsa04270,dr:D00076,Norepinephrine,Chemical_MESH_D009638
hsa04270,dr:D00095,Epinephrine,Chemical_MESH_D004837
hsa04270,dr:D00124,Ephedrine,Chemical_MESH_D004809
hsa04270,dr:D00227,Aminophylline,Chemical_MESH_D000628
hsa04270,dr:D00319,Felodipine,Chemical_MESH_D015736
hsa04270,dr:D00349,Isradipine,Chemical_MESH_D017275
hsa04270,dr:D00357,Losartan,Chemical_MESH_D019808
hsa04270,dr:D00366,Lypressin,Chemical_MESH_D008236
hsa04270,dr:D00371,Theophylline,Chemical_MESH_D013806
hsa04270,dr:D00437,Nifedipine,Chemical_MESH_D009543
hsa04270,dr:D00438,Nimodipine,Chemical_MESH_D009553
hsa04270,dr:D00485,Pseudoephedrine,Chemical_MESH_D054199
hsa04270,dr:D00507,Phenoxybenzamine,Chemical_MESH_D010643
hsa04270,dr:D00509,Phentolamine,Chemical_MESH_D010646
hsa04270,dr:D00511,Phenylephrine,Chemical_MESH_D010656
hsa04270,dr:D00517,isoamyl nitrite,Chemical_MESH_C048958
hsa04270,dr:D00522,candesartan,Chemical_MESH_C081643
hsa04270,dr:D00528,Caffeine,Chemical_MESH_D002110
hsa04270,dr:D00600,Labetalol,Chemical_MESH_D007741
hsa04270,dr:D00607,guanadrel,Chemical_MESH_C004945
hsa04270,dr:D00608,Doxazosin,Chemical_MESH_D017292
hsa04270,dr:D00609,Prazosin,Chemical_MESH_D011224
hsa04270,dr:D00610,Terazosin,Chemical_MESH_C041226
hsa04270,dr:D00615,Amlodipine,Chemical_MESH_D017311
hsa04270,dr:D00616,Diltiazem,Chemical_MESH_D004110
hsa04270,dr:D00617,Nicardipine,Chemical_MESH_D009529
hsa04270,dr:D00618,Nisoldipine,Chemical_MESH_D015737
hsa04270,dr:D00619,Verapamil,Chemical_MESH_D014700
hsa04270,dr:D00626,candesartan cilexetil,Chemical_MESH_C077793
hsa04270,dr:D00629,Nitrendipine,Chemical_MESH_D009568
hsa04270,dr:D00631,Bepridil,Chemical_MESH_D015764
hsa04270,dr:D00636,Amiodarone,Chemical_MESH_D000638
hsa04270,dr:D00680,Methylergonovine,Chemical_MESH_D008755
hsa04270,dr:D00691,Dyphylline,Chemical_MESH_D004400
hsa04270,dr:D00757,xylometazoline,Chemical_MESH_C009695
