kegg_id,drug_name,drug_concept,gene_names,gene_concepts
dr:D02627,Benperidol,Chemical_MESH_D001544,['DRD2'],['Gene_1813']
dr:D02630,Penfluridol,Chemical_MESH_D010395,"['CACNA1I', 'CACNA1H', 'CACNA1G']","['Gene_8911', 'Gene_8912', 'Gene_8913']"
dr:D02632,indisetron hydrochloride,Chemical_MESH_C500220,"['HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E']","['Gene_3359', 'Gene_9177', 'Gene_170572', 'Gene_200909', 'Gene_285242']"
dr:D02633,lomerizine,Chemical_MESH_C052424,"['CACNA1I', 'CACNA1H', 'CACNA1G']","['Gene_8911', 'Gene_8912', 'Gene_8913']"
dr:D02634,alentamol,Chemical_MESH_C065347,['DRD2'],['Gene_1813']
dr:D02640,indiplon,Chemical_MESH_C469870,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D02641,Butaclamol,Chemical_MESH_D002069,"['DRD1', 'DRD2']","['Gene_1812', 'Gene_1813']"
dr:D02645,carvotroline,Chemical_MESH_C109547,['DRD2'],['Gene_1813']
dr:D02655,Etazolate,Chemical_MESH_D004974,"['PDE4A', 'PDE4B', 'PDE4C', 'PDE4D']","['Gene_5141', 'Gene_5142', 'Gene_5143', 'Gene_5144']"
dr:D02656,fananserin,Chemical_MESH_C070475,"['HTR2A', 'DRD4']","['Gene_3356', 'Gene_1815']"
dr:D02666,iloperidone,Chemical_MESH_C081732,"['DRD2', 'HTR2A', 'HTR2B', 'HTR2C']","['Gene_1813', 'Gene_3356', 'Gene_3357', 'Gene_3358']"
dr:D02670,mazapertine succinate,Chemical_MESH_C086897,['DRD2'],['Gene_1813']
dr:D02671,Mesoridazine,Chemical_MESH_D008653,"['DRD2', 'HTR2A']","['Gene_1813', 'Gene_3356']"
dr:D02675,ocaperidone,Chemical_MESH_C072259,"['DRD2', 'HTR2A', 'HTR2B', 'HTR2C']","['Gene_1813', 'Gene_3356', 'Gene_3357', 'Gene_3358']"
dr:D02676,oxiperomide,Chemical_MESH_C015411,"['DRD1', 'DRD2', 'DRD3', 'DRD4', 'DRD5']","['Gene_1812', 'Gene_1813', 'Gene_1814', 'Gene_1815', 'Gene_1816']"
dr:D02680,pipothiazine palmitate,Chemical_MESH_C084607,"['DRD2', 'DRD1', 'HTR2A', 'HTR1A']","['Gene_1813', 'Gene_1812', 'Gene_3356', 'Gene_3350']"
dr:D02682,Remoxipride,Chemical_MESH_D017330,['DRD2'],['Gene_1813']
dr:D02684,rimcazole,Chemical_MESH_C034931,['SIGMAR1'],['Gene_10280']
dr:D02686,setoperone,Chemical_MESH_C045359,"['HTR2A', 'HTR2B', 'HTR2C']","['Gene_3356', 'Gene_3357', 'Gene_3358']"
dr:D02688,tiospirone,Chemical_MESH_C042709,"['HTR2A', 'HTR2B', 'HTR2C', 'DRD2', 'HTR1A', 'HTR6', 'SIGMAR1']","['Gene_3356', 'Gene_3357', 'Gene_3358', 'Gene_1813', 'Gene_3350', 'Gene_3362', 'Gene_10280']"
dr:D02689,ramelteon,Chemical_MESH_C495910,"['MTNR1A', 'MTNR1B']","['Gene_4543', 'Gene_4544']"
dr:D02693,Devazepide,Chemical_MESH_D020109,['CCKAR'],['Gene_886']
dr:D02696,talampanel,Chemical_MESH_C085266,"['GRIA1', 'GRIA2', 'GRIA3', 'GRIA4']","['Gene_2890', 'Gene_2891', 'Gene_2892', 'Gene_2893']"
dr:D02697,valrubicin,Chemical_MESH_C016163,"['TOP2A', 'TOP2B']","['Gene_7153', 'Gene_7155']"
dr:D02698,Teniposide,Chemical_MESH_D013713,"['TOP2A', 'TOP2B']","['Gene_7153', 'Gene_7155']"
dr:D02702,talibegron hydrochloride,Chemical_MESH_C102383,['ADRB3'],['Gene_155']
dr:D02709,valdecoxib,Chemical_MESH_C406224,['PTGS2'],['Gene_5743']
dr:D02710,tarazepide,Chemical_MESH_C118031,['CCKAR'],['Gene_886']
dr:D02719,rosaprostol,Chemical_MESH_C035288,['PTGFR'],['Gene_5737']
dr:D02721,Iloprost,Chemical_MESH_D016285,['PTGIR'],['Gene_5739']
dr:D02723,Ecraprost,Chemical_MESH_C110507,['PTGER1'],['Gene_5731']
dr:D02725,sulprostone,Chemical_MESH_C016767,['PTGER2'],['Gene_5732']
dr:D02726,meteneprost,Chemical_MESH_C025505,['PTGER2'],['Gene_5732']
dr:D02727,Cloprostenol,Chemical_MESH_D003008,['PTGFR'],['Gene_5737']
dr:D02730,tegaserod,Chemical_MESH_C105050,['HTR4'],['Gene_3360']
dr:D02739,ablukast,Chemical_MESH_C053877,['CYSLTR1'],['Gene_10800']
dr:D02750,aceclidine,Chemical_MESH_C084650,['CHRM1'],['Gene_1128']
dr:D02754,Acitretin,Chemical_MESH_D017255,"['RARA', 'RARB', 'RARG', 'RXRA', 'RXRB', 'RXRG']","['Gene_5914', 'Gene_5915', 'Gene_5916', 'Gene_6256', 'Gene_6257', 'Gene_6258']"
dr:D02755,acivicin,Chemical_MESH_C006303,"['GGT1', 'GGT5', 'GGT6', 'GGT7']","['Gene_2678', 'Gene_2687', 'Gene_124975', 'Gene_2686']"
dr:D02760,acrivastine,Chemical_MESH_C043648,['HRH1'],['Gene_3269']
dr:D02762,SC 36602,Chemical_MESH_C051827,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D02765,adaprolol,Chemical_MESH_C068416,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D02769,Adenosine Monophosphate,Chemical_MESH_D000249,"['ADORA1', 'ADORA2A', 'ADORA2B', 'ADORA3']","['Gene_134', 'Gene_135', 'Gene_136', 'Gene_140']"
dr:D02770,adinazolam,Chemical_MESH_C039668,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D02771,adinazolam mesylate,Chemical_MESH_C074080,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D02774,adrenalone,Chemical_MESH_C040224,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['Gene_148', 'Gene_147', 'Gene_146']"
dr:D02775,adrogolide hydrochloride,Chemical_MESH_C095428,['DRD1'],['Gene_1812']
dr:D02787,alaproclate,Chemical_MESH_C025293,['SLC6A4'],['Gene_6532']
dr:D02801,Alemcinal,Chemical_MESH_C114264,['MLNR'],['Gene_2862']
dr:D02824,almotriptan,Chemical_MESH_C409045,"['HTR1B', 'HTR1D']","['Gene_3351', 'Gene_3352']"
dr:D02826,alniditan,Chemical_MESH_C100822,"['HTR1B', 'HTR1D']","['Gene_3351', 'Gene_3352']"
dr:D02829,alosetron,Chemical_MESH_C090840,"['HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E']","['Gene_3359', 'Gene_9177', 'Gene_170572', 'Gene_200909', 'Gene_285242']"
dr:D02833,alpidem,Chemical_MESH_C052036,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D02836,altanserin,Chemical_MESH_C071983,['HTR2A'],['Gene_3356']
dr:D02839,altinicline maleate,Chemical_MESH_C100989,"['CHRNA4', 'CHRNB2']","['Gene_1137', 'Gene_1141']"
dr:D02840,altrenogest,Chemical_MESH_C023445,['PGR'],['Gene_5241']
dr:D02846,cinalukast,Chemical_MESH_C071436,['CYSLTR1'],['Gene_10800']
dr:D02848,pobilukast,Chemical_MESH_C052393,['CYSLTR1'],['Gene_10800']
dr:D02849,Wy 48252,Chemical_MESH_C056398,['CYSLTR1'],['Gene_10800']
dr:D02851,LY 171883,Chemical_MESH_C044660,['CYSLTR1'],['Gene_10800']
dr:D02860,limaprost-alfadex,Chemical_MESH_C525749,['PTGER1'],['Gene_5731']
dr:D02878,alvimopan,Chemical_MESH_C419502,['OPRM1'],['Gene_4988']
dr:D02880,alvocidib,Chemical_MESH_C077990,"['CDK1', 'CDK2', 'CDK4', 'CDK6', 'CDK7']","['Gene_983', 'Gene_1017', 'Gene_1019', 'Gene_1021', 'Gene_1022']"
dr:D02893,amesergide,Chemical_MESH_C066736,"['HTR2A', 'HTR2C']","['Gene_3356', 'Gene_3358']"
dr:D02896,amflutizole,Chemical_MESH_C046749,['XDH'],['Gene_7498']
dr:D02897,amfonelic acid,Chemical_MESH_C006486,['SLC6A3'],['Gene_6531']
dr:D02901,amidephrine mesylate,Chemical_MESH_C001998,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['Gene_148', 'Gene_147', 'Gene_146']"
dr:D02933,anagrelide,Chemical_MESH_C021139,"['PDE3A', 'PDE3B']","['Gene_5139', 'Gene_5140']"
dr:D02939,Angiotensin Amide,Chemical_MESH_D000802,"['AGTR1', 'AGTR2']","['Gene_185', 'Gene_186']"
dr:D02941,anileridine,Chemical_MESH_C100232,['OPRM1'],['Gene_4988']
dr:D02950,Antazoline,Chemical_MESH_D000865,['HRH1'],['Gene_3269']
dr:D02972,aptazapine,Chemical_MESH_C037604,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['Gene_150', 'Gene_151', 'Gene_152']"
dr:D02975,Arbaprostil,Chemical_MESH_D001101,['PTGER2'],['Gene_5732']
dr:D02976,arbutamine,Chemical_MESH_C076559,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D02991,Carticaine,Chemical_MESH_D002355,"['SCN1A', 'SCN2A', 'SCN3A', 'SCN4A', 'SCN5A', 'SCN8A', 'SCN9A', 'SCN10A', 'SCN11A']","['Gene_6323', 'Gene_6326', 'Gene_6328', 'Gene_6329', 'Gene_6331', 'Gene_6334', 'Gene_6335', 'Gene_6336', 'Gene_11280']"
dr:D02996,asoprisnil,Chemical_MESH_C488516,['PGR'],['Gene_5241']
dr:D03002,atipamezole,Chemical_MESH_C050701,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['Gene_150', 'Gene_151', 'Gene_152']"
dr:D03010,atreleuton,Chemical_MESH_C096921,['ALOX5'],['Gene_240']
dr:D03012,avasimibe,Chemical_MESH_C423185,"['SOAT1', 'SOAT2']","['Gene_6646', 'Gene_8435']"
dr:D03014,avitriptan,Chemical_MESH_C103231,"['HTR1B', 'HTR1D']","['Gene_3351', 'Gene_3352']"
dr:D03021,Azacitidine,Chemical_MESH_D001374,"['DNMT1', 'DNMT3A', 'DNMT3B']","['Gene_1786', 'Gene_1788', 'Gene_1789']"
dr:D03037,azimilide,Chemical_MESH_C086123,"['KCNH2', 'KCNQ1']","['Gene_3757', 'Gene_3784']"
dr:D03051,bamifylline,Chemical_MESH_C006683,['ADORA1'],['Gene_134']
dr:D03059,batabulin,Chemical_MESH_C119368,"['TUBB3', 'TUBB4A', 'TUBB4B', 'TUBB', 'TUBB8', 'TUBB2B', 'TUBB2A', 'TUBB1', 'TUBB6']","['Gene_10381', 'Gene_10382', 'Gene_10383', 'Gene_203068', 'Gene_347688', 'Gene_347733', 'Gene_7280', 'Gene_81027', 'Gene_84617']"
dr:D03060,batanopride,Chemical_MESH_C060190,"['HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E']","['Gene_3359', 'Gene_9177', 'Gene_170572', 'Gene_200909', 'Gene_285242']"
dr:D03061,batimastat,Chemical_MESH_C080985,"['MMP2', 'MMP9']","['Gene_4313', 'Gene_4318']"
dr:D03062,bazedoxifene,Chemical_MESH_C447119,"['ESR1', 'ESR2']","['Gene_2099', 'Gene_2100']"
dr:D03067,belfosdil,Chemical_MESH_C061154,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D03073,bemesetron,Chemical_MESH_C042253,"['HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E']","['Gene_3359', 'Gene_9177', 'Gene_170572', 'Gene_200909', 'Gene_285242']"
dr:D03075,bemoradan,Chemical_MESH_C062457,"['PDE10A', 'PDE7B', 'PDE11A', 'PDE1A', 'PDE1C', 'PDE2A', 'PDE3A', 'PDE3B', 'PDE4A', 'PDE4B', 'PDE4C', 'PDE4D', 'PDE7A', 'PDE8A', 'PDE1B', 'PDE8B']","['Gene_10846', 'Gene_27115', 'Gene_50940', 'Gene_5136', 'Gene_5137', 'Gene_5138', 'Gene_5139', 'Gene_5140', 'Gene_5141', 'Gene_5142', 'Gene_5143', 'Gene_5144', 'Gene_5150', 'Gene_5151', 'Gene_5153', 'Gene_8622']"
dr:D03077,benazeprilat,Chemical_MESH_C052133,['ACE'],['Gene_1636']
dr:D03079,benorterone,Chemical_MESH_C005622,['AR'],['Gene_367']
dr:D03080,benoxaprofen,Chemical_MESH_C011677,['ALOX5'],['Gene_240']
dr:D03082,Benserazide,Chemical_MESH_D001545,['DDC'],['Gene_1644']
dr:D03087,Dexetimide,Chemical_MESH_D003909,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D03088,benzilonium bromide,Chemical_MESH_C004460,"['CHRM1', 'CHRM2', 'CHRM3', 'CHRM4', 'CHRM5']","['Gene_1128', 'Gene_1129', 'Gene_1131', 'Gene_1132', 'Gene_1133']"
dr:D03095,benzylpenicilloyl G polylysine,Chemical_MESH_C509029,"['FCER1A', 'FCER1G']","['Gene_2205', 'Gene_2207']"
dr:D03100,besonprodil,Chemical_MESH_C481484,['GRIN2B'],['Gene_2904']
dr:D03107,"8-chloro-4-methyl-1,2,3,4,4a,5,6,10b-octahydrobenzo(f)quinolin-3(2H)-one",Chemical_MESH_C081531,['SRD5A1'],['Gene_6715']
dr:D03114,bimosiamose disodium,Chemical_MESH_C108700,"['SELE', 'SELL', 'SELP']","['Gene_6401', 'Gene_6402', 'Gene_6403']"
dr:D03116,bindarit,Chemical_MESH_C079489,['CCL2'],['Gene_6347']
dr:D03120,binodenoson,Chemical_MESH_C101949,['ADORA2A'],['Gene_135']
dr:D03121,binospirone mesylate,Chemical_MESH_C063249,['HTR1A'],['Gene_3350']
dr:D03128,biricodar,Chemical_MESH_C106077,['ABCB1'],['Gene_5243']
dr:D03144,bolasterone,Chemical_MESH_C414827,['AR'],['Gene_367']
dr:D03145,boldenone undecylenate,Chemical_MESH_C001371,['AR'],['Gene_367']
dr:D03154,brequinar,Chemical_MESH_C046943,['DHODH'],['Gene_1723']
dr:D03155,bretazenil,Chemical_MESH_C054626,"['GABRA1', 'GABRA2', 'GABRA3', 'GABRA4', 'GABRA5', 'GABRA6', 'GABRB1', 'GABRB2', 'GABRB3', 'GABRD', 'GABRE', 'GABRG1', 'GABRG2', 'GABRG3', 'GABRP', 'GABRQ']","['Gene_2554', 'Gene_2555', 'Gene_2556', 'Gene_2557', 'Gene_2558', 'Gene_2559', 'Gene_2560', 'Gene_2561', 'Gene_2562', 'Gene_2563', 'Gene_2564', 'Gene_2565', 'Gene_2566', 'Gene_2567', 'Gene_2568', 'Gene_55879']"
dr:D03156,Brifentanil,Chemical_MESH_C065913,['OPRM1'],['Gene_4988']
dr:D03158,Brocresine,Chemical_MESH_D001958,['HDC'],['Gene_3067']
dr:D03163,bromfenac,Chemical_MESH_C053083,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D03170,bucindolol,Chemical_MESH_C024307,['ADRB2'],['Gene_154']
dr:D03177,Bunolol,Chemical_MESH_D064805,"['ADRB1', 'ADRB2']","['Gene_153', 'Gene_154']"
dr:D03187,butaprost,Chemical_MESH_C048491,['PTGER2'],['Gene_5732']
dr:D03195,butopamine,Chemical_MESH_C026597,['ADRB1'],['Gene_153']
dr:D03198,Butoxamine,Chemical_MESH_D002078,['ADRB2'],['Gene_154']
dr:D03208,aliskiren,Chemical_MESH_C446481,['REN'],['Gene_5972']
dr:D03212,ATL 146e,Chemical_MESH_C431129,['ADORA2A'],['Gene_135']
dr:D03213,apixaban,Chemical_MESH_C522181,['F10'],['Gene_2159']
dr:D03214,aplindore fumarate,Chemical_MESH_C515853,"['DRD2', 'DRD3']","['Gene_1813', 'Gene_1814']"
dr:D03216,atilmotin,Chemical_MESH_C508748,['MLNR'],['Gene_2862']
dr:D03217,avanafil,Chemical_MESH_C553414,['PDE5A'],['Gene_8654']
dr:D03220,becatecarin,Chemical_MESH_C093269,"['TOP2A', 'TOP2B']","['Gene_7153', 'Gene_7155']"
dr:D03225,belotecan,Chemical_MESH_C116963,['TOP1'],['Gene_7150']
dr:D03239,(N-propargyl-(3R) aminoindan-5-yl)-ethyl methyl carbamate,Chemical_MESH_C423264,"['ACHE', 'BCHE', 'MAOA', 'MAOB']","['Gene_43', 'Gene_590', 'Gene_4128', 'Gene_4129']"
dr:D03241,nitecapone,Chemical_MESH_C057364,['COMT'],['Gene_1312']
dr:D03248,Clorgyline,Chemical_MESH_D003010,['MAOA'],['Gene_4128']
dr:D03252,bosutinib,Chemical_MESH_C471992,"['ABL1', 'SRC']","['Gene_25', 'Gene_6714']"
dr:D03254,aluminum flufenamate,Chemical_MESH_C027885,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D03301,acepreval,Chemical_MESH_C023724,['NR3C1'],['Gene_2908']
dr:D03338,calusterone,Chemical_MESH_C073055,['AR'],['Gene_367']
dr:D03342,camiglibose,Chemical_MESH_C069606,['SI'],['Gene_6476']
dr:D03349,candoxatrilat,Chemical_MESH_C060942,['MME'],['Gene_4311']
dr:D03350,canertinib dihydrochloride,Chemical_MESH_C072383,"['EGFR', 'ERBB2', 'ERBB3', 'ERBB4']","['Gene_1956', 'Gene_2064', 'Gene_2065', 'Gene_2066']"
dr:D03359,cangrelor,Chemical_MESH_C117446,['P2RY12'],['Gene_64805']
dr:D03363,Canrenone,Chemical_MESH_D002192,['NR3C2'],['Gene_4306']
dr:D03365,Nicotine,Chemical_MESH_D009538,"['CHRNA1', 'CHRNA2', 'CHRNA3', 'CHRNA4', 'CHRNA5', 'CHRNA6', 'CHRNA7', 'CHRNA9', 'CHRNA10', 'CHRNB1', 'CHRNB2', 'CHRNB3', 'CHRNB4', 'CHRND', 'CHRNE', 'CHRNG']","['Gene_1134', 'Gene_1135', 'Gene_1136', 'Gene_1137', 'Gene_1138', 'Gene_8973', 'Gene_1139', 'Gene_55584', 'Gene_57053', 'Gene_1140', 'Gene_1141', 'Gene_1142', 'Gene_1143', 'Gene_1144', 'Gene_1145', 'Gene_1146']"
dr:D03378,caracemide,Chemical_MESH_C044466,['RRM1'],['Gene_6240']
dr:D03405,carfentanil,Chemical_MESH_C017114,['OPRM1'],['Gene_4988']
dr:D03406,cariporide,Chemical_MESH_C093373,['SLC9A1'],['Gene_6548']
dr:D03409,caroxazone,Chemical_MESH_C006919,"['MAOA', 'MAOB']","['Gene_4128', 'Gene_4129']"
dr:D03410,carprofen,Chemical_MESH_C007005,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D03440,ceronapril,Chemical_MESH_C054518,['ACE'],['Gene_1636']
dr:D03442,Ceruletide,Chemical_MESH_D002108,['CCKAR'],['Gene_886']
dr:D03443,ceruletide diethylamine,Chemical_MESH_C032637,['CCKAR'],['Gene_886']
dr:D03447,cetaben,Chemical_MESH_C018246,"['SOAT1', 'SOAT2']","['Gene_6646', 'Gene_8435']"
dr:D03449,cetamolol,Chemical_MESH_C038931,['ADRB1'],['Gene_153']
dr:D03490,cicloprolol,Chemical_MESH_C053708,['ADRB1'],['Gene_153']
dr:D03491,Tolnaftate,Chemical_MESH_D014047,"['HRH1', 'SLC6A4', 'SLC6A2']","['Gene_3269', 'Gene_6532', 'Gene_6530']"
dr:D03493,ciglitazone,Chemical_MESH_C039671,['PPARG'],['Gene_5468']
dr:D03494,ciladopa,Chemical_MESH_C045964,"['DRD1', 'DRD2']","['Gene_1812', 'Gene_1813']"
dr:D03495,cilansetron,Chemical_MESH_C084473,"['HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E']","['Gene_3359', 'Gene_9177', 'Gene_170572', 'Gene_200909', 'Gene_285242']"
dr:D03497,Cilengitide,Chemical_MESH_C422910,"['ITGAV', 'ITGB3', 'ITGB5']","['Gene_3685', 'Gene_3690', 'Gene_3693']"
dr:D03502,cimaterol,Chemical_MESH_C047411,"['ADRB1', 'ADRB2', 'ADRB3']","['Gene_153', 'Gene_154', 'Gene_155']"
dr:D03515,cioteronel,Chemical_MESH_C046699,['AR'],['Gene_367']
dr:D03516,cipamfylline,Chemical_MESH_C466758,"['PDE4A', 'PDE4B', 'PDE4C', 'PDE4D']","['Gene_5141', 'Gene_5142', 'Gene_5143', 'Gene_5144']"
dr:D03517,Ro 32-3555,Chemical_MESH_C106997,"['MMP1', 'MMP8', 'MMP13', 'MMP9']","['Gene_4312', 'Gene_4317', 'Gene_4322', 'Gene_4318']"
dr:D03518,"4-(2-(5,5-dimethylhex-1-ynyl)cyclopropyl)imidazole",Chemical_MESH_C114969,['HRH3'],['Gene_11255']
dr:D03521,ciprofibrate,Chemical_MESH_C019304,['PPARA'],['Gene_5465']
dr:D03534,clebopride,Chemical_MESH_C014417,['DRD2'],['Gene_1813']
dr:D03536,clentiazem,Chemical_MESH_C056595,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D03541,clocortolone,Chemical_MESH_C004686,['NR3C1'],['Gene_2908']
dr:D03547,clofilium,Chemical_MESH_C022799,"['KCND1', 'KCND2', 'KCND3', 'KCNH1', 'KCNH2', 'KCNT2']","['Gene_3750', 'Gene_3751', 'Gene_3752', 'Gene_3756', 'Gene_3757', 'Gene_343450']"
dr:D03556,Clopenthixol,Chemical_MESH_D003006,"['DRD1', 'DRD2']","['Gene_1812', 'Gene_1813']"
dr:D03561,cloprednol,Chemical_MESH_C011731,['NR3C1'],['Gene_2908']
dr:D03594,cortivazol,Chemical_MESH_C005924,['NR3C1'],['Gene_2908']
dr:D03618,Cyclazocine,Chemical_MESH_D003496,"['OPRM1', 'OPRK1']","['Gene_4988', 'Gene_4986']"
dr:D03621,Cyclizine,Chemical_MESH_D003501,['HRH1'],['Gene_3269']
dr:D03642,daltroban,Chemical_MESH_C051762,['TBXA2R'],['Gene_6915']
dr:D03643,dalvastatin,Chemical_MESH_C071481,['HMGCR'],['Gene_3156']
dr:D03648,dapiprazole,Chemical_MESH_C035289,"['ADRA1A', 'ADRA1B', 'ADRA1D']","['Gene_148', 'Gene_147', 'Gene_146']"
dr:D03649,dapoxetine,Chemical_MESH_C080598,['SLC6A4'],['Gene_6532']
dr:D03650,darapladib,Chemical_MESH_C529040,['PLA2G7'],['Gene_7941']
dr:D03652,darbufelone,Chemical_MESH_C109268,"['ALOX5', 'PTGS2']","['Gene_240', 'Gene_5743']"
dr:D03653,darglitazone,Chemical_MESH_C089948,['PPARG'],['Gene_5468']
dr:D03655,darodipine,Chemical_MESH_C034600,"['CACNA1C', 'CACNA1D', 'CACNA1F', 'CACNA1S']","['Gene_775', 'Gene_776', 'Gene_778', 'Gene_779']"
dr:D03661,dazmegrel,Chemical_MESH_C039242,['TBXAS1'],['Gene_6916']
dr:D03662,dazopride,Chemical_MESH_C047339,"['HTR3A', 'HTR3B', 'HTR3C', 'HTR3D', 'HTR3E']","['Gene_3359', 'Gene_9177', 'Gene_170572', 'Gene_200909', 'Gene_285242']"
dr:D03663,dazoxiben,Chemical_MESH_C029166,['TBXAS1'],['Gene_6916']
dr:D03671,deflazacort,Chemical_MESH_C021988,['NR3C1'],['Gene_2908']
dr:D03672,Delequamine,Chemical_MESH_C060956,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['Gene_150', 'Gene_151', 'Gene_152']"
dr:D03675,delmadinone,Chemical_MESH_C005928,['AR'],['Gene_367']
dr:D03685,denufosol tetrasodium,Chemical_MESH_C465279,['P2RY2'],['Gene_5029']
dr:D03689,deracoxib,Chemical_MESH_C471996,['PTGS2'],['Gene_5743']
dr:D03693,desloratadine,Chemical_MESH_C121345,['HRH1'],['Gene_3269']
dr:D03696,Desonide,Chemical_MESH_D003898,['NR3C1'],['Gene_2908']
dr:D03697,Desoximetasone,Chemical_MESH_D003899,['NR3C1'],['Gene_2908']
dr:D03698,Desoxycorticosterone Acetate,Chemical_MESH_D064791,['NR3C2'],['Gene_4306']
dr:D03699,deoxycortone pivalate,Chemical_MESH_C019323,['NR3C2'],['Gene_4306']
dr:D03702,detomidine,Chemical_MESH_C041255,"['ADRA2A', 'ADRA2B', 'ADRA2C']","['Gene_150', 'Gene_151', 'Gene_152']"
dr:D03704,dexbrompheniramine,Chemical_MESH_C015121,['HRH1'],['Gene_3269']
dr:D03712,firocoxib,Chemical_MESH_C487384,['PTGS2'],['Gene_5743']
dr:D03713,Dexfenfluramine,Chemical_MESH_D020372,['SLC6A4'],['Gene_6532']
dr:D03714,lumiracoxib,Chemical_MESH_C473384,['PTGS2'],['Gene_5743']
dr:D03715,dexibuprofen,Chemical_MESH_C539402,"['PTGS1', 'PTGS2']","['Gene_5742', 'Gene_5743']"
dr:D03716,parecoxib,Chemical_MESH_C409945,['PTGS2'],['Gene_5743']
dr:D03720,tipifarnib,Chemical_MESH_C402769,"['FNTA', 'FNTB']","['Gene_2339', 'Gene_2342']"
dr:D03721,Dexmethylphenidate Hydrochloride,Chemical_MESH_D064699,"['SLC6A2', 'SLC6A3', 'SLC6A4']","['Gene_6530', 'Gene_6531', 'Gene_6532']"
dr:D03722,efegatran,Chemical_MESH_C064289,['F2'],['Gene_2147']
dr:D03728,napsagatran,Chemical_MESH_C087198,['F2'],['Gene_2147']
