gene_name,gene_concept,kegg_ids,drug_names,drug_concepts
CHRND,Gene_1144,"['dr:D00761', 'dr:D00766', 'dr:D00999', 'dr:D02364', 'dr:D03365', 'dr:D04303']","['metocurine', 'Succinylcholine', 'Acetylcholine', 'Lobeline', 'Nicotine', 'gantacurium']","['Chemical_MESH_C032943', 'Chemical_MESH_D013390', 'Chemical_MESH_D000109', 'Chemical_MESH_D008120', 'Chemical_MESH_D009538', 'Chemical_MESH_C451919']"
CHRNE,Gene_1145,"['dr:D00761', 'dr:D00766', 'dr:D00999', 'dr:D02364', 'dr:D03365', 'dr:D04303']","['metocurine', 'Succinylcholine', 'Acetylcholine', 'Lobeline', 'Nicotine', 'gantacurium']","['Chemical_MESH_C032943', 'Chemical_MESH_D013390', 'Chemical_MESH_D000109', 'Chemical_MESH_D008120', 'Chemical_MESH_D009538', 'Chemical_MESH_C451919']"
CHRNG,Gene_1146,"['dr:D00761', 'dr:D00766', 'dr:D00999', 'dr:D02364', 'dr:D03365', 'dr:D04303']","['metocurine', 'Succinylcholine', 'Acetylcholine', 'Lobeline', 'Nicotine', 'gantacurium']","['Chemical_MESH_C032943', 'Chemical_MESH_D013390', 'Chemical_MESH_D000109', 'Chemical_MESH_D008120', 'Chemical_MESH_D009538', 'Chemical_MESH_C451919']"
GRIN3A,Gene_116443,['dr:D00774'],['Orphenadrine'],['Chemical_MESH_D009966']
GRIN3B,Gene_116444,['dr:D00774'],['Orphenadrine'],['Chemical_MESH_D009966']
GRIA1,Gene_2890,"['dr:D00775', 'dr:D02696', 'dr:D04131', 'dr:D06656', 'dr:D08964', 'dr:D09035', 'dr:D09931', 'dr:D10108']","['Riluzole', 'talampanel', '1-(benzofurazan-5-ylcarbonyl)piperidine', 'tezampanel', 'perampanel', 'YM 872', ""N-((2-(4'-(2-(methylsulfonyl)amino)ethyl)(1,1'-biphenyl)-4-yl)propyl)-2-propanesulfonamide"", 'dasolampanel etibutil']","['Chemical_MESH_D019782', 'Chemical_MESH_C085266', 'Chemical_MESH_C521407', 'Chemical_MESH_C082309', 'Chemical_MESH_C551441', 'Chemical_MESH_C110629', 'Chemical_MESH_C512030', 'Chemical_MESH_C000593718']"
GRIA2,Gene_2891,"['dr:D00775', 'dr:D02696', 'dr:D04131', 'dr:D06656', 'dr:D08964', 'dr:D09035', 'dr:D09931', 'dr:D10108']","['Riluzole', 'talampanel', '1-(benzofurazan-5-ylcarbonyl)piperidine', 'tezampanel', 'perampanel', 'YM 872', ""N-((2-(4'-(2-(methylsulfonyl)amino)ethyl)(1,1'-biphenyl)-4-yl)propyl)-2-propanesulfonamide"", 'dasolampanel etibutil']","['Chemical_MESH_D019782', 'Chemical_MESH_C085266', 'Chemical_MESH_C521407', 'Chemical_MESH_C082309', 'Chemical_MESH_C551441', 'Chemical_MESH_C110629', 'Chemical_MESH_C512030', 'Chemical_MESH_C000593718']"
GRIA3,Gene_2892,"['dr:D00775', 'dr:D02696', 'dr:D04131', 'dr:D06656', 'dr:D08964', 'dr:D09035', 'dr:D09931', 'dr:D10108']","['Riluzole', 'talampanel', '1-(benzofurazan-5-ylcarbonyl)piperidine', 'tezampanel', 'perampanel', 'YM 872', ""N-((2-(4'-(2-(methylsulfonyl)amino)ethyl)(1,1'-biphenyl)-4-yl)propyl)-2-propanesulfonamide"", 'dasolampanel etibutil']","['Chemical_MESH_D019782', 'Chemical_MESH_C085266', 'Chemical_MESH_C521407', 'Chemical_MESH_C082309', 'Chemical_MESH_C551441', 'Chemical_MESH_C110629', 'Chemical_MESH_C512030', 'Chemical_MESH_C000593718']"
GRIA4,Gene_2893,"['dr:D00775', 'dr:D02696', 'dr:D04131', 'dr:D06656', 'dr:D08964', 'dr:D09035', 'dr:D09931', 'dr:D10108']","['Riluzole', 'talampanel', '1-(benzofurazan-5-ylcarbonyl)piperidine', 'tezampanel', 'perampanel', 'YM 872', ""N-((2-(4'-(2-(methylsulfonyl)amino)ethyl)(1,1'-biphenyl)-4-yl)propyl)-2-propanesulfonamide"", 'dasolampanel etibutil']","['Chemical_MESH_D019782', 'Chemical_MESH_C085266', 'Chemical_MESH_C521407', 'Chemical_MESH_C082309', 'Chemical_MESH_C551441', 'Chemical_MESH_C110629', 'Chemical_MESH_C512030', 'Chemical_MESH_C000593718']"
GRIK1,Gene_2897,"['dr:D00775', 'dr:D06656', 'dr:D10108']","['Riluzole', 'tezampanel', 'dasolampanel etibutil']","['Chemical_MESH_D019782', 'Chemical_MESH_C082309', 'Chemical_MESH_C000593718']"
GRIK2,Gene_2898,"['dr:D00775', 'dr:D06656', 'dr:D10108']","['Riluzole', 'tezampanel', 'dasolampanel etibutil']","['Chemical_MESH_D019782', 'Chemical_MESH_C082309', 'Chemical_MESH_C000593718']"
GRIK3,Gene_2899,"['dr:D00775', 'dr:D06656', 'dr:D10108']","['Riluzole', 'tezampanel', 'dasolampanel etibutil']","['Chemical_MESH_D019782', 'Chemical_MESH_C082309', 'Chemical_MESH_C000593718']"
GRIK4,Gene_2900,"['dr:D00775', 'dr:D06656', 'dr:D10108']","['Riluzole', 'tezampanel', 'dasolampanel etibutil']","['Chemical_MESH_D019782', 'Chemical_MESH_C082309', 'Chemical_MESH_C000593718']"
GRIK5,Gene_2901,"['dr:D00775', 'dr:D06656', 'dr:D10108']","['Riluzole', 'tezampanel', 'dasolampanel etibutil']","['Chemical_MESH_D019782', 'Chemical_MESH_C082309', 'Chemical_MESH_C000593718']"
PRL,Gene_5617,"['dr:D00780', 'dr:D01348']","['Bromocriptine', 'dironyl']","['Chemical_MESH_D001971', 'Chemical_MESH_C006208']"
SIGMAR1,Gene_10280,"['dr:D00848', 'dr:D01477', 'dr:D02684', 'dr:D02688', 'dr:D04148', 'dr:D04502', 'dr:D07316', 'dr:D11383']","['Dextromethorphan', 'Opipramol', 'rimcazole', 'tiospirone', 'Fenfluramine', 'igmesine', 'captodiamine', 'tetrahydro-N, N-dimethyl-2,2-diphenyl-3-furanmethanamine hydrochloride']","['Chemical_MESH_D003915', 'Chemical_MESH_D009888', 'Chemical_MESH_C034931', 'Chemical_MESH_C042709', 'Chemical_MESH_D005277', 'Chemical_MESH_C065310', 'Chemical_MESH_C495502', 'Chemical_MESH_C568535']"
FDPS,Gene_2224,"['dr:D00939', 'dr:D07123', 'dr:D09198']","['Alendronate', 'cimadronate', 'YM 529']","['Chemical_MESH_D019386', 'Chemical_MESH_C071542', 'Chemical_MESH_C087958']"
IGF1R,Gene_3480,"['dr:D00967', 'dr:D04491', 'dr:D09925']","['Toremifene', 'ibutamoren mesylate', '3-(8-amino-1-(2-phenylquinolin-7-yl)imidazo(1,5-a)pyrazin-3-yl)-1-methylcyclobutanol']","['Chemical_MESH_D017312', 'Chemical_MESH_C094817', 'Chemical_MESH_C551528']"
THRA,Gene_7067,"['dr:D01010', 'dr:D01011', 'dr:D03750', 'dr:D07214']","['Thyroxine', 'Triiodothyronine', 'Dextrothyroxine', ""3,3',5-triiodothyroacetic acid""]","['Chemical_MESH_D013974', 'Chemical_MESH_D014284', 'Chemical_MESH_D003918', 'Chemical_MESH_C010642']"
THRB,Gene_7068,"['dr:D01010', 'dr:D01011', 'dr:D03750', 'dr:D07214', 'dr:D09381']","['Thyroxine', 'Triiodothyronine', 'Dextrothyroxine', ""3,3',5-triiodothyroacetic acid"", 'GC 1 compound']","['Chemical_MESH_D013974', 'Chemical_MESH_D014284', 'Chemical_MESH_D003918', 'Chemical_MESH_C010642', 'Chemical_MESH_C413355']"
P2RY12,Gene_64805,"['dr:D01028', 'dr:D03359', 'dr:D09607']","['Ticlopidine', 'cangrelor', 'elinogrel']","['Chemical_MESH_D013988', 'Chemical_MESH_C117446', 'Chemical_MESH_C549473']"
SLC22A12,Gene_116085,"['dr:D01056', 'dr:D09921']","['Benzbromarone', 'lesinurad']","['Chemical_MESH_D001553', 'Chemical_MESH_C000593471']"
MME,Gene_4311,"['dr:D01070', 'dr:D01970', 'dr:D03349', 'dr:D03929']","['candoxatril', 'omapatrilat', 'candoxatrilat', 'racecadotril']","['Chemical_MESH_C062766', 'Chemical_MESH_C106266', 'Chemical_MESH_C060942', 'Chemical_MESH_C049331']"
TBXA2R,Gene_6915,"['dr:D01123', 'dr:D01128', 'dr:D03642', 'dr:D05727', 'dr:D05970', 'dr:D06077', 'dr:D06280', 'dr:D07140', 'dr:D09774']","['seratrodast', 'ramatroban', 'daltroban', 'ridogrel', 'sulotroban', 'terbogrel', 'vapiprost', 'picotamide', 'RS 5186']","['Chemical_MESH_C060230', 'Chemical_MESH_C063119', 'Chemical_MESH_C051762', 'Chemical_MESH_C060219', 'Chemical_MESH_C040624', 'Chemical_MESH_C112331', 'Chemical_MESH_C060013', 'Chemical_MESH_C011581', 'Chemical_MESH_C055806']"
PTGDR,Gene_5729,"['dr:D01128', 'dr:D08940', 'dr:D09990', 'dr:D10326']","['ramatroban', 'MK-0524', 'vidupiprant', '2-(2-(1-naphthoyl)-8-fluoro-3,4-dihydro-1H-pyrido(4,3-b)indol-5(2H)-yl)acetic acid']","['Chemical_MESH_C063119', 'Chemical_MESH_C518174', 'Chemical_MESH_C573852', 'Chemical_MESH_C583159']"
SRD5A1,Gene_6715,"['dr:D01134', 'dr:D03107', 'dr:D04498', 'dr:D04646', 'dr:D07121']","['epristeride', '8-chloro-4-methyl-1,2,3,4,4a,5,6,10b-octahydrobenzo(f)quinolin-3(2H)-one', 'phenoxodiol', 'Izonsteride', 'alfatradiol']","['Chemical_MESH_C072547', 'Chemical_MESH_C081531', 'Chemical_MESH_C471183', 'Chemical_MESH_C407322', 'Chemical_MESH_C519808']"
NFKB1,Gene_4790,['dr:D01146'],['T 614'],['Chemical_MESH_C077313']
CACNA1B,Gene_774,['dr:D01173'],['cilnidipine'],['Chemical_MESH_C065927']
HSD3B1,Gene_3283,['dr:D01180'],['trilostane'],['Chemical_MESH_C009954']
HSD3B2,Gene_3284,['dr:D01180'],['trilostane'],['Chemical_MESH_C009954']
PTGIR,Gene_5739,"['dr:D01188', 'dr:D01385', 'dr:D01551', 'dr:D02721', 'dr:D06213', 'dr:D09994']","['SM 10902', 'ibudilast', 'beraprost', 'Iloprost', 'treprostinil', 'selexipag']","['Chemical_MESH_C086698', 'Chemical_MESH_C038366', 'Chemical_MESH_C048081', 'Chemical_MESH_D016285', 'Chemical_MESH_C427248', 'Chemical_MESH_C523468']"
SOAT1,Gene_6646,"['dr:D01202', 'dr:D03012', 'dr:D03447', 'dr:D03735']","['N-(2-methylbenzyl)linoleamide', 'avasimibe', 'cetaben', 'lecimibide']","['Chemical_MESH_C001757', 'Chemical_MESH_C423185', 'Chemical_MESH_C018246', 'Chemical_MESH_C084073']"
SOAT2,Gene_8435,"['dr:D01202', 'dr:D03012', 'dr:D03447', 'dr:D03735']","['N-(2-methylbenzyl)linoleamide', 'avasimibe', 'cetaben', 'lecimibide']","['Chemical_MESH_C001757', 'Chemical_MESH_C423185', 'Chemical_MESH_C018246', 'Chemical_MESH_C084073']"
TBXAS1,Gene_6916,"['dr:D01220', 'dr:D01683', 'dr:D03661', 'dr:D03663', 'dr:D05502', 'dr:D05727', 'dr:D06077', 'dr:D07140']","['Trapidil', 'ozagrel', 'dazmegrel', 'dazoxiben', 'pirmagrel', 'ridogrel', 'terbogrel', 'picotamide']","['Chemical_MESH_D014192', 'Chemical_MESH_C034364', 'Chemical_MESH_C039242', 'Chemical_MESH_C029166', 'Chemical_MESH_C037787', 'Chemical_MESH_C060219', 'Chemical_MESH_C112331', 'Chemical_MESH_C011581']"
PPARG,Gene_5468,"['dr:D01274', 'dr:D03493', 'dr:D03653', 'dr:D03996', 'dr:D04132', 'dr:D04411', 'dr:D05030', 'dr:D05091', 'dr:D05150', 'dr:D05739', 'dr:D08845', 'dr:D09579']","['tesaglitazar', 'ciglitazone', 'darglitazone', 'englitazone', 'farglitazar', 'Halofenate', 'mifobate', 'muraglitazar', 'netoglitazone', 'rivoglitazone', 'aleglitazar', 'arhalofenate']","['Chemical_MESH_C501413', 'Chemical_MESH_C039671', 'Chemical_MESH_C089948', 'Chemical_MESH_C066021', 'Chemical_MESH_C422415', 'Chemical_MESH_D006218', 'Chemical_MESH_C051602', 'Chemical_MESH_C500085', 'Chemical_MESH_C115174', 'Chemical_MESH_C521549', 'Chemical_MESH_C542437', 'Chemical_MESH_C000593473']"
HTR1E,Gene_3354,"['dr:D01321', 'dr:D04533', 'dr:D05523', 'dr:D07700']","['zotepine', 'indorenate', 'Pizotyline', 'cinitapride']","['Chemical_MESH_C022172', 'Chemical_MESH_C033600', 'Chemical_MESH_D010918', 'Chemical_MESH_C045316']"
HTR1F,Gene_3355,"['dr:D01321', 'dr:D04533', 'dr:D05523', 'dr:D07700', 'dr:D10338']","['zotepine', 'indorenate', 'Pizotyline', 'cinitapride', 'lasmiditan']","['Chemical_MESH_C022172', 'Chemical_MESH_C033600', 'Chemical_MESH_D010918', 'Chemical_MESH_C045316', 'Chemical_MESH_C554777']"
RRM1,Gene_6240,"['dr:D01370', 'dr:D01907', 'dr:D03378', 'dr:D06100', 'dr:D07966', 'dr:D10222']","['Cladribine', 'fludarabine phosphate', 'caracemide', 'tezacitabine', 'fludarabine', 'CP 4126']","['Chemical_MESH_D017338', 'Chemical_MESH_C042382', 'Chemical_MESH_C044466', 'Chemical_MESH_C086432', 'Chemical_MESH_C024352', 'Chemical_MESH_C538828']"
TOP1,Gene_7150,"['dr:D01432', 'dr:D01911', 'dr:D02168', 'dr:D03225', 'dr:D03954', 'dr:D03977', 'dr:D04031', 'dr:D05385', 'dr:D10367']","['exatecan', 'Aclarubicin', 'Topotecan', 'belotecan', 'edotecarin', 'elsamicin A', 'rubitecan', 'pegamotecan', 'etirinotecan pegol']","['Chemical_MESH_C095887', 'Chemical_MESH_D015250', 'Chemical_MESH_D019772', 'Chemical_MESH_C116963', 'Chemical_MESH_C121395', 'Chemical_MESH_C049904', 'Chemical_MESH_C079905', 'Chemical_MESH_C115093', 'Chemical_MESH_C581703']"
PTGES,Gene_9536,['dr:D01545'],['aceclofenac'],['Chemical_MESH_C056498']
IL1A,Gene_3552,['dr:D01583'],['pirfenidone'],['Chemical_MESH_C093844']
IL1B,Gene_3553,['dr:D01583'],['pirfenidone'],['Chemical_MESH_C093844']
IL6,Gene_3569,"['dr:D01583', 'dr:D08976']","['pirfenidone', 'pomalidomide']","['Chemical_MESH_C093844', 'Chemical_MESH_C467566']"
CCL2,Gene_6347,"['dr:D01583', 'dr:D03116']","['pirfenidone', 'bindarit']","['Chemical_MESH_C093844', 'Chemical_MESH_C079489']"
IL10,Gene_3586,['dr:D01583'],['pirfenidone'],['Chemical_MESH_C093844']
HRH3,Gene_11255,"['dr:D01592', 'dr:D03518', 'dr:D04445', 'dr:D08040', 'dr:D10128', 'dr:D10749']","['Betahistine', '4-(2-(5,5-dimethylhex-1-ynyl)cyclopropyl)imidazole', 'histamine phosphate', 'Histamine', '6-(4-(3-(2-methylpyrrolidin-1-yl)propoxy)phenyl)-2H-pyridazin-3-one', 'pitolisant']","['Chemical_MESH_D001621', 'Chemical_MESH_C114969', 'Chemical_MESH_C027556', 'Chemical_MESH_D006632', 'Chemical_MESH_C561238', 'Chemical_MESH_C516975']"
KCNJ1,Gene_3758,['dr:D01603'],['Bethanidine'],['Chemical_MESH_D001627']
CCKBR,Gene_887,"['dr:D01631', 'dr:D01858']","['Pentagastrin', 'FR 120480']","['Chemical_MESH_D010418', 'Chemical_MESH_C082966']"
PTAFR,Gene_5724,"['dr:D01652', 'dr:D07407']","['WEB 2086', 'rupatadine']","['Chemical_MESH_C052518', 'Chemical_MESH_C103639']"
TLR7,Gene_51284,"['dr:D01666', 'dr:D04619', 'dr:D04787', 'dr:D11003']","['bropirimine', 'isatoribine', 'loxoribine', 'vesatolimod']","['Chemical_MESH_C033560', 'Chemical_MESH_C061136', 'Chemical_MESH_C068562', 'Chemical_MESH_C582524']"
KLKB1,Gene_3818,['dr:D01672'],['Gabexate'],['Chemical_MESH_D016670']
KLK1,Gene_3816,['dr:D01672'],['Gabexate'],['Chemical_MESH_D016670']
KLK2,Gene_3817,['dr:D01672'],['Gabexate'],['Chemical_MESH_D016670']
AKR1B1,Gene_231,"['dr:D01688', 'dr:D01715', 'dr:D01842', 'dr:D02323', 'dr:D02328', 'dr:D03803', 'dr:D03805', 'dr:D03806', 'dr:D03807', 'dr:D05893', 'dr:D06403']","['epalrestat', 'risarestat', 'fidarestat', 'tolrestat', 'zopolrestat', 'lidorestat', 'minalrestat', 'ponalrestat', 'FR 74366', 'sorbinil', 'ranirestat']","['Chemical_MESH_C038131', 'Chemical_MESH_C051003', 'Chemical_MESH_C077139', 'Chemical_MESH_C040550', 'Chemical_MESH_C067172', 'Chemical_MESH_C500848', 'Chemical_MESH_C473212', 'Chemical_MESH_C042829', 'Chemical_MESH_C064920', 'Chemical_MESH_C026411', 'Chemical_MESH_C115070']"
ADCY1,Gene_107,['dr:D01697'],['Colforsin'],['Chemical_MESH_D005576']
ADCY2,Gene_108,['dr:D01697'],['Colforsin'],['Chemical_MESH_D005576']
ADCY3,Gene_109,['dr:D01697'],['Colforsin'],['Chemical_MESH_D005576']
ADCY4,Gene_196883,['dr:D01697'],['Colforsin'],['Chemical_MESH_D005576']
ADCY5,Gene_111,['dr:D01697'],['Colforsin'],['Chemical_MESH_D005576']
ADCY6,Gene_112,['dr:D01697'],['Colforsin'],['Chemical_MESH_D005576']
ADCY7,Gene_113,['dr:D01697'],['Colforsin'],['Chemical_MESH_D005576']
ADCY8,Gene_114,['dr:D01697'],['Colforsin'],['Chemical_MESH_D005576']
ADCY9,Gene_115,['dr:D01697'],['Colforsin'],['Chemical_MESH_D005576']
ADCY10,Gene_55811,['dr:D01697'],['Colforsin'],['Chemical_MESH_D005576']
GUSB,Gene_2990,['dr:D01805'],['aceglatone'],['Chemical_MESH_C038936']
ABCC9,Gene_10060,"['dr:D01810', 'dr:D02385', 'dr:D05482']","['Nicorandil', 'Cromakalim', 'Pinacidil']","['Chemical_MESH_D020108', 'Chemical_MESH_D019806', 'Chemical_MESH_D020110']"
ROCK1,Gene_6093,"['dr:D01840', 'dr:D10463', 'dr:D10737']","['fasudil', 'K-115', 'AR-12286']","['Chemical_MESH_C049347', 'Chemical_MESH_C584679', 'Chemical_MESH_C581711']"
ROCK2,Gene_9475,"['dr:D01840', 'dr:D10463', 'dr:D10737']","['fasudil', 'K-115', 'AR-12286']","['Chemical_MESH_C049347', 'Chemical_MESH_C584679', 'Chemical_MESH_C581711']"
DPYD,Gene_1806,"['dr:D01846', 'dr:D03998']","['gimeracil', 'eniluracil']","['Chemical_MESH_C104201', 'Chemical_MESH_C073482']"
CCKAR,Gene_886,"['dr:D01858', 'dr:D02693', 'dr:D02710', 'dr:D03442', 'dr:D03443']","['FR 120480', 'Devazepide', 'tarazepide', 'Ceruletide', 'ceruletide diethylamine']","['Chemical_MESH_C082966', 'Chemical_MESH_D020109', 'Chemical_MESH_C118031', 'Chemical_MESH_D002108', 'Chemical_MESH_C032637']"
SV2A,Gene_9900,"['dr:D01914', 'dr:D05817', 'dr:D08879']","['Piracetam', 'Seletracetam', 'brivaracetam']","['Chemical_MESH_D010889', 'Chemical_MESH_C518915', 'Chemical_MESH_C482793']"
ELANE,Gene_1991,['dr:D01918'],['sivelestat'],['Chemical_MESH_C069195']
AGTR2,Gene_186,"['dr:D02014', 'dr:D02939', 'dr:D04126']","['Angiotensin II', 'Angiotensin Amide', 'Saralasin']","['Chemical_MESH_D000804', 'Chemical_MESH_D000802', 'Chemical_MESH_D012504']"
SSTR3,Gene_6753,"['dr:D02108', 'dr:D05812']","['pentetreotide', 'seglitide']","['Chemical_MESH_C081788', 'Chemical_MESH_C040968']"
SSTR5,Gene_6755,"['dr:D02108', 'dr:D05812', 'dr:D06281']","['pentetreotide', 'seglitide', 'vapreotide']","['Chemical_MESH_C081788', 'Chemical_MESH_C040968', 'Chemical_MESH_C051458']"
DPEP1,Gene_1800,['dr:D02194'],['Cilastatin'],['Chemical_MESH_D015377']
TAS1R2,Gene_80834,"['dr:D02381', 'dr:D08836']","['Aspartame', 'acetosulfame']","['Chemical_MESH_D001218', 'Chemical_MESH_C006362']"
TAS1R3,Gene_83756,"['dr:D02381', 'dr:D08836']","['Aspartame', 'acetosulfame']","['Chemical_MESH_D001218', 'Chemical_MESH_C006362']"
MTNR1A,Gene_4543,"['dr:D02578', 'dr:D02689', 'dr:D08170', 'dr:D09388']","['agomelatine', 'ramelteon', 'Melatonin', 'tasimelteon']","['Chemical_MESH_C084711', 'Chemical_MESH_C495910', 'Chemical_MESH_D008550', 'Chemical_MESH_C478745']"
MTNR1B,Gene_4544,"['dr:D02578', 'dr:D02689', 'dr:D08170', 'dr:D09388']","['agomelatine', 'ramelteon', 'Melatonin', 'tasimelteon']","['Chemical_MESH_C084711', 'Chemical_MESH_C495910', 'Chemical_MESH_D008550', 'Chemical_MESH_C478745']"
HTR6,Gene_3362,"['dr:D02688', 'dr:D10099', 'dr:D10710']","['tiospirone', 'SAM-531', '(2-(6-fluoro-1H-indol-3-yl)-ethyl)-(3-(2,2,3,3-tetrafluoropropoxy)benzyl)amine']","['Chemical_MESH_C042709', 'Chemical_MESH_C581984', 'Chemical_MESH_C568612']"
GGT1,Gene_2678,['dr:D02755'],['acivicin'],['Chemical_MESH_C006303']
GGT5,Gene_2687,['dr:D02755'],['acivicin'],['Chemical_MESH_C006303']
GGT6,Gene_124975,['dr:D02755'],['acivicin'],['Chemical_MESH_C006303']
GGT7,Gene_2686,['dr:D02755'],['acivicin'],['Chemical_MESH_C006303']
MLNR,Gene_2862,"['dr:D02801', 'dr:D03216', 'dr:D04497', 'dr:D05053', 'dr:D10330']","['Alemcinal', 'atilmotin', 'Idremcinal', 'mitemcinal', 'N-(3-fluorophenyl)-1-((4-(((3S)-3-methyl-1-piperazinyl)methyl)phenyl)acetyl)-4-piperidinamine']","['Chemical_MESH_C114264', 'Chemical_MESH_C508748', 'Chemical_MESH_C090116', 'Chemical_MESH_C103741', 'Chemical_MESH_C541863']"
CDK1,Gene_983,"['dr:D02880', 'dr:D09604', 'dr:D11599']","['alvocidib', 'dinaciclib', '14-methyl-20-oxa-5,7,14,26-tetraazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8(27),9,11,16,21,23-decaene']","['Chemical_MESH_C077990', 'Chemical_MESH_C553669', 'Chemical_MESH_C570909']"
CDK2,Gene_1017,"['dr:D02880', 'dr:D09604', 'dr:D11599']","['alvocidib', 'dinaciclib', '14-methyl-20-oxa-5,7,14,26-tetraazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8(27),9,11,16,21,23-decaene']","['Chemical_MESH_C077990', 'Chemical_MESH_C553669', 'Chemical_MESH_C570909']"
CDK4,Gene_1019,"['dr:D02880', 'dr:D10372', 'dr:D10688', 'dr:D10883']","['alvocidib', 'palbociclib', 'abemaciclib', 'ribociclib']","['Chemical_MESH_C077990', 'Chemical_MESH_C500026', 'Chemical_MESH_C000590451', 'Chemical_MESH_C000589651']"
CDK6,Gene_1021,"['dr:D02880', 'dr:D10372', 'dr:D10688', 'dr:D10883']","['alvocidib', 'palbociclib', 'abemaciclib', 'ribociclib']","['Chemical_MESH_C077990', 'Chemical_MESH_C500026', 'Chemical_MESH_C000590451', 'Chemical_MESH_C000589651']"
CDK7,Gene_1022,"['dr:D02880', 'dr:D11599']","['alvocidib', '14-methyl-20-oxa-5,7,14,26-tetraazatetracyclo(19.3.1.1(2,6).1(8,12))heptacosa-1(25),2(26),3,5,8(27),9,11,16,21,23-decaene']","['Chemical_MESH_C077990', 'Chemical_MESH_C570909']"
DNMT1,Gene_1786,['dr:D03021'],['Azacitidine'],['Chemical_MESH_D001374']
DNMT3A,Gene_1788,['dr:D03021'],['Azacitidine'],['Chemical_MESH_D001374']
DNMT3B,Gene_1789,['dr:D03021'],['Azacitidine'],['Chemical_MESH_D001374']
MMP2,Gene_4313,"['dr:D03061', 'dr:D03795', 'dr:D03797', 'dr:D03800', 'dr:D03802']","['batimastat', 'marimastat', 'prinomastat', 'N-((2S)-2-mercapto-1-oxo-4-(3,4,4- trimethyl-2,5-dioxo-1-imidazolidinyl)butyl)-L-leucyl-N,3- dimethyl-L-Valinamide', 'Bay 12-9566']","['Chemical_MESH_C080985', 'Chemical_MESH_C100342', 'Chemical_MESH_C113282', 'Chemical_MESH_C422302', 'Chemical_MESH_C113281']"
MMP9,Gene_4318,"['dr:D03061', 'dr:D03517', 'dr:D03795', 'dr:D03797', 'dr:D03800', 'dr:D03802']","['batimastat', 'Ro 32-3555', 'marimastat', 'prinomastat', 'N-((2S)-2-mercapto-1-oxo-4-(3,4,4- trimethyl-2,5-dioxo-1-imidazolidinyl)butyl)-L-leucyl-N,3- dimethyl-L-Valinamide', 'Bay 12-9566']","['Chemical_MESH_C080985', 'Chemical_MESH_C106997', 'Chemical_MESH_C100342', 'Chemical_MESH_C113282', 'Chemical_MESH_C422302', 'Chemical_MESH_C113281']"
FCER1A,Gene_2205,['dr:D03095'],['benzylpenicilloyl G polylysine'],['Chemical_MESH_C509029']
FCER1G,Gene_2207,['dr:D03095'],['benzylpenicilloyl G polylysine'],['Chemical_MESH_C509029']
SELE,Gene_6401,"['dr:D03114', 'dr:D10487']","['bimosiamose disodium', 'rivipansel']","['Chemical_MESH_C108700', 'Chemical_MESH_C553182']"
SELL,Gene_6402,['dr:D03114'],['bimosiamose disodium'],['Chemical_MESH_C108700']
SELP,Gene_6403,['dr:D03114'],['bimosiamose disodium'],['Chemical_MESH_C108700']
ABCB1,Gene_5243,"['dr:D03128', 'dr:D03968', 'dr:D06008', 'dr:D06084', 'dr:D06277', 'dr:D06387', 'dr:D11782']","['biricodar', 'Elacridar', 'tariquidar', 'tesmilifene', 'valspodar', 'zosuquidar trihydrochloride', '4-oxo-4H-chromene-2-carboxylic acid (2-(2-(4-(2-(6,7-dimethoxy-3,4-dihydro-1H-isoquinolin-2-yl)-ethyl)-phenyl)-2H-tetrazol-5-yl)-4,5-dimethoxyphenyl)amide']","['Chemical_MESH_C106077', 'Chemical_MESH_C083501', 'Chemical_MESH_C402343', 'Chemical_MESH_C043062', 'Chemical_MESH_C070272', 'Chemical_MESH_C095179', 'Chemical_MESH_C521083']"
DHODH,Gene_1723,"['dr:D03154', 'dr:D10172']","['brequinar', 'teriflunomide']","['Chemical_MESH_C046943', 'Chemical_MESH_C527525']"
HDC,Gene_3067,"['dr:D03158', 'dr:D07405']","['Brocresine', 'tritoqualine']","['Chemical_MESH_D001958', 'Chemical_MESH_C003722']"
REN,Gene_5972,"['dr:D03208', 'dr:D03738', 'dr:D03741', 'dr:D03743', 'dr:D03745', 'dr:D09038']","['aliskiren', 'enalkiren', 'ditekiren', 'terlakiren', 'zankiren hydrochloride', 'remikiren']","['Chemical_MESH_C446481', 'Chemical_MESH_C056622', 'Chemical_MESH_C050898', 'Chemical_MESH_C076964', 'Chemical_MESH_C076903', 'Chemical_MESH_C065581']"
